"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Revenue Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Revenue Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Revenue Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Revenue Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Royal Fleet Auxiliary","Unknown","Male","30","[c]","38450","34310"
"Leaver CS","2022","50-59","Rural Payments Agency","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Forestry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Forestry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Forestry","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Forestry","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","EO","Male","40","[c]","34860","35000"
"Leaver CS","2022","50-59","Scottish Prison Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Prison Service","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Public Pensions Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Public Pensions Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Standards and Testing Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Standards and Testing Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Student Awards Agency for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Student Awards Agency for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Submarine Delivery Agency","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Submarine Delivery Agency","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Transport Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Transport Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Transport Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Transport Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Debt Management Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Debt Management Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Debt Management Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Debt Management Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Valuation Office Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Vehicle Certification Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Revenue Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Revenue Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wilton Park","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wilton Park","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Accountant in Bankruptcy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Accountant in Bankruptcy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
