"Status","Year","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Home Office","South East (England)","Female","55","[c]","27070","26160"
"Leaver CS","2022","Home Office","South East (England)","Male","120","[c]","30300","27370"
"Leaver CS","2022","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Wales","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Midlands (England)","Female","35","[c]","28950","25360"
"Leaver CS","2022","Home Office","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Yorkshire and The Humber","Female","80","[c]","28960","25310"
"Leaver CS","2022","Home Office","Yorkshire and The Humber","Male","100","[c]","29280","25040"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Wales","Male","40","[c]","35710","24030"
"Leaver CS","2022","Legal Aid Agency","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South East (England)","Female","50","[c]","30120","26700"
"Leaver CS","2022","Maritime and Coastguard Agency","South East (England)","Male","60","[c]","39300","34290"
"Leaver CS","2022","Maritime and Coastguard Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Female","135","[c]","44160","33460"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Male","85","[c]","57650","53620"
"Leaver CS","2022","Met Office","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","South West (England)","Female","35","[c]","31560","32730"
"Leaver CS","2022","Met Office","South West (England)","Male","80","[c]","36690","38200"
"Leaver CS","2022","Met Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","90","[c]","26410","21380"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","95","[c]","27000","25680"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East of England","Female","155","[c]","28480","21830"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East of England","Male","190","[c]","33660","29200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","Female","100","[c]","35370","34000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","Male","160","[c]","42390","37640"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Female","55","[c]","25830","22170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Male","60","[c]","28040","23540"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Male","30","[c]","25940","21240"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","Female","35","[c]","39080","39580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","Male","30","[c]","46840","41090"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Scotland","Female","110","[c]","28260","26350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Scotland","Male","170","[c]","34410","36230"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Female","320","[c]","28960","23460"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Male","520","[c]","30130","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Female","275","[c]","31320","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Male","460","[c]","33570","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wales","Female","30","[c]","25530","21600"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wales","Male","35","[c]","30420","25000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","75","[c]","30100","26350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","110","[c]","31730","29670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","65","[c]","26820","23280"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","135","[c]","30860","29200"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Female","170","[c]","42900","37660"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Male","120","[c]","45840","41750"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","Female","40","[c]","48780","39840"
"Leaver CS","2022","National Crime Agency","London","Male","60","[c]","51070","46460"
"Leaver CS","2022","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North West (England)","Male","35","[c]","40730","36740"
"Leaver CS","2022","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","30","[c]","43160","39850"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Female","70","[c]","47580","41470"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Male","80","[c]","55080","49770"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Female","40","[c]","31850","28730"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Male","45","[c]","38500","35000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Male","30","[c]","43840","43740"
"Leaver CS","2022","Planning Inspectorate","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Female","105","[c]","43990","40060"
"Leaver CS","2022","Public Health England","East of England","Male","30","[c]","46550","43100"
"Leaver CS","2022","Public Health England","London","Female","465","[c]","44650","40070"
"Leaver CS","2022","Public Health England","London","Male","170","[c]","48220","40290"
"Leaver CS","2022","Public Health England","North East (England)","Female","85","[c]","40950","37190"
"Leaver CS","2022","Public Health England","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Female","70","[c]","47380","42120"
"Leaver CS","2022","Public Health England","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Female","50","[c]","50720","43980"
"Leaver CS","2022","Public Health England","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","Female","85","[c]","39060","29980"
"Leaver CS","2022","Public Health England","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","Female","95","[c]","45460","40060"
"Leaver CS","2022","Public Health England","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","Female","175","[c]","32880","28590"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","Male","65","[c]","38000","32370"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Male","215","[c]","36610","33570"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Female","5","[c]","[c]","[c]"
