"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","London","80","[c]","46040","43130"
"Leaver Dept.","2022","30-39","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","South East (England)","15","[c]","35520","37040"
"Leaver Dept.","2022","30-39","Department for Transport","South West (England)","10","[c]","35730","32320"
"Leaver Dept.","2022","30-39","Department for Transport","Unknown","50","[c]","27460","26410"
"Leaver Dept.","2022","30-39","Department for Transport","Wales","15","[c]","30250","30730"
"Leaver Dept.","2022","30-39","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","East Midlands (England)","30","[c]","26750","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","East of England","15","[c]","31860","29290"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","London","130","[c]","36670","31060"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","North East (England)","115","[c]","27430","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","North West (England)","140","[c]","28220","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Scotland","145","[c]","26090","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","South East (England)","20","[c]","28220","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","South West (England)","30","[c]","28170","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Unknown","15","[c]","30600","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Wales","50","[c]","26450","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","West Midlands (England)","90","[c]","27610","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Yorkshire and The Humber","90","[c]","30900","27570"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","East Midlands (England)","30","[c]","35800","31170"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","East of England","80","[c]","34300","32310"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","London","955","[c]","42220","40070"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","North East (England)","20","[c]","46120","41260"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","North West (England)","110","[c]","33030","28590"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","South East (England)","100","[c]","41230","38580"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","South West (England)","275","[c]","34480","32330"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","West Midlands (England)","70","[c]","32890","28590"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Yorkshire and The Humber","165","[c]","41200","36690"
"Leaver Dept.","2022","30-39","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","London","130","[c]","49480","43970"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","Scotland","25","[c]","37670","33930"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","London","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","North East (England)","65","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","North West (England)","75","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Scotland","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","London","235","[c]","45270","41970"
"Leaver Dept.","2022","30-39","Home Office","North East (England)","15","[c]","30360","24890"
"Leaver Dept.","2022","30-39","Home Office","North West (England)","110","[c]","26700","24890"
"Leaver Dept.","2022","30-39","Home Office","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Scotland","35","[c]","26220","24890"
"Leaver Dept.","2022","30-39","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","West Midlands (England)","30","[c]","25930","24890"
"Leaver Dept.","2022","30-39","Home Office","Yorkshire and The Humber","40","[c]","31190","25220"
"Leaver Dept.","2022","30-39","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","East of England","15","[c]","33630","33300"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","60","[c]","46860","45200"
"Leaver Dept.","2022","30-39","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","North West (England)","15","[c]","24480","21380"
"Leaver Dept.","2022","30-39","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Scotland","20","[c]","26220","21170"
"Leaver Dept.","2022","30-39","Ministry of Defence","South East (England)","30","[c]","37820","38070"
"Leaver Dept.","2022","30-39","Ministry of Defence","South West (England)","165","[c]","35690","35740"
"Leaver Dept.","2022","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","West Midlands (England)","15","[c]","32020","33000"
"Leaver Dept.","2022","30-39","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","East Midlands (England)","45","[c]","25170","21170"
"Leaver Dept.","2022","30-39","Ministry of Justice","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","185","[c]","38220","36800"
"Leaver Dept.","2022","30-39","Ministry of Justice","North East (England)","25","[c]","26120","25120"
"Leaver Dept.","2022","30-39","Ministry of Justice","North West (England)","40","[c]","25750","24210"
"Leaver Dept.","2022","30-39","Ministry of Justice","Scotland","15","[c]","25320","22100"
"Leaver Dept.","2022","30-39","Ministry of Justice","South East (England)","25","[c]","28350","26480"
"Leaver Dept.","2022","30-39","Ministry of Justice","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Wales","25","[c]","31150","31240"
"Leaver Dept.","2022","30-39","Ministry of Justice","West Midlands (England)","90","[c]","26060","20970"
"Leaver Dept.","2022","30-39","Ministry of Justice","Yorkshire and The Humber","40","[c]","35560","34540"
"Leaver Dept.","2022","30-39","National Crime Agency","London","15","[c]","43540","41900"
"Leaver Dept.","2022","30-39","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","15","[c]","49790","50380"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Scotland","20","[c]","37560","32480"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Scotland","40","[c]","36540","31540"
"Leaver Dept.","2022","30-39","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","London","15","[c]","39330","37820"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","South East (England)","20","[c]","29560","27880"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Wales","45","[c]","34940","31840"
"Leaver Dept.","2022","30-39","Welsh Government","Wales","25","[c]","45390","41980"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","55","[c]","54780","56530"
"Leaver Dept.","2022","40-49","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","London","155","[c]","60730","59160"
"Leaver Dept.","2022","40-49","Cabinet Office","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","Unknown","25","[c]","56820","52200"
"Leaver Dept.","2022","40-49","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office","Yorkshire and The Humber","20","[c]","43810","40580"
"Leaver Dept.","2022","40-49","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","London","90","[c]","56130","53600"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","10","[c]","39160","34670"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","20","[c]","41880","38790"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","15","[c]","30220","26000"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","London","30","[c]","53640","56080"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education","London","30","[c]","59220","54520"
"Leaver Dept.","2022","40-49","Department for Education","North East (England)","15","[c]","48400","49860"
"Leaver Dept.","2022","40-49","Department for Education","North West (England)","15","[c]","41720","40300"
"Leaver Dept.","2022","40-49","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education","West Midlands (England)","20","[c]","44220","49860"
"Leaver Dept.","2022","40-49","Department for Education","Yorkshire and The Humber","10","[c]","48920","50270"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","London","30","[c]","54180","53130"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","15","[c]","40380","40720"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","15","[c]","40660","40720"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport","East Midlands (England)","10","[c]","38850","32180"
"Leaver Dept.","2022","40-49","Department for Transport","London","50","[c]","52090","50610"
"Leaver Dept.","2022","40-49","Department for Transport","North East (England)","15","[c]","28900","26130"
"Leaver Dept.","2022","40-49","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport","South East (England)","10","[c]","41640","39560"
"Leaver Dept.","2022","40-49","Department for Transport","South West (England)","10","[c]","35490","38650"
"Leaver Dept.","2022","40-49","Department for Transport","Unknown","45","[c]","33160","31040"
"Leaver Dept.","2022","40-49","Department for Transport","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","East Midlands (England)","25","[c]","29760","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","East of England","15","[c]","31240","28430"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","London","80","[c]","43020","36650"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","North East (England)","90","[c]","29990","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","North West (England)","160","[c]","30870","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","Scotland","120","[c]","26270","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","South East (England)","35","[c]","28780","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","South West (England)","35","[c]","29570","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","Wales","40","[c]","29360","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","West Midlands (England)","70","[c]","27930","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","85","[c]","34270","27570"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","East Midlands (England)","50","[c]","42800","36330"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","East of England","85","[c]","43500","38660"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","London","905","[c]","49980","48860"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","North East (England)","35","[c]","48110","45840"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","North West (England)","125","[c]","43880","38150"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","South East (England)","140","[c]","47520","42820"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","South West (England)","290","[c]","42820","38940"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","West Midlands (England)","95","[c]","44330","38940"
"Leaver Dept.","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","195","[c]","48410","48540"
"Leaver Dept.","2022","40-49","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office","London","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office","Scotland","20","[c]","42730","41260"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","North East (England)","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","North West (England)","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","Scotland","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East of England","10","[c]","25740","26160"
"Leaver Dept.","2022","40-49","Home Office","London","130","[c]","51060","43460"
"Leaver Dept.","2022","40-49","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","North West (England)","55","[c]","30860","25310"
"Leaver Dept.","2022","40-49","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Scotland","15","[c]","27800","25310"
"Leaver Dept.","2022","40-49","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","West Midlands (England)","15","[c]","30520","25660"
"Leaver Dept.","2022","40-49","Home Office","Yorkshire and The Humber","20","[c]","38050","30820"
"Leaver Dept.","2022","40-49","Ministry of Defence","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence","East of England","15","[c]","33520","33300"
"Leaver Dept.","2022","40-49","Ministry of Defence","London","30","[c]","64040","63270"
"Leaver Dept.","2022","40-49","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
