"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Project Delivery","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Estyn","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Inner London - West","15","[c]","66540","70410"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","41720","40520"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Hampshire and Isle of Wight","20","[c]","45270","46600"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Attorney General's Departments","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Tees Valley and Durham","10","[c]","21630","21420"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","West Yorkshire","20","[c]","21970","22040"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","North Yorkshire","15","[c]","31100","26670"
"Leaver CS","2022","50-59","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33890","39070"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Devon","10","[c]","32450","33580"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","East Anglia","20","[c]","44180","37280"
"Leaver CS","2022","50-59","Security","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","26840","25830"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Hampshire and Isle of Wight","15","[c]","27760","23180"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","West Central Scotland","35","[c]","38660","39070"
"Leaver CS","2022","50-59","Security","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Lancashire","15","[c]","27960","21260"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Merseyside","15","[c]","23470","21260"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","20","[c]","26870","27570"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","South Yorkshire","15","[c]","25010","21260"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","West Central Scotland","10","[c]","24130","21260"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","West Yorkshire","10","[c]","30120","27570"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","East Wales","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Eastern Scotland","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Greater Manchester","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Inner London - East","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Lancashire","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Merseyside","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","140","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Southern Scotland","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","West Central Scotland","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","West Midlands","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","West Yorkshire","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","East Wales","10","[c]","27910","27370"
"Leaver CS","2022","50-59","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","10","[c]","26100","25720"
"Leaver CS","2022","50-59","Unknown","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Essex","20","[c]","30990","28070"
"Leaver CS","2022","50-59","Unknown","Home Office","Greater Manchester","20","[c]","28680","27300"
"Leaver CS","2022","50-59","Unknown","Home Office","Hampshire and Isle of Wight","10","[c]","28630","26790"
"Leaver CS","2022","50-59","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Inner London - West","45","[c]","58840","52180"
"Leaver CS","2022","50-59","Unknown","Home Office","Kent","30","[c]","31550","27380"
"Leaver CS","2022","50-59","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Merseyside","65","[c]","27630","24890"
"Leaver CS","2022","50-59","Unknown","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Outer London - South","55","[c]","42110","33120"
"Leaver CS","2022","50-59","Unknown","Home Office","Outer London - West and North West","40","[c]","34230","34630"
"Leaver CS","2022","50-59","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","South Yorkshire","25","[c]","31570","27370"
"Leaver CS","2022","50-59","Unknown","Home Office","Surrey, East and West Sussex","10","[c]","27900","26140"
"Leaver CS","2022","50-59","Unknown","Home Office","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","West Central Scotland","15","[c]","28900","24880"
"Leaver CS","2022","50-59","Unknown","Home Office","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
