"Status","Year","Disability","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Outside London","Male","Heterosexual / straight","10690","[c]","29030","26590"
"New entrant CS","2022","Declared non-disabled","Outside London","Male","LGBO","950","[c]","27470","25120"
"New entrant CS","2022","Declared non-disabled","Outside London","Male","Undeclared","535","[c]","29820","27540"
"New entrant CS","2022","Declared non-disabled","Outside London","Male","Unknown","650","[c]","27010","24030"
"New entrant CS","2022","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","130","[c]","30810","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","90","[c]","33680","29290"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Heterosexual / straight","130","[c]","34120","32000"
"New entrant CS","2022","Undeclared","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Undeclared","70","[c]","37810","33700"
"New entrant CS","2022","Undeclared","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Heterosexual / straight","115","[c]","36220","32560"
"New entrant CS","2022","Undeclared","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Undeclared","80","[c]","39380","34630"
"New entrant CS","2022","Undeclared","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Female","Heterosexual / straight","505","[c]","27610","26310"
"New entrant CS","2022","Undeclared","Outside London","Female","LGBO","95","[c]","26370","24620"
"New entrant CS","2022","Undeclared","Outside London","Female","Undeclared","165","[c]","28570","26910"
"New entrant CS","2022","Undeclared","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Male","Heterosexual / straight","370","[c]","27870","26370"
"New entrant CS","2022","Undeclared","Outside London","Male","LGBO","55","[c]","26560","25740"
"New entrant CS","2022","Undeclared","Outside London","Male","Undeclared","180","[c]","30940","27850"
"New entrant CS","2022","Undeclared","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Heterosexual / straight","505","[c]","37620","32790"
"New entrant CS","2022","Unknown","London","Female","LGBO","65","[c]","33940","31160"
"New entrant CS","2022","Unknown","London","Female","Undeclared","280","[c]","37170","32790"
"New entrant CS","2022","Unknown","London","Female","Unknown","2330","[c]","34710","30520"
"New entrant CS","2022","Unknown","London","Male","Heterosexual / straight","330","[c]","37570","32870"
"New entrant CS","2022","Unknown","London","Male","LGBO","35","[c]","38910","38080"
"New entrant CS","2022","Unknown","London","Male","Undeclared","180","[c]","38720","32790"
"New entrant CS","2022","Unknown","London","Male","Unknown","1865","[c]","36890","31440"
"New entrant CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Female","Heterosexual / straight","1475","[c]","29710","26310"
"New entrant CS","2022","Unknown","Outside London","Female","LGBO","135","[c]","28190","25000"
"New entrant CS","2022","Unknown","Outside London","Female","Undeclared","185","[c]","31670","28390"
"New entrant CS","2022","Unknown","Outside London","Female","Unknown","8700","[c]","26720","24440"
"New entrant CS","2022","Unknown","Outside London","Male","Heterosexual / straight","1290","[c]","31910","28230"
"New entrant CS","2022","Unknown","Outside London","Male","LGBO","130","[c]","29700","27230"
"New entrant CS","2022","Unknown","Outside London","Male","Undeclared","165","[c]","33850","30210"
"New entrant CS","2022","Unknown","Outside London","Male","Unknown","7105","[c]","28190","24880"
"New entrant CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","250","[c]","29120","28000"
"New entrant CS","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Unknown","255","[c]","26810","23500"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
