"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","London","Female","130","[c]","56640","52340"
"Leaver CS","2022","50-59","Unknown","London","Male","115","[c]","63790","60640"
"Leaver CS","2022","50-59","Unknown","Outside London","Female","835","[c]","34690","27570"
"Leaver CS","2022","50-59","Unknown","Outside London","Male","530","[c]","37350","28490"
"Leaver CS","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","Female","50","[c]","27200","27570"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","Male","30","[c]","28040","27570"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","Male","85","[c]","42540","40060"
"Leaver CS","2022","60-64","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","Female","55","[c]","36230","33790"
"Leaver CS","2022","60-64","Finance","Outside London","Male","60","[c]","41990","40580"
"Leaver CS","2022","60-64","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","Female","40","[c]","35880","33310"
"Leaver CS","2022","60-64","Human Resources","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","Female","30","[c]","27470","26170"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","Female","30","[c]","57210","55610"
"Leaver CS","2022","60-64","Legal","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Outside London","Female","30","[c]","56030","39400"
"Leaver CS","2022","60-64","Medicine","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","London","Female","195","[c]","35740","31060"
"Leaver CS","2022","60-64","Operational Delivery","London","Male","160","[c]","43270","35050"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","Female","1325","[c]","27300","26780"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","Male","980","[c]","31100","27570"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Female","40","[c]","21780","21840"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Outside London","Female","215","[c]","26190","22080"
"Leaver CS","2022","60-64","Other","Outside London","Male","240","[c]","29020","23570"
"Leaver CS","2022","60-64","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Male","50","[c]","44790","39040"
"Leaver CS","2022","60-64","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","Male","50","[c]","58420","57830"
"Leaver CS","2022","60-64","Policy","Outside London","Female","40","[c]","45750","37880"
"Leaver CS","2022","60-64","Policy","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Female","40","[c]","40350","39650"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Male","60","[c]","46510","40980"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","Male","60","[c]","39110","36460"
"Leaver CS","2022","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","Male","130","[c]","42890","41100"
"Leaver CS","2022","60-64","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","Male","105","[c]","38320","39070"
"Leaver CS","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Male","115","[c]","60910","56900"
"Leaver CS","2022","60-64","Unknown","Outside London","Female","665","[c]","39160","30040"
"Leaver CS","2022","60-64","Unknown","Outside London","Male","515","[c]","46100","39090"
"Leaver CS","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Female","40","[c]","26070","26840"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","Male","50","[c]","37820","33850"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Female","30","[c]","27270","25250"
"Leaver CS","2022","65+","Finance","Outside London","Male","40","[c]","38610","33300"
"Leaver CS","2022","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","London","Female","165","[c]","30920","25630"
"Leaver CS","2022","65+","Operational Delivery","London","Male","140","[c]","32210","30380"
"Leaver CS","2022","65+","Operational Delivery","Outside London","Female","1180","[c]","24770","22230"
"Leaver CS","2022","65+","Operational Delivery","Outside London","Male","930","[c]","27020","26120"
"Leaver CS","2022","65+","Operational Delivery","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","London","Male","35","[c]","43460","37510"
"Leaver CS","2022","65+","Other","Outside London","Female","165","[c]","23550","21380"
"Leaver CS","2022","65+","Other","Outside London","Male","245","[c]","26410","22300"
"Leaver CS","2022","65+","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Outside London","Male","30","[c]","46430","43700"
"Leaver CS","2022","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Outside London","Male","55","[c]","35290","35040"
"Leaver CS","2022","65+","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Outside London","Male","115","[c]","38510","36460"
"Leaver CS","2022","65+","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","Male","70","[c]","27030","21990"
"Leaver CS","2022","65+","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","Female","400","[c]","32870","27570"
"Leaver CS","2022","65+","Unknown","Outside London","Male","360","[c]","39940","35240"
"Leaver CS","2022","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
