"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Transport (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","Female","115","[c]","29800","31060"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","Male","50","[c]","29580","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Legal Department","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Prison and Probation Service","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Prison and Probation Service","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Home Office","Female","40","[c]","36130","35070"
"Leaver Dept.","2022","Declared non-disabled","Black","Home Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Public Health England","Female","290","[c]","35130","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","Public Health England","Male","100","[c]","36770","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cabinet Office (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
