"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","820","[c]","32700","27570"
"Leaver CS","2022","Unknown","Unknown","LGBO","75","[c]","29500","27570"
"Leaver CS","2022","Unknown","Unknown","Undeclared","115","[c]","29100","27570"
"Leaver CS","2022","Unknown","Unknown","Unknown","5910","[c]","30050","27570"
"Leaver CS","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Heterosexual / straight","80","[c]","43980","34940"
"Leaver Dept.","2022","Analysis","Economics","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Heterosexual / straight","55","[c]","42660","40640"
"Leaver Dept.","2022","Analysis","Statistics","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Heterosexual / straight","200","[c]","42140","40000"
"Leaver Dept.","2022","Commercial","Commercial","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Undeclared","155","[c]","46770","41330"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","30","[c]","47270","41730"
"Leaver Dept.","2022","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Heterosexual / straight","205","[c]","41020","36290"
"Leaver Dept.","2022","Communications","Communications","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","45","[c]","42220","39110"
"Leaver Dept.","2022","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Heterosexual / straight","35","[c]","45190","37580"
"Leaver Dept.","2022","Communications","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Heterosexual / straight","70","[c]","31320","27570"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Heterosexual / straight","40","[c]","23350","21260"
"Leaver Dept.","2022","Debt","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","375","[c]","41680","37210"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","LGBO","35","[c]","36390","35820"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Undeclared","145","[c]","43500","38610"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","115","[c]","41160","37990"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","40","[c]","49870","54700"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Heterosexual / straight","310","[c]","40980","36930"
"Leaver Dept.","2022","Finance","Finance","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Undeclared","150","[c]","45500","41130"
"Leaver Dept.","2022","Finance","Finance","Unknown","55","[c]","43500","39420"
"Leaver Dept.","2022","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Heterosexual / straight","30","[c]","25930","21300"
"Leaver Dept.","2022","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Heterosexual / straight","410","[c]","38990","33130"
"Leaver Dept.","2022","Human Resources","Human Resources","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Undeclared","65","[c]","35620","33350"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","45","[c]","39000","33610"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Heterosexual / straight","45","[c]","28470","27570"
"Leaver Dept.","2022","Human Resources","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Heterosexual / straight","100","[c]","39080","34550"
"Leaver Dept.","2022","Human Resources","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Heterosexual / straight","65","[c]","59160","59060"
"Leaver Dept.","2022","Legal","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Unknown","40","[c]","60710","61000"
"Leaver Dept.","2022","Legal","Operational Delivery","Heterosexual / straight","45","[c]","25990","24590"
"Leaver Dept.","2022","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Undeclared","10","[c]","[c]","[c]"
