"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Operational Delivery","115","[c]","30110","27570"
"Leaver CS","2022","Other ethnicity","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Economics","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Statistics","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Communications","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Counter Fraud","35","[c]","28150","27570"
"Leaver CS","2022","Undeclared","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Digital, Data and Technology","85","[c]","38100","36330"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Finance","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Legal","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Knowledge and Information Management","35","[c]","37050","29830"
"Leaver CS","2022","Undeclared","No function","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Operational Delivery","620","[c]","29480","26510"
"Leaver CS","2022","Undeclared","No function","Other","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Policy","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Science and Engineering","60","[c]","42710","40370"
"Leaver CS","2022","Undeclared","No function","Tax","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Project Delivery","40","[c]","43170","40090"
"Leaver CS","2022","Undeclared","Project Delivery","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Property","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Security","35","[c]","33010","39070"
"Leaver CS","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Operational Delivery","95","[c]","29900","28820"
"Leaver CS","2022","Undeclared","Unknown","Other","65","[c]","26530","21830"
"Leaver CS","2022","Undeclared","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","220","[c]","28510","27570"
"Leaver CS","2022","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Economics","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Commercial","90","[c]","36800","27080"
"Leaver CS","2022","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","115","[c]","80590","71500"
"Leaver CS","2022","Unknown","Communications","Communications","100","[c]","41400","36360"
"Leaver CS","2022","Unknown","Communications","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Other","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","250","[c]","39910","37390"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","30","[c]","43130","34550"
"Leaver CS","2022","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Finance","85","[c]","37270","31900"
"Leaver CS","2022","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Operational Delivery","75","[c]","22570","21300"
"Leaver CS","2022","Unknown","Human Resources","Human Resources","75","[c]","27590","26350"
"Leaver CS","2022","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Legal","55","[c]","57090","55000"
"Leaver CS","2022","Unknown","Legal","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Geography","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Delivery","3710","[c]","28150","23780"
"Leaver CS","2022","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Other","110","[c]","30000","25380"
