"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","AA/AO","80","[c]","24270","23230"
"Leaver CS","2022","65+","Scottish Government","EO","35","[c]","32110","30630"
"Leaver CS","2022","65+","Scottish Government","G6/G7","20","[c]","64890","62170"
"Leaver CS","2022","65+","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","SEO/HEO","45","[c]","41390","39970"
"Leaver CS","2022","65+","The National Archives","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","AA/AO","55","[c]","20110","19610"
"Leaver CS","2022","65+","UK Statistics Authority","EO","10","[c]","25340","24730"
"Leaver CS","2022","65+","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","SEO/HEO","10","[c]","33580","32010"
"Leaver CS","2022","65+","Welsh Government","AA/AO","15","[c]","24310","23830"
"Leaver CS","2022","65+","Welsh Government","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","SEO/HEO","15","[c]","40100","38160"
"Leaver CS","2022","Unknown","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","AA/AO","10","[c]","21180","22350"
"Leaver Dept.","2022","16-19","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","AA/AO","30","[c]","23420","23770"
"Leaver Dept.","2022","20-29","Attorney General's Departments","EO","30","[c]","27300","27200"
"Leaver Dept.","2022","20-29","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","SEO/HEO","20","[c]","33520","31560"
"Leaver Dept.","2022","20-29","Cabinet Office","AA/AO","25","[c]","22270","21050"
"Leaver Dept.","2022","20-29","Cabinet Office","EO","120","[c]","27490","27500"
"Leaver Dept.","2022","20-29","Cabinet Office","G6/G7","95","[c]","55080","54700"
"Leaver Dept.","2022","20-29","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office","SEO/HEO","670","[c]","32750","32000"
"Leaver Dept.","2022","20-29","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","21660","21130"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","55","[c]","26320","27350"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","50","[c]","53700","53380"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","165","[c]","35560","33640"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","EO","15","[c]","26970","26180"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","53420","51730"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","65","[c]","34860","34020"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Education","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Education","EO","45","[c]","26560","25000"
"Leaver Dept.","2022","20-29","Department for Education","G6/G7","20","[c]","53930","53680"
"Leaver Dept.","2022","20-29","Department for Education","SEO/HEO","105","[c]","35810","33610"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","AA/AO","30","[c]","21300","21300"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","120","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","SEO/HEO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","EO","40","[c]","27380","27850"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","G6/G7","20","[c]","54680","53130"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","75","[c]","33950","33210"
"Leaver Dept.","2022","20-29","Department for Transport","AA/AO","45","[c]","21710","21840"
"Leaver Dept.","2022","20-29","Department for Transport","EO","50","[c]","28510","29970"
"Leaver Dept.","2022","20-29","Department for Transport","G6/G7","20","[c]","55330","54650"
"Leaver Dept.","2022","20-29","Department for Transport","SEO/HEO","95","[c]","36290","34710"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","AA/AO","175","[c]","21480","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","EO","600","[c]","28540","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","G6/G7","10","[c]","53730","52150"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","SEO/HEO","90","[c]","35000","35590"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","AA/AO","340","[c]","21210","19880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","EO","460","[c]","25340","25660"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","G6/G7","110","[c]","53040","52610"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","SEO/HEO","770","[c]","33710","32330"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","SEO/HEO","15","[c]","36540","34830"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","70","[c]","36210","38500"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","AA/AO","240","[c]","21810","22030"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","EO","85","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","SEO/HEO","65","[c]","34330","33560"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","SEO/HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","AA/AO","65","[c]","21960","21680"
"Leaver Dept.","2022","20-29","Home Office","EO","170","[c]","26590","24890"
"Leaver Dept.","2022","20-29","Home Office","G6/G7","20","[c]","58410","57460"
"Leaver Dept.","2022","20-29","Home Office","SEO/HEO","180","[c]","36360","35070"
"Leaver Dept.","2022","20-29","Home Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","AA/AO","45","[c]","21510","21170"
"Leaver Dept.","2022","20-29","Ministry of Defence","EO","120","[c]","25430","26670"
"Leaver Dept.","2022","20-29","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","SEO/HEO","165","[c]","34710","33390"
"Leaver Dept.","2022","20-29","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","AA/AO","295","[c]","20790","20970"
"Leaver Dept.","2022","20-29","Ministry of Justice","EO","100","[c]","25250","25120"
"Leaver Dept.","2022","20-29","Ministry of Justice","G6/G7","15","[c]","53920","53560"
"Leaver Dept.","2022","20-29","Ministry of Justice","SEO/HEO","145","[c]","35150","34260"
"Leaver Dept.","2022","20-29","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","EO","10","[c]","32170","32260"
"Leaver Dept.","2022","20-29","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","SEO/HEO","10","[c]","43870","43720"
"Leaver Dept.","2022","20-29","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","EO","30","[c]","25250","25750"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","15","[c]","35020","35400"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","AA/AO","20","[c]","23480","23230"
"Leaver Dept.","2022","20-29","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","SEO/HEO","10","[c]","36530","36210"
"Leaver Dept.","2022","20-29","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","AA/AO","10","[c]","20080","19860"
"Leaver Dept.","2022","20-29","UK Statistics Authority","EO","15","[c]","24040","23630"
"Leaver Dept.","2022","20-29","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","SEO/HEO","65","[c]","32270","30500"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","EO","10","[c]","27630","28560"
"Leaver Dept.","2022","20-29","Welsh Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","EO","15","[c]","26970","27010"
"Leaver Dept.","2022","30-39","Attorney General's Departments","G6/G7","40","[c]","57260","53050"
"Leaver Dept.","2022","30-39","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","SEO/HEO","25","[c]","34820","33100"
"Leaver Dept.","2022","30-39","Cabinet Office","AA/AO","15","[c]","21470","21050"
"Leaver Dept.","2022","30-39","Cabinet Office","EO","30","[c]","26420","27500"
"Leaver Dept.","2022","30-39","Cabinet Office","G6/G7","245","[c]","58390","54970"
"Leaver Dept.","2022","30-39","Cabinet Office","SCS level","35","[c]","75930","72280"
"Leaver Dept.","2022","30-39","Cabinet Office","SEO/HEO","260","[c]","34680","33900"
"Leaver Dept.","2022","30-39","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","SEO/HEO","10","[c]","33070","33540"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","15","[c]","20870","21130"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","EO","30","[c]","25940","24500"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","115","[c]","56780","53600"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","100","[c]","36750","37560"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","G6/G7","40","[c]","56080","54730"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","25","[c]","35120","34260"
"Leaver Dept.","2022","30-39","Department for Education","EO","20","[c]","26330","25000"
"Leaver Dept.","2022","30-39","Department for Education","G6/G7","65","[c]","55660","53760"
"Leaver Dept.","2022","30-39","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","SEO/HEO","85","[c]","36130","36780"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","90","[c]","34750","35900"
"Leaver Dept.","2022","30-39","Department for International Trade","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","G6/G7","40","[c]","55860","53130"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","55","[c]","36370","35200"
"Leaver Dept.","2022","30-39","Department for Transport","AA/AO","30","[c]","21760","21840"
"Leaver Dept.","2022","30-39","Department for Transport","EO","40","[c]","27860","26740"
"Leaver Dept.","2022","30-39","Department for Transport","G6/G7","40","[c]","56700","54760"
"Leaver Dept.","2022","30-39","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","SEO/HEO","85","[c]","36990","35730"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","AA/AO","150","[c]","21340","21260"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","EO","560","[c]","28140","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","G6/G7","25","[c]","57860","54070"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","SEO/HEO","135","[c]","35160","32090"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","AA/AO","155","[c]","21580","21820"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","EO","210","[c]","25670","25280"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","G6/G7","470","[c]","56260","52610"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","SCS level","55","[c]","90620","90950"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","SEO/HEO","940","[c]","35930","36330"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","SEO/HEO","15","[c]","37860","40350"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","G6/G7","75","[c]","51820","52550"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","80","[c]","37800","38550"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","AA/AO","150","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","EO","85","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","G6/G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","SEO/HEO","130","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","AA/AO","55","[c]","22510","21680"
"Leaver Dept.","2022","30-39","Home Office","EO","200","[c]","25940","25040"
"Leaver Dept.","2022","30-39","Home Office","G6/G7","85","[c]","61020","57680"
"Leaver Dept.","2022","30-39","Home Office","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","SEO/HEO","155","[c]","37800","37530"
"Leaver Dept.","2022","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","AA/AO","35","[c]","21780","21170"
"Leaver Dept.","2022","30-39","Ministry of Defence","EO","50","[c]","25570","26350"
"Leaver Dept.","2022","30-39","Ministry of Defence","G6/G7","40","[c]","53650","54540"
"Leaver Dept.","2022","30-39","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","SEO/HEO","195","[c]","37370","37770"
"Leaver Dept.","2022","30-39","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","AA/AO","155","[c]","20950","20970"
"Leaver Dept.","2022","30-39","Ministry of Justice","EO","85","[c]","24810","25120"
"Leaver Dept.","2022","30-39","Ministry of Justice","G6/G7","45","[c]","56370","54850"
"Leaver Dept.","2022","30-39","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","SEO/HEO","185","[c]","35730","36050"
"Leaver Dept.","2022","30-39","Ministry of Justice","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","EO","10","[c]","34070","33450"
"Leaver Dept.","2022","30-39","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","SEO/HEO","20","[c]","42850","43670"
"Leaver Dept.","2022","30-39","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","15","[c]","38310","39850"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","G6/G7","15","[c]","51970","51670"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
