"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Statistics Authority","Social Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","AA/AO","Female","90","[c]","21480","22010"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","AA/AO","Male","40","[c]","21710","21100"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","EO","Male","30","[c]","26190","26030"
"Leaver CS","2022","Valuation Office Agency","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
