"Status","Year","Disability","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Female","Heterosexual / straight","995","[c]","21390","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Female","LGBO","50","[c]","21490","21220"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Female","Undeclared","80","[c]","21420","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Female","Unknown","200","[c]","21470","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Male","Heterosexual / straight","580","[c]","21570","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Male","LGBO","50","[c]","21450","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Male","Undeclared","45","[c]","22090","21680"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Male","Unknown","155","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Heterosexual / straight","1765","[c]","26920","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","LGBO","100","[c]","27150","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Undeclared","130","[c]","26530","27520"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Unknown","190","[c]","27370","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Heterosexual / straight","1055","[c]","26980","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","LGBO","110","[c]","27430","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Undeclared","85","[c]","26670","27500"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Unknown","145","[c]","27610","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Female","Heterosexual / straight","1225","[c]","57410","54700"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Female","LGBO","75","[c]","57290","54270"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Female","Undeclared","110","[c]","60780","56840"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Female","Unknown","150","[c]","58700","56030"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Male","Heterosexual / straight","925","[c]","58590","55930"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Male","LGBO","110","[c]","57110","54800"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Male","Undeclared","80","[c]","57020","55080"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Male","Unknown","115","[c]","58580","56750"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Heterosexual / straight","220","[c]","95060","94420"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Heterosexual / straight","180","[c]","94810","91550"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Female","Heterosexual / straight","2615","[c]","35740","35310"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Female","LGBO","155","[c]","35910","35550"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Female","Undeclared","215","[c]","35380","34550"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Female","Unknown","235","[c]","36050","35310"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Male","Heterosexual / straight","1515","[c]","36160","35590"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Male","LGBO","190","[c]","35730","35050"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Male","Undeclared","135","[c]","35960","35070"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Male","Unknown","200","[c]","36790","36610"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Heterosexual / straight","75","[c]","27030","27570"
"Leaver Dept.","2022","Undeclared","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Heterosexual / straight","45","[c]","27660","27570"
"Leaver Dept.","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Undeclared","40","[c]","58550","54700"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Heterosexual / straight","85","[c]","36130","35720"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Undeclared","70","[c]","36960","36950"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Heterosexual / straight","65","[c]","36090","36500"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Undeclared","85","[c]","37290","37000"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Heterosexual / straight","75","[c]","22150","22130"
"Leaver Dept.","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Unknown","385","[c]","21530","21260"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Heterosexual / straight","35","[c]","22570","22270"
"Leaver Dept.","2022","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Unknown","250","[c]","21310","21100"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Heterosexual / straight","140","[c]","26850","26970"
"Leaver Dept.","2022","Unknown","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Unknown","355","[c]","27440","27570"
"Leaver Dept.","2022","Unknown","EO","Male","Heterosexual / straight","65","[c]","27600","27480"
"Leaver Dept.","2022","Unknown","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Unknown","225","[c]","27480","27570"
"Leaver Dept.","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Heterosexual / straight","190","[c]","56830","54070"
"Leaver Dept.","2022","Unknown","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Undeclared","220","[c]","56190","52610"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Unknown","435","[c]","58330","54870"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Heterosexual / straight","115","[c]","58820","55930"
"Leaver Dept.","2022","Unknown","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Undeclared","205","[c]","61080","60260"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Unknown","390","[c]","58890","55660"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Heterosexual / straight","35","[c]","104980","104580"
"Leaver Dept.","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Unknown","75","[c]","110520","109700"
"Leaver Dept.","2022","Unknown","SCS level","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Unknown","65","[c]","104580","98550"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","295","[c]","37070","37310"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Undeclared","320","[c]","37270","39060"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Unknown","905","[c]","34740","33370"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","180","[c]","37040","37470"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Undeclared","220","[c]","36630","37030"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Unknown","760","[c]","35170","33250"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA/AO","Female","Heterosexual / straight","630","[c]","21740","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Female","LGBO","195","[c]","21700","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Female","Undeclared","40","[c]","21550","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Female","Unknown","45","[c]","21890","21510"
"New entrant CS","2022","Declared disabled","AA/AO","Male","Heterosexual / straight","525","[c]","21740","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Male","LGBO","110","[c]","21690","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Male","Undeclared","50","[c]","22100","21260"
"New entrant CS","2022","Declared disabled","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Female","Heterosexual / straight","505","[c]","27380","27570"
"New entrant CS","2022","Declared disabled","EO","Female","LGBO","125","[c]","26960","27230"
"New entrant CS","2022","Declared disabled","EO","Female","Undeclared","55","[c]","27060","27570"
"New entrant CS","2022","Declared disabled","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Male","Heterosexual / straight","330","[c]","27190","27570"
"New entrant CS","2022","Declared disabled","EO","Male","LGBO","105","[c]","27350","27570"
"New entrant CS","2022","Declared disabled","EO","Male","Undeclared","30","[c]","27360","27570"
"New entrant CS","2022","Declared disabled","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Female","Heterosexual / straight","115","[c]","55370","53760"
"New entrant CS","2022","Declared disabled","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Male","Heterosexual / straight","75","[c]","55770","53370"
"New entrant CS","2022","Declared disabled","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Female","Heterosexual / straight","380","[c]","34680","33100"
"New entrant CS","2022","Declared disabled","SEO/HEO","Female","LGBO","120","[c]","34010","33250"
"New entrant CS","2022","Declared disabled","SEO/HEO","Female","Undeclared","50","[c]","34820","34020"
"New entrant CS","2022","Declared disabled","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Male","Heterosexual / straight","260","[c]","34420","33080"
"New entrant CS","2022","Declared disabled","SEO/HEO","Male","LGBO","80","[c]","34300","33080"
"New entrant CS","2022","Declared disabled","SEO/HEO","Male","Undeclared","40","[c]","34620","33210"
"New entrant CS","2022","Declared disabled","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","710","[c]","28920","26720"
"New entrant CS","2022","Declared disabled","Unknown","Female","LGBO","90","[c]","28890","24800"
"New entrant CS","2022","Declared disabled","Unknown","Female","Undeclared","50","[c]","29620","28200"
"New entrant CS","2022","Declared disabled","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","245","[c]","31160","28200"
"New entrant CS","2022","Declared disabled","Unknown","Male","LGBO","30","[c]","28810","28200"
"New entrant CS","2022","Declared disabled","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AA/AO","Female","Heterosexual / straight","6135","[c]","21840","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Female","LGBO","605","[c]","22150","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Female","Undeclared","330","[c]","21890","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Female","Unknown","510","[c]","21190","21300"
"New entrant CS","2022","Declared non-disabled","AA/AO","Male","Heterosexual / straight","4745","[c]","22490","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Male","LGBO","435","[c]","21700","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Male","Undeclared","200","[c]","21810","21260"
"New entrant CS","2022","Declared non-disabled","AA/AO","Male","Unknown","340","[c]","20760","21300"
