"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","G6/G7","Female","55","[c]","63700","64500"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","G6/G7","Male","80","[c]","68680","66650"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","SEO/HEO","Female","55","[c]","32520","29250"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","SEO/HEO","Male","50","[c]","33310","33300"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","AA/AO","Female","45","[c]","21860","22200"
"Leaver CS","2022","Unknown","Crown Prosecution Service","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","EO","Male","60","[c]","19810","19460"
"Leaver CS","2022","Unknown","Defence Equipment and Support","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","SEO/HEO","Male","45","[c]","35570","35830"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","EO","Female","50","[c]","26430","25000"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","SEO/HEO","Female","30","[c]","36660","36500"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","SEO/HEO","Male","35","[c]","35720","36500"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
