"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Greater Manchester","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA","Female","70","[c]","18990","18830"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA","Male","50","[c]","19600","19130"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AO","Female","115","[c]","20890","20560"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AO","Male","165","[c]","20740","20100"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","Female","95","[c]","26660","27570"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","Male","70","[c]","26850","27570"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","HEO","Male","40","[c]","31300","30210"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO","Male","35","[c]","43810","41850"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","Female","50","[c]","27370","27570"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","Male","40","[c]","27670","27570"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AO","Female","150","[c]","22860","23190"
"Leaver CS","2022","No function","Inner London - East","AO","Male","105","[c]","23540","23570"
"Leaver CS","2022","No function","Inner London - East","EO","Female","275","[c]","29090","31060"
"Leaver CS","2022","No function","Inner London - East","EO","Male","150","[c]","29820","31060"
"Leaver CS","2022","No function","Inner London - East","G6","Female","55","[c]","70070","66720"
"Leaver CS","2022","No function","Inner London - East","G6","Male","45","[c]","70200","67800"
"Leaver CS","2022","No function","Inner London - East","G7","Female","165","[c]","53410","53120"
"Leaver CS","2022","No function","Inner London - East","G7","Male","90","[c]","56700","54980"
"Leaver CS","2022","No function","Inner London - East","HEO","Female","170","[c]","32730","32330"
"Leaver CS","2022","No function","Inner London - East","HEO","Male","90","[c]","34710","32610"
"Leaver CS","2022","No function","Inner London - East","SCS level","Female","55","[c]","98170","92500"
"Leaver CS","2022","No function","Inner London - East","SCS level","Male","50","[c]","95780","91390"
"Leaver CS","2022","No function","Inner London - East","SEO","Female","180","[c]","40600","40070"
"Leaver CS","2022","No function","Inner London - East","SEO","Male","90","[c]","42130","40690"
"Leaver CS","2022","No function","Inner London - East","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AO","Female","190","[c]","23200","23720"
"Leaver CS","2022","No function","Inner London - West","AO","Male","175","[c]","23390","23720"
"Leaver CS","2022","No function","Inner London - West","EO","Female","260","[c]","28520","28500"
"Leaver CS","2022","No function","Inner London - West","EO","Male","155","[c]","28940","28500"
"Leaver CS","2022","No function","Inner London - West","G6","Female","80","[c]","67960","66230"
"Leaver CS","2022","No function","Inner London - West","G6","Male","95","[c]","66790","65820"
"Leaver CS","2022","No function","Inner London - West","G7","Female","230","[c]","54810","53770"
"Leaver CS","2022","No function","Inner London - West","G7","Male","220","[c]","55450","54090"
"Leaver CS","2022","No function","Inner London - West","HEO","Female","305","[c]","33360","34010"
"Leaver CS","2022","No function","Inner London - West","HEO","Male","250","[c]","33620","33640"
"Leaver CS","2022","No function","Inner London - West","SCS level","Female","55","[c]","90010","81990"
"Leaver CS","2022","No function","Inner London - West","SCS level","Male","70","[c]","90640","80510"
"Leaver CS","2022","No function","Inner London - West","SEO","Female","165","[c]","41040","40650"
"Leaver CS","2022","No function","Inner London - West","SEO","Male","125","[c]","42110","41750"
"Leaver CS","2022","No function","Inner London - West","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AA","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AO","Female","125","[c]","22670","22980"
"Leaver CS","2022","No function","Kent","AO","Male","140","[c]","24200","24250"
"Leaver CS","2022","No function","Kent","EO","Female","90","[c]","29380","29290"
"Leaver CS","2022","No function","Kent","EO","Male","65","[c]","29800","29290"
"Leaver CS","2022","No function","Kent","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AO","Female","235","[c]","21000","21260"
"Leaver CS","2022","No function","Lancashire","AO","Male","240","[c]","21250","21260"
"Leaver CS","2022","No function","Lancashire","EO","Female","120","[c]","27180","27570"
"Leaver CS","2022","No function","Lancashire","EO","Male","55","[c]","27350","27570"
"Leaver CS","2022","No function","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AO","Female","160","[c]","20600","20970"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AO","Male","145","[c]","21100","20970"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","Female","90","[c]","27210","27570"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","Male","50","[c]","27430","27570"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AO","Female","110","[c]","21040","21010"
"Leaver CS","2022","No function","Merseyside","AO","Male","85","[c]","21220","21260"
"Leaver CS","2022","No function","Merseyside","EO","Female","100","[c]","26840","27570"
"Leaver CS","2022","No function","Merseyside","EO","Male","55","[c]","27050","27570"
"Leaver CS","2022","No function","Merseyside","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","EO","Female","40","[c]","27200","27570"
"Leaver CS","2022","No function","North Yorkshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","AO","Female","240","[c]","21140","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","AO","Male","170","[c]","21150","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","EO","Female","110","[c]","27010","27570"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","EO","Male","55","[c]","27070","27570"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","G7","Female","30","[c]","52960","53190"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","EO","Female","95","[c]","30710","31060"
"Leaver CS","2022","No function","Outer London - East and North East","EO","Male","55","[c]","30930","31060"
"Leaver CS","2022","No function","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","AO","Female","45","[c]","24120","23720"
"Leaver CS","2022","No function","Outer London - South","AO","Male","35","[c]","23660","23720"
"Leaver CS","2022","No function","Outer London - South","EO","Female","65","[c]","31030","31060"
"Leaver CS","2022","No function","Outer London - South","EO","Male","45","[c]","31160","31060"
"Leaver CS","2022","No function","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","AO","Female","85","[c]","23370","23720"
"Leaver CS","2022","No function","Outer London - West and North West","AO","Male","55","[c]","23890","23780"
"Leaver CS","2022","No function","Outer London - West and North West","EO","Female","140","[c]","30140","31060"
"Leaver CS","2022","No function","Outer London - West and North West","EO","Male","95","[c]","30060","31060"
"Leaver CS","2022","No function","Outer London - West and North West","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AA","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AO","Female","150","[c]","20600","20970"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AO","Male","135","[c]","20810","20970"
"Leaver CS","2022","No function","Shropshire and Staffordshire","EO","Female","90","[c]","26990","27570"
"Leaver CS","2022","No function","Shropshire and Staffordshire","EO","Male","50","[c]","27230","27570"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
