"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Operational Delivery","320","[c]","28100","29290"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Other","35","[c]","30100","31060"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions (excl. agencies)","Unknown","45","[c]","28610","29290"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","FCDO Services","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Actuary's Department","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Actuary's Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Actuary's Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Internal Audit Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Internal Audit Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Health and Safety Executive","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Courts and Tribunals Service","Operational Delivery","95","[c]","25710","23720"
"Leaver CS","2022","Black","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Operational Delivery","195","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Prison and Probation Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs (excl. agencies)","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Operational Delivery","50","[c]","28290","28660"
"Leaver CS","2022","Black","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Policy","5","[c]","[c]","[c]"
