"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Operational Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","AO","Female","35","[c]","21620","21260"
"Leaver Dept.","2022","20-29","Other","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","EO","Female","95","[c]","27490","27570"
"Leaver Dept.","2022","20-29","Other","EO","Male","70","[c]","26720","27570"
"Leaver Dept.","2022","20-29","Other","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","EO","Female","95","[c]","27540","27850"
"Leaver Dept.","2022","20-29","Policy","EO","Male","65","[c]","27400","27690"
"Leaver Dept.","2022","20-29","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","G7","Female","70","[c]","53730","53380"
"Leaver Dept.","2022","20-29","Policy","G7","Male","70","[c]","53970","53390"
"Leaver Dept.","2022","20-29","Policy","HEO","Female","255","[c]","33850","33570"
"Leaver Dept.","2022","20-29","Policy","HEO","Male","210","[c]","33820","33570"
"Leaver Dept.","2022","20-29","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","SEO","Female","85","[c]","40440","40140"
"Leaver Dept.","2022","20-29","Policy","SEO","Male","70","[c]","40740","40050"
"Leaver Dept.","2022","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","AO","Female","45","[c]","21310","19880"
"Leaver Dept.","2022","20-29","Science and Engineering","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","EO","Female","95","[c]","24980","24100"
"Leaver Dept.","2022","20-29","Science and Engineering","EO","Male","75","[c]","25020","26070"
"Leaver Dept.","2022","20-29","Science and Engineering","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","HEO","Female","115","[c]","30930","31710"
"Leaver Dept.","2022","20-29","Science and Engineering","HEO","Male","55","[c]","30720","30520"
"Leaver Dept.","2022","20-29","Science and Engineering","SEO","Female","55","[c]","38790","40070"
"Leaver Dept.","2022","20-29","Science and Engineering","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Female","170","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Female","155","[c]","28050","27500"
"Leaver Dept.","2022","20-29","Unknown","EO","Male","125","[c]","27730","27500"
"Leaver Dept.","2022","20-29","Unknown","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Female","70","[c]","54400","54700"
"Leaver Dept.","2022","20-29","Unknown","G7","Male","80","[c]","54570","54700"
"Leaver Dept.","2022","20-29","Unknown","HEO","Female","450","[c]","32340","32000"
"Leaver Dept.","2022","20-29","Unknown","HEO","Male","340","[c]","32400","32000"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Female","70","[c]","40690","40600"
"Leaver Dept.","2022","20-29","Unknown","SEO","Male","45","[c]","40650","40600"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","HEO","Male","45","[c]","33700","33000"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SEO","Male","45","[c]","40460","39610"
"Leaver Dept.","2022","30-39","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","HEO","Female","30","[c]","32220","32330"
"Leaver Dept.","2022","30-39","Human Resources","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","AA","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","AA","Male","15","[c]","[c]","[c]"
