"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Outer London - West and North West","London","Female","50","[c]","41090","34240"
"Leaver CS","2022","UK Health Security Agency","Outer London - West and North West","London","Male","35","[c]","35720","29740"
"Leaver CS","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Midlands","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","Male","40","[c]","36990","35240"
"Leaver CS","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Inner London - West","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Inner London - West","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","East Wales","Outside London","Female","85","[c]","29300","24240"
"Leaver CS","2022","UK Statistics Authority","East Wales","Outside London","Male","130","[c]","31840","30130"
"Leaver CS","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","Female","155","[c]","25100","20350"
"Leaver CS","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","Male","160","[c]","25340","20350"
"Leaver CS","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Inner London - West","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Inner London - West","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Inner London - West","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Inner London - West","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Anglia","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Greater Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Greater Manchester","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Inner London - East","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Inner London - East","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Outer London - South","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Outer London - South","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Tees Valley and Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Yorkshire","Outside London","Female","55","[c]","22470","22040"
"Leaver CS","2022","Valuation Office Agency","West Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","East Wales","Outside London","Female","70","[c]","44740","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","East Wales","Outside London","Male","70","[c]","44960","34490"
"Leaver CS","2022","Welsh Government (excl. agencies)","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","Female","60","[c]","36520","34490"
"Leaver CS","2022","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","Male","45","[c]","43860","47000"
"Leaver CS","2022","Welsh Revenue Authority","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Devon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Inner London - West","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Inner London - West","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Inner London - East","London","Female","45","[c]","42820","35790"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Inner London - East","London","Male","35","[c]","43560","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Inner London - West","London","Female","690","[c]","43790","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Inner London - West","London","Male","525","[c]","44010","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outer London - South","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outer London - South","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","165","[c]","39330","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","125","[c]","40590","33250"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Inner London - West","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Merseyside","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Merseyside","Outside London","Male","10","[c]","[c]","[c]"
