"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Ministry of Defence (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Rural Payments Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cabinet Office (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Ministry of Defence (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","Outside London","35","[c]","41340","33280"
"Leaver CS","2022","Declared disabled","Legal","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
