"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","London","AA/AO","70","[c]","25670","23730"
"Leaver CS","2022","Ministry of Defence","London","EO","65","[c]","27730","29250"
"Leaver CS","2022","Ministry of Defence","London","G6/G7","40","[c]","62570","61020"
"Leaver CS","2022","Ministry of Defence","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","London","SEO/HEO","100","[c]","40050","40000"
"Leaver CS","2022","Ministry of Defence","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Outside London","AA/AO","1600","[c]","23100","21170"
"Leaver CS","2022","Ministry of Defence","Outside London","EO","900","[c]","26370","26670"
"Leaver CS","2022","Ministry of Defence","Outside London","G6/G7","335","[c]","59410","55690"
"Leaver CS","2022","Ministry of Defence","Outside London","SCS level","25","[c]","95110","88220"
"Leaver CS","2022","Ministry of Defence","Outside London","SEO/HEO","1415","[c]","36950","36460"
"Leaver CS","2022","Ministry of Defence","Outside London","Unknown","145","[c]","38170","36680"
"Leaver CS","2022","Ministry of Defence","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Overseas","SEO/HEO","55","[c]","40230","40120"
"Leaver CS","2022","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","EO","10","[c]","25260","26670"
"Leaver CS","2022","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","SEO/HEO","10","[c]","38480","39030"
"Leaver CS","2022","Ministry of Defence","Unknown","Unknown","240","[c]","35910","33270"
"Leaver CS","2022","Ministry of Justice","London","AA/AO","815","[c]","22470","23040"
"Leaver CS","2022","Ministry of Justice","London","EO","165","[c]","27530","28310"
"Leaver CS","2022","Ministry of Justice","London","G6/G7","110","[c]","61610","59860"
"Leaver CS","2022","Ministry of Justice","London","SCS level","15","[c]","104110","96340"
"Leaver CS","2022","Ministry of Justice","London","SEO/HEO","250","[c]","38010","36800"
"Leaver CS","2022","Ministry of Justice","London","Unknown","265","[c]","51760","55720"
"Leaver CS","2022","Ministry of Justice","Outside London","AA/AO","5420","[c]","20050","20370"
"Leaver CS","2022","Ministry of Justice","Outside London","EO","610","[c]","24310","25120"
"Leaver CS","2022","Ministry of Justice","Outside London","G6/G7","90","[c]","57870","57200"
"Leaver CS","2022","Ministry of Justice","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Outside London","SEO/HEO","480","[c]","36740","36050"
"Leaver CS","2022","Ministry of Justice","Outside London","Unknown","1325","[c]","31990","29900"
"Leaver CS","2022","Ministry of Justice","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","EO","30","[c]","35880","36940"
"Leaver CS","2022","National Crime Agency","London","G6/G7","20","[c]","67450","66580"
"Leaver CS","2022","National Crime Agency","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","SEO/HEO","35","[c]","44750","45690"
"Leaver CS","2022","National Crime Agency","Outside London","AA/AO","25","[c]","22700","22050"
"Leaver CS","2022","National Crime Agency","Outside London","EO","100","[c]","33150","32930"
"Leaver CS","2022","National Crime Agency","Outside London","G6/G7","10","[c]","71060","66590"
"Leaver CS","2022","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","SEO/HEO","75","[c]","44140","44910"
"Leaver CS","2022","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","70750","72390"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","[c]","43610","42850"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","25","[c]","20900","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","55","[c]","75860","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","65","[c]","46030","46360"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","AA/AO","10","[c]","20830","20000"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","EO","20","[c]","27640","25880"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","G6/G7","60","[c]","63300","62000"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","SCS level","15","[c]","98880","95510"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","SEO/HEO","45","[c]","38450","37850"
"Leaver CS","2022","Office of Gas and Electricity Markets","Outside London","AA/AO","10","[c]","19310","18430"
"Leaver CS","2022","Office of Gas and Electricity Markets","Outside London","EO","25","[c]","24300","24050"
"Leaver CS","2022","Office of Gas and Electricity Markets","Outside London","G6/G7","15","[c]","55510","54150"
"Leaver CS","2022","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Outside London","SEO/HEO","35","[c]","35740","35570"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","10","[c]","36290","38000"
"Leaver CS","2022","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Outside London","G6/G7","10","[c]","57540","57030"
"Leaver CS","2022","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Outside London","AA/AO","555","[c]","23780","23230"
"Leaver CS","2022","Scottish Government","Outside London","EO","325","[c]","31440","30450"
"Leaver CS","2022","Scottish Government","Outside London","G6/G7","150","[c]","65570","62170"
"Leaver CS","2022","Scottish Government","Outside London","SCS level","20","[c]","90580","83230"
"Leaver CS","2022","Scottish Government","Outside London","SEO/HEO","370","[c]","40990","40290"
"Leaver CS","2022","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","AA/AO","25","[c]","20020","20340"
"Leaver CS","2022","The National Archives","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","SEO/HEO","30","[c]","33240","30450"
"Leaver CS","2022","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","G6/G7","10","[c]","68680","71730"
"Leaver CS","2022","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","SEO/HEO","25","[c]","43790","45160"
"Leaver CS","2022","UK Statistics Authority","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","SEO/HEO","30","[c]","35140","33710"
"Leaver CS","2022","UK Statistics Authority","Outside London","AA/AO","255","[c]","19800","19610"
"Leaver CS","2022","UK Statistics Authority","Outside London","EO","75","[c]","23930","23630"
"Leaver CS","2022","UK Statistics Authority","Outside London","G6/G7","35","[c]","54620","52320"
"Leaver CS","2022","UK Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Outside London","SEO/HEO","160","[c]","33400","32140"
"Leaver CS","2022","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","SEO/HEO","15","[c]","36860","37230"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","SEO/HEO","30","[c]","49380","46450"
"Leaver CS","2022","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Outside London","AA/AO","60","[c]","23130","23830"
"Leaver CS","2022","Welsh Government","Outside London","EO","35","[c]","28410","28850"
"Leaver CS","2022","Welsh Government","Outside London","G6/G7","40","[c]","63680","61260"
"Leaver CS","2022","Welsh Government","Outside London","SCS level","20","[c]","101050","101020"
"Leaver CS","2022","Welsh Government","Outside London","SEO/HEO","95","[c]","39600","38160"
"Leaver Dept.","2022","Attorney General's Departments","London","AA/AO","20","[c]","24030","23770"
"Leaver Dept.","2022","Attorney General's Departments","London","EO","45","[c]","27510","27350"
"Leaver Dept.","2022","Attorney General's Departments","London","G6/G7","85","[c]","59930","59130"
"Leaver Dept.","2022","Attorney General's Departments","London","SCS level","10","[c]","88000","82880"
"Leaver Dept.","2022","Attorney General's Departments","London","SEO/HEO","50","[c]","35940","34030"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","AA/AO","25","[c]","22510","22200"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","EO","20","[c]","26480","26070"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","London","AA/AO","15","[c]","23760","24490"
"Leaver Dept.","2022","Cabinet Office","London","EO","135","[c]","27680","27500"
"Leaver Dept.","2022","Cabinet Office","London","G6/G7","385","[c]","58500","54710"
"Leaver Dept.","2022","Cabinet Office","London","SCS level","85","[c]","87370","77120"
"Leaver Dept.","2022","Cabinet Office","London","SEO/HEO","700","[c]","33880","33250"
"Leaver Dept.","2022","Cabinet Office","Outside London","AA/AO","35","[c]","20940","21050"
"Leaver Dept.","2022","Cabinet Office","Outside London","EO","30","[c]","25700","25640"
"Leaver Dept.","2022","Cabinet Office","Outside London","G6/G7","55","[c]","53540","52580"
"Leaver Dept.","2022","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Outside London","SEO/HEO","145","[c]","33390","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","EO","15","[c]","26990","27500"
"Leaver Dept.","2022","Cabinet Office","Unknown","G6/G7","55","[c]","59210","56340"
"Leaver Dept.","2022","Cabinet Office","Unknown","SCS level","15","[c]","91420","79070"
"Leaver Dept.","2022","Cabinet Office","Unknown","SEO/HEO","200","[c]","32640","32000"
"Leaver Dept.","2022","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","SEO/HEO","20","[c]","33030","30650"
"Leaver Dept.","2022","Competition and Markets Authority","London","AA/AO","10","[c]","22900","22860"
"Leaver Dept.","2022","Competition and Markets Authority","London","EO","10","[c]","27880","27920"
"Leaver Dept.","2022","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SEO/HEO","15","[c]","36600","34720"
"Leaver Dept.","2022","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","EO","45","[c]","27760","27680"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","G6/G7","185","[c]","56290","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","SCS level","30","[c]","88310","81390"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","225","[c]","36480","34900"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","50","[c]","20990","21130"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","EO","75","[c]","25060","24250"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","35","[c]","56660","54690"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","95","[c]","35160","34760"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","25","[c]","56260","53380"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","25","[c]","36690","38160"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","EO","15","[c]","27560","26180"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G6/G7","75","[c]","56440","55690"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","15","[c]","73730","73500"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SEO/HEO","95","[c]","35040","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","25","[c]","29130","28500"
"Leaver Dept.","2022","Department for Education","London","G6/G7","75","[c]","57980","54400"
"Leaver Dept.","2022","Department for Education","London","SCS level","15","[c]","85760","76990"
"Leaver Dept.","2022","Department for Education","London","SEO/HEO","100","[c]","38040","37350"
"Leaver Dept.","2022","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","EO","50","[c]","25250","25000"
"Leaver Dept.","2022","Department for Education","Outside London","G6/G7","80","[c]","53980","50630"
"Leaver Dept.","2022","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SEO/HEO","155","[c]","34910","36500"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","155","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","60","[c]","21230","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","40","[c]","25480","25190"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","125","[c]","33720","32560"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SEO/HEO","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","EO","40","[c]","28020","27850"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G6/G7","80","[c]","56700","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","125","[c]","35800","33960"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","15","[c]","21710","21520"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","20","[c]","25540","25380"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","35","[c]","56240","57360"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","50","[c]","34960","33710"
"Leaver Dept.","2022","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","EO","45","[c]","30220","30270"
"Leaver Dept.","2022","Department for Transport","London","G6/G7","85","[c]","57620","54760"
"Leaver Dept.","2022","Department for Transport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SEO/HEO","150","[c]","38310","35430"
"Leaver Dept.","2022","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","AA/AO","55","[c]","22680","21840"
"Leaver Dept.","2022","Department for Transport","Outside London","EO","60","[c]","26800","26470"
"Leaver Dept.","2022","Department for Transport","Outside London","G6/G7","20","[c]","54800","51090"
"Leaver Dept.","2022","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SEO/HEO","85","[c]","35390","33270"
"Leaver Dept.","2022","Department for Transport","Unknown","AA/AO","60","[c]","21250","21840"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","30","[c]","26820","26470"
"Leaver Dept.","2022","Department for Transport","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO/HEO","55","[c]","35720","33350"
"Leaver Dept.","2022","Department for Work and Pensions","London","AA/AO","15","[c]","24930","25110"
"Leaver Dept.","2022","Department for Work and Pensions","London","EO","305","[c]","31070","31060"
"Leaver Dept.","2022","Department for Work and Pensions","London","G6/G7","40","[c]","60470","56020"
"Leaver Dept.","2022","Department for Work and Pensions","London","SCS level","10","[c]","99850","89960"
"Leaver Dept.","2022","Department for Work and Pensions","London","SEO/HEO","110","[c]","38240","37570"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","AA/AO","500","[c]","21220","21260"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","EO","1545","[c]","27620","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","G6/G7","95","[c]","54930","52750"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","SEO/HEO","445","[c]","34400","32470"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","EO","20","[c]","28120","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA/AO","230","[c]","23050","23780"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","535","[c]","27120","26880"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6/G7","1190","[c]","59220","55130"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","240","[c]","106130","101430"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO/HEO","1545","[c]","36880","36820"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","AA/AO","590","[c]","20720","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","EO","510","[c]","24750","24100"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","G6/G7","945","[c]","57440","53160"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SCS level","215","[c]","108510","107720"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SEO/HEO","1590","[c]","35250","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SEO/HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
