"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Unknown","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","No function","West Central Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","No function","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","No function","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Eastern Scotland","50","[c]","43180","39660"
"Leaver CS","2022","60-64","Unknown","Unknown","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Merseyside","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Northumberland, and Tyne and Wear","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Southern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","50","[c]","45120","39040"
"Leaver CS","2022","60-64","Unknown","Unknown","West Central Scotland","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","West Midlands","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
