"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","EO","40","[c]","27080","26130"
"Leaver CS","2022","50-59","Unknown","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","AO","75","[c]","21310","21260"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","EO","80","[c]","27940","27570"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Land Registry","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Land Registry","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","AO","130","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","Unknown","35","[c]","39270","34920"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","AA","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","AO","90","[c]","21590","20970"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ministry of Justice","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","AO","30","[c]","25780","24020"
"Leaver CS","2022","50-59","Unknown","Scottish Government","EO","35","[c]","33060","35000"
"Leaver CS","2022","50-59","Unknown","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","G7","35","[c]","56910","55610"
"Leaver CS","2022","50-59","White","Attorney General's Departments","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Cabinet Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Charity Commission","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Education","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","EO","55","[c]","27280","26700"
"Leaver CS","2022","50-59","White","Department for Transport","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Transport","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","AO","415","[c]","21210","21260"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","EO","740","[c]","27860","27570"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","G7","35","[c]","52790","51580"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","HEO","90","[c]","33710","33960"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department for Work and Pensions","SEO","65","[c]","40120","39080"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","EO","40","[c]","25180","25080"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","G6","40","[c]","73150","66850"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","G7","110","[c]","53410","53220"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","HEO","50","[c]","31520","30690"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","SCS level","45","[c]","100690","101430"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","SEO","90","[c]","40910","40060"
"Leaver CS","2022","50-59","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Food Standards Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Land Registry","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","AO","335","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","EO","135","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","G7","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","HEO","85","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Revenue and Customs","SEO","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","AO","55","[c]","22150","21680"
"Leaver CS","2022","50-59","White","Home Office","EO","150","[c]","28140","27320"
"Leaver CS","2022","50-59","White","Home Office","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","HEO","40","[c]","33180","32740"
"Leaver CS","2022","50-59","White","Home Office","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Defence","AA","90","[c]","19790","19560"
"Leaver CS","2022","50-59","White","Ministry of Defence","AO","220","[c]","26300","21580"
"Leaver CS","2022","50-59","White","Ministry of Defence","EO","125","[c]","28980","26730"
"Leaver CS","2022","50-59","White","Ministry of Defence","G6","30","[c]","70640","66530"
"Leaver CS","2022","50-59","White","Ministry of Defence","G7","65","[c]","56180","54540"
"Leaver CS","2022","50-59","White","Ministry of Defence","HEO","135","[c]","35150","33300"
"Leaver CS","2022","50-59","White","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Defence","SEO","105","[c]","42530","40650"
"Leaver CS","2022","50-59","White","Ministry of Defence","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Justice","AA","185","[c]","18870","19200"
"Leaver CS","2022","50-59","White","Ministry of Justice","AO","450","[c]","21000","20970"
"Leaver CS","2022","50-59","White","Ministry of Justice","EO","145","[c]","25310","25120"
"Leaver CS","2022","50-59","White","Ministry of Justice","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Justice","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Justice","HEO","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Justice","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Ministry of Justice","SEO","75","[c]","42340","43160"
"Leaver CS","2022","50-59","White","Ministry of Justice","Unknown","175","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","National Crime Agency","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Scottish Government","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Scottish Government","AO","30","[c]","24990","24980"
"Leaver CS","2022","50-59","White","Scottish Government","EO","35","[c]","32720","35000"
