"Status","Year","Age","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","Male","50","[c]","38890","39490"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Outside London","Female","55","[c]","31120","26280"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Outside London","Male","55","[c]","36740","32160"
"Leaver CS","2022","50-59","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","Outside London","Female","40","[c]","29330","26740"
"Leaver CS","2022","50-59","Department for Transport","Outside London","Male","100","[c]","31080","26580"
"Leaver CS","2022","50-59","Department for Transport","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","London","Female","95","[c]","33830","31060"
"Leaver CS","2022","50-59","Department for Work and Pensions","London","Male","50","[c]","36470","31060"
"Leaver CS","2022","50-59","Department for Work and Pensions","Outside London","Female","1075","[c]","27010","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","Outside London","Male","540","[c]","28870","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","London","Female","205","[c]","50550","47130"
"Leaver CS","2022","50-59","Department of Health and Social Care","London","Male","115","[c]","57760","52330"
"Leaver CS","2022","50-59","Department of Health and Social Care","Outside London","Female","255","[c]","47620","42380"
"Leaver CS","2022","50-59","Department of Health and Social Care","Outside London","Male","70","[c]","52640","46460"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Outside London","Female","50","[c]","32910","27130"
"Leaver CS","2022","50-59","HM Land Registry","Outside London","Male","40","[c]","36800","33840"
"Leaver CS","2022","50-59","HM Revenue and Customs","London","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Outside London","Female","595","[c]","28690","22040"
"Leaver CS","2022","50-59","HM Revenue and Customs","Outside London","Male","325","[c]","33310","26410"
"Leaver CS","2022","50-59","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","London","Female","70","[c]","40860","34630"
"Leaver CS","2022","50-59","Home Office","London","Male","80","[c]","48330","35070"
"Leaver CS","2022","50-59","Home Office","Outside London","Female","125","[c]","28750","25650"
"Leaver CS","2022","50-59","Home Office","Outside London","Male","160","[c]","28950","26410"
"Leaver CS","2022","50-59","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","London","Male","35","[c]","39600","35620"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","Female","330","[c]","32850","26670"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","Male","570","[c]","35410","33690"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","Male","35","[c]","37690","34160"
"Leaver CS","2022","50-59","Ministry of Justice","London","Female","105","[c]","38260","30450"
"Leaver CS","2022","50-59","Ministry of Justice","London","Male","105","[c]","36850","28310"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","Female","680","[c]","26170","20970"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","Male","655","[c]","28320","21170"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","Male","50","[c]","45270","43710"
"Leaver CS","2022","50-59","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","Female","35","[c]","59780","55580"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Outside London","Female","130","[c]","39440","35000"
"Leaver CS","2022","50-59","Scottish Government","Outside London","Male","160","[c]","37710","35000"
"Leaver CS","2022","50-59","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","Female","40","[c]","29240","20350"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","Male","45","[c]","34050","30210"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","Female","40","[c]","42610","43390"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","Male","35","[c]","43620","40790"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","Female","45","[c]","29730","26420"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","Male","50","[c]","39210","32160"
"Leaver CS","2022","60-64","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Outside London","Male","75","[c]","33240","26800"
"Leaver CS","2022","60-64","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Unknown","Female","40","[c]","22890","21840"
"Leaver CS","2022","60-64","Department for Transport","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","London","Female","45","[c]","34210","31060"
"Leaver CS","2022","60-64","Department for Work and Pensions","London","Male","40","[c]","41200","31880"
"Leaver CS","2022","60-64","Department for Work and Pensions","Outside London","Female","815","[c]","27740","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","Outside London","Male","385","[c]","30510","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","London","Female","75","[c]","52900","47090"
"Leaver CS","2022","60-64","Department of Health and Social Care","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","Outside London","Female","75","[c]","44930","39970"
"Leaver CS","2022","60-64","Department of Health and Social Care","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Outside London","Female","35","[c]","33000","33840"
"Leaver CS","2022","60-64","HM Land Registry","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Outside London","Female","565","[c]","29590","26880"
"Leaver CS","2022","60-64","HM Revenue and Customs","Outside London","Male","360","[c]","37320","35680"
"Leaver CS","2022","60-64","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","London","Female","70","[c]","37650","31520"
"Leaver CS","2022","60-64","Home Office","London","Male","65","[c]","44210","35380"
"Leaver CS","2022","60-64","Home Office","Outside London","Female","100","[c]","27020","25220"
"Leaver CS","2022","60-64","Home Office","Outside London","Male","125","[c]","31210","27370"
"Leaver CS","2022","60-64","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","London","Male","45","[c]","47720","39910"
"Leaver CS","2022","60-64","Ministry of Defence","Outside London","Female","320","[c]","30770","26670"
"Leaver CS","2022","60-64","Ministry of Defence","Outside London","Male","575","[c]","36090","34300"
"Leaver CS","2022","60-64","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Unknown","Male","50","[c]","44790","39040"
"Leaver CS","2022","60-64","Ministry of Justice","London","Female","60","[c]","31420","24440"
"Leaver CS","2022","60-64","Ministry of Justice","London","Male","65","[c]","49370","39220"
"Leaver CS","2022","60-64","Ministry of Justice","Outside London","Female","405","[c]","25560","20970"
"Leaver CS","2022","60-64","Ministry of Justice","Outside London","Male","395","[c]","29320","20970"
"Leaver CS","2022","60-64","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Outside London","Male","35","[c]","39970","39950"
"Leaver CS","2022","60-64","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Outside London","Female","110","[c]","41050","36130"
"Leaver CS","2022","60-64","Scottish Government","Outside London","Male","190","[c]","42830","36130"
"Leaver CS","2022","60-64","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Outside London","Female","30","[c]","24540","19860"
"Leaver CS","2022","60-64","UK Statistics Authority","Outside London","Male","30","[c]","[c]","[c]"
