"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","G7","Female","30","[c]","74070","75500"
"Leaver CS","2022","No function","Inspector of Education and Training","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","SEO","Female","45","[c]","49470","51360"
"Leaver CS","2022","No function","Inspector of Education and Training","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","EO","Female","95","[c]","25710","25080"
"Leaver CS","2022","No function","Knowledge and Information Management","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","G7","Female","30","[c]","52740","51230"
"Leaver CS","2022","No function","Knowledge and Information Management","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","HEO","Female","55","[c]","31180","30460"
"Leaver CS","2022","No function","Knowledge and Information Management","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","SEO","Female","50","[c]","39020","38200"
"Leaver CS","2022","No function","Knowledge and Information Management","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","SCS level","Female","70","[c]","100730","101430"
"Leaver CS","2022","No function","Medicine","SCS level","Male","45","[c]","101320","104920"
"Leaver CS","2022","No function","Medicine","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","AA","Female","855","[c]","18900","18580"
"Leaver CS","2022","No function","Operational Delivery","AA","Male","770","[c]","19100","19050"
"Leaver CS","2022","No function","Operational Delivery","AO","Female","4295","[c]","21400","21260"
"Leaver CS","2022","No function","Operational Delivery","AO","Male","3980","[c]","21750","21260"
"Leaver CS","2022","No function","Operational Delivery","EO","Female","3115","[c]","27890","27570"
"Leaver CS","2022","No function","Operational Delivery","EO","Male","2130","[c]","28490","27570"
"Leaver CS","2022","No function","Operational Delivery","G6","Female","110","[c]","69540","66230"
"Leaver CS","2022","No function","Operational Delivery","G6","Male","75","[c]","67630","65740"
"Leaver CS","2022","No function","Operational Delivery","G7","Female","330","[c]","53880","53220"
"Leaver CS","2022","No function","Operational Delivery","G7","Male","205","[c]","56710","55010"
"Leaver CS","2022","No function","Operational Delivery","HEO","Female","605","[c]","32680","32330"
"Leaver CS","2022","No function","Operational Delivery","HEO","Male","465","[c]","34290","32980"
"Leaver CS","2022","No function","Operational Delivery","SCS level","Female","45","[c]","97170","93000"
"Leaver CS","2022","No function","Operational Delivery","SCS level","Male","45","[c]","97450","87460"
"Leaver CS","2022","No function","Operational Delivery","SEO","Female","450","[c]","40670","40070"
"Leaver CS","2022","No function","Operational Delivery","SEO","Male","340","[c]","43060","41350"
"Leaver CS","2022","No function","Operational Delivery","Unknown","Female","1115","[c]","33390","29200"
"Leaver CS","2022","No function","Operational Delivery","Unknown","Male","365","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","AO","Female","70","[c]","21800","21260"
"Leaver CS","2022","No function","Other","AO","Male","50","[c]","21480","21260"
"Leaver CS","2022","No function","Other","EO","Female","200","[c]","27320","27570"
"Leaver CS","2022","No function","Other","EO","Male","125","[c]","25770","27570"
"Leaver CS","2022","No function","Other","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","G7","Male","30","[c]","55530","54160"
"Leaver CS","2022","No function","Other","HEO","Female","60","[c]","32300","32960"
"Leaver CS","2022","No function","Other","HEO","Male","30","[c]","31180","31550"
"Leaver CS","2022","No function","Other","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","SEO","Male","30","[c]","42380","41500"
"Leaver CS","2022","No function","Planning","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","EO","Female","100","[c]","26460","26180"
"Leaver CS","2022","No function","Policy","EO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","G6","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","G6","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","G7","Female","140","[c]","54480","53400"
"Leaver CS","2022","No function","Policy","G7","Male","135","[c]","54340","53380"
"Leaver CS","2022","No function","Policy","HEO","Female","200","[c]","33710","33640"
"Leaver CS","2022","No function","Policy","HEO","Male","165","[c]","33440","33570"
"Leaver CS","2022","No function","Policy","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","SCS level","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","SEO","Female","85","[c]","40030","40050"
"Leaver CS","2022","No function","Policy","SEO","Male","75","[c]","40150","40050"
"Leaver CS","2022","No function","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Property","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","AA","Male","30","[c]","17990","17540"
"Leaver CS","2022","No function","Science and Engineering","AO","Female","40","[c]","21590","21300"
"Leaver CS","2022","No function","Science and Engineering","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","EO","Female","45","[c]","25020","24030"
"Leaver CS","2022","No function","Science and Engineering","EO","Male","65","[c]","24150","24920"
"Leaver CS","2022","No function","Science and Engineering","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","G7","Female","85","[c]","51670","52300"
"Leaver CS","2022","No function","Science and Engineering","G7","Male","80","[c]","54440","53850"
"Leaver CS","2022","No function","Science and Engineering","HEO","Female","115","[c]","31860","32310"
"Leaver CS","2022","No function","Science and Engineering","HEO","Male","105","[c]","31490","30760"
"Leaver CS","2022","No function","Science and Engineering","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","SEO","Female","160","[c]","40780","40060"
"Leaver CS","2022","No function","Science and Engineering","SEO","Male","85","[c]","40700","40280"
"Leaver CS","2022","No function","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AO","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Female","60","[c]","28720","28330"
"Leaver CS","2022","No function","Unknown","EO","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","Male","50","[c]","57230","54760"
"Leaver CS","2022","No function","Unknown","HEO","Female","100","[c]","32250","32420"
"Leaver CS","2022","No function","Unknown","HEO","Male","95","[c]","33010","34630"
"Leaver CS","2022","No function","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","Female","55","[c]","41920","42470"
"Leaver CS","2022","No function","Unknown","SEO","Male","60","[c]","43380","42890"
"Leaver CS","2022","No function","Unknown","Unknown","Female","245","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
