"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","45","[c]","42170","36760"
"Leaver Dept.","2022","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","London","95","[c]","32550","31060"
"Leaver Dept.","2022","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","North West (England)","35","[c]","27250","27570"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","East of England","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","London","325","[c]","38540","32330"
"Leaver Dept.","2022","Black","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","South West (England)","35","[c]","39450","37960"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","West Midlands (England)","50","[c]","38430","28590"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","London","60","[c]","37780","35070"
"Leaver Dept.","2022","Black","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","London","75","[c]","35690","34260"
"Leaver Dept.","2022","Black","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
