"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Project Delivery","AO","30","[c]","21510","21260"
"Leaver CS","2022","Declared non-disabled","Project Delivery","EO","150","[c]","23120","23250"
"Leaver CS","2022","Declared non-disabled","Project Delivery","G6","65","[c]","68080","67400"
"Leaver CS","2022","Declared non-disabled","Project Delivery","G7","100","[c]","54390","54540"
"Leaver CS","2022","Declared non-disabled","Project Delivery","HEO","215","[c]","31800","32290"
"Leaver CS","2022","Declared non-disabled","Project Delivery","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","SEO","190","[c]","40970","40580"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","85","[c]","36940","38480"
"Leaver CS","2022","Declared non-disabled","Property","AA","50","[c]","19770","19560"
"Leaver CS","2022","Declared non-disabled","Property","AO","65","[c]","21620","22010"
"Leaver CS","2022","Declared non-disabled","Property","EO","55","[c]","25850","26190"
"Leaver CS","2022","Declared non-disabled","Property","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","G7","40","[c]","56600","54700"
"Leaver CS","2022","Declared non-disabled","Property","HEO","65","[c]","34320","33300"
"Leaver CS","2022","Declared non-disabled","Property","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","SEO","65","[c]","43140","42170"
"Leaver CS","2022","Declared non-disabled","Security","AA","95","[c]","20870","19810"
"Leaver CS","2022","Declared non-disabled","Security","AO","190","[c]","31650","28890"
"Leaver CS","2022","Declared non-disabled","Security","EO","75","[c]","33100","29250"
"Leaver CS","2022","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","HEO","50","[c]","38220","33730"
"Leaver CS","2022","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","360","[c]","19950","19550"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","2310","[c]","22190","21430"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","1625","[c]","28080","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","195","[c]","72960","73310"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","340","[c]","58300","57680"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","815","[c]","35170","35070"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","110","[c]","97640","90880"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","495","[c]","43370","42700"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","AA","150","[c]","18710","18310"
"Leaver CS","2022","Undeclared","No function","AO","520","[c]","21630","21260"
"Leaver CS","2022","Undeclared","No function","EO","295","[c]","27360","27570"
"Leaver CS","2022","Undeclared","No function","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","G7","60","[c]","55290","53910"
"Leaver CS","2022","Undeclared","No function","HEO","100","[c]","33180","33100"
"Leaver CS","2022","Undeclared","No function","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","SEO","85","[c]","43130","41100"
"Leaver CS","2022","Undeclared","No function","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AO","185","[c]","21730","21510"
"Leaver CS","2022","Undeclared","Unknown","EO","140","[c]","28710","27570"
"Leaver CS","2022","Undeclared","Unknown","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","HEO","85","[c]","35130","35070"
"Leaver CS","2022","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","HEO","45","[c]","32890","32870"
"Leaver CS","2022","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","G6","30","[c]","81700","81400"
"Leaver CS","2022","Unknown","Commercial","G7","90","[c]","62260","62010"
"Leaver CS","2022","Unknown","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","SEO","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","SEO","40","[c]","42360","40860"
"Leaver CS","2022","Unknown","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","AO","30","[c]","21560","21430"
"Leaver CS","2022","Unknown","Digital, Data & Technology","EO","70","[c]","27320","27130"
"Leaver CS","2022","Unknown","Digital, Data & Technology","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","G7","85","[c]","53290","53120"
"Leaver CS","2022","Unknown","Digital, Data & Technology","HEO","110","[c]","33910","33840"
"Leaver CS","2022","Unknown","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","SEO","85","[c]","40350","39190"
"Leaver CS","2022","Unknown","Finance","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","EO","55","[c]","25220","27130"
"Leaver CS","2022","Unknown","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","AO","55","[c]","21890","22200"
"Leaver CS","2022","Unknown","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","G7","70","[c]","54350","55000"
"Leaver CS","2022","Unknown","Legal","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","AA","535","[c]","19170","19050"
"Leaver CS","2022","Unknown","No function","AO","1910","[c]","21940","21260"
"Leaver CS","2022","Unknown","No function","EO","1005","[c]","28260","27570"
"Leaver CS","2022","Unknown","No function","G6","130","[c]","69960","66580"
"Leaver CS","2022","Unknown","No function","G7","310","[c]","53800","53360"
"Leaver CS","2022","Unknown","No function","HEO","550","[c]","33290","32790"
"Leaver CS","2022","Unknown","No function","SCS level","115","[c]","100070","93000"
"Leaver CS","2022","Unknown","No function","SEO","365","[c]","41500","40650"
"Leaver CS","2022","Unknown","No function","Unknown","580","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","EO","45","[c]","23440","23230"
"Leaver CS","2022","Unknown","Project Delivery","G6","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","G7","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","HEO","50","[c]","32400","33000"
"Leaver CS","2022","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","SEO","50","[c]","41480","40580"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","AA","45","[c]","19180","19010"
"Leaver CS","2022","Unknown","Property","AO","55","[c]","22720","22010"
"Leaver CS","2022","Unknown","Property","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","AA","55","[c]","22040","21030"
"Leaver CS","2022","Unknown","Security","AO","105","[c]","32700","39070"
"Leaver CS","2022","Unknown","Security","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA","180","[c]","21650","21050"
"Leaver CS","2022","Unknown","Unknown","AO","1490","[c]","22090","21260"
"Leaver CS","2022","Unknown","Unknown","EO","845","[c]","27540","27570"
"Leaver CS","2022","Unknown","Unknown","G6","75","[c]","70560","75340"
"Leaver CS","2022","Unknown","Unknown","G7","120","[c]","57630","57190"
"Leaver CS","2022","Unknown","Unknown","HEO","375","[c]","35710","35050"
"Leaver CS","2022","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO","185","[c]","43350","41950"
"Leaver CS","2022","Unknown","Unknown","Unknown","340","[c]","36030","33270"
"Leaver Dept.","2022","Declared disabled","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","AO","160","[c]","21330","21260"
"Leaver Dept.","2022","Declared disabled","No function","EO","355","[c]","27490","27570"
"Leaver Dept.","2022","Declared disabled","No function","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","G7","125","[c]","53800","53260"
"Leaver Dept.","2022","Declared disabled","No function","HEO","260","[c]","32260","32330"
"Leaver Dept.","2022","Declared disabled","No function","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","SEO","155","[c]","39600","40050"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","SEO","20","[c]","[c]","[c]"
