"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Actuary's Department","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Actuary's Department","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Legal Department","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Legal Department","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Intellectual Property Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Intellectual Property Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Devon","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Devon","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","[c]","39140","40000"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scottish Prison Service","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scottish Prison Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","65","[c]","38470","37490"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","The Insolvency Service","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","The Insolvency Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Debt Management Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Debt Management Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Export Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Export Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
