"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Legal Department","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Health and Safety Executive","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Health and Safety Executive","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Courts and Tribunals Service","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Courts and Tribunals Service","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Courts and Tribunals Service","Outside London","Female","140","[c]","24400","20970"
"Leaver CS","2022","60-64","HM Courts and Tribunals Service","Outside London","Male","55","[c]","25070","20010"
"Leaver CS","2022","60-64","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Outside London","Female","35","[c]","33000","33840"
"Leaver CS","2022","60-64","HM Land Registry","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","Outside London","Female","250","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","Outside London","Male","330","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Prison and Probation Service","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","Female","545","[c]","31020","28920"
"Leaver CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","Male","350","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","London","Female","70","[c]","37650","31520"
"Leaver CS","2022","60-64","Home Office","London","Male","65","[c]","44210","35380"
"Leaver CS","2022","60-64","Home Office","Outside London","Female","100","[c]","27020","25220"
"Leaver CS","2022","60-64","Home Office","Outside London","Male","125","[c]","31210","27370"
"Leaver CS","2022","60-64","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Maritime and Coastguard Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Maritime and Coastguard Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Maritime and Coastguard Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Maritime and Coastguard Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicines and Healthcare Products Regulatory Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Met Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","London","Male","45","[c]","48910","39910"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","Female","260","[c]","29170","23280"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","Male","425","[c]","33570","33300"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Outside London","Male","35","[c]","39970","39950"
"Leaver CS","2022","60-64","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Records of Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Public Guardian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Public Health England","London","Female","40","[c]","55470","52610"
"Leaver CS","2022","60-64","Public Health England","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Public Health England","Outside London","Female","55","[c]","43670","37490"
"Leaver CS","2022","60-64","Public Health England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Registers of Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Royal Fleet Auxiliary","Unknown","Male","45","[c]","45410","39050"
"Leaver CS","2022","60-64","Rural Payments Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Rural Payments Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Courts and Tribunals Service","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Courts and Tribunals Service","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Forestry","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Forestry","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government (excl. agencies)","Outside London","Female","35","[c]","52580","47490"
"Leaver CS","2022","60-64","Scottish Government (excl. agencies)","Outside London","Male","55","[c]","54160","51490"
"Leaver CS","2022","60-64","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Prison Service","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Prison Service","Outside London","Male","60","[c]","35130","35000"
"Leaver CS","2022","60-64","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Submarine Delivery Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The Insolvency Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Transport Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Health Security Agency","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Health Security Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Health Security Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Hydrographic Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Outside London","Female","30","[c]","24540","19860"
"Leaver CS","2022","60-64","UK Statistics Authority","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Valuation Office Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Valuation Office Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government (excl. agencies)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government (excl. agencies)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Advisory, Conciliation and Arbitration Service","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Animal and Plant Health Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Animal and Plant Health Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Companies House","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Commercial Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Office and Procurator Fiscal Service","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Office and Procurator Fiscal Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Prosecution Service","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Prosecution Service","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Prosecution Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Electronics and Components Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Outside London","Male","70","[c]","36360","34390"
"Leaver CS","2022","65+","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Science and Technology Laboratory","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Science and Technology Laboratory","Outside London","Male","30","[c]","46450","46550"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","London","Female","50","[c]","30890","31060"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","Female","750","[c]","25260","26120"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","Male","355","[c]","25550","25110"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Licensing Agency","Unknown","Female","35","[c]","22490","21840"
"Leaver CS","2022","65+","Driver and Vehicle Licensing Agency","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","Male","75","[c]","28270","26780"
"Leaver CS","2022","65+","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education and Skills Funding Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
