"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Female","45","[c]","26570","27570"
"Leaver CS","2022","65+","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Female","35","[c]","33340","29930"
"Leaver CS","2022","65+","Digital, Data and Technology","Male","65","[c]","39530","35910"
"Leaver CS","2022","65+","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Female","40","[c]","27380","23830"
"Leaver CS","2022","65+","Finance","Male","50","[c]","39730","33300"
"Leaver CS","2022","65+","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Female","1380","[c]","25470","23480"
"Leaver CS","2022","65+","Operational Delivery","Male","1080","[c]","27790","26520"
"Leaver CS","2022","65+","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Female","185","[c]","24620","21580"
"Leaver CS","2022","65+","Other","Male","300","[c]","29370","26500"
"Leaver CS","2022","65+","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Female","40","[c]","38520","33960"
"Leaver CS","2022","65+","Policy","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Male","35","[c]","45920","43530"
"Leaver CS","2022","65+","Property","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Male","65","[c]","36360","36380"
"Leaver CS","2022","65+","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Male","125","[c]","40030","37210"
"Leaver CS","2022","65+","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Male","80","[c]","27420","23340"
"Leaver CS","2022","65+","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Female","455","[c]","35390","30040"
"Leaver CS","2022","65+","Unknown","Male","430","[c]","42140","36130"
"Leaver CS","2022","65+","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Male","50","[c]","30640","29550"
"Leaver Dept.","2022","20-29","Communications","Female","75","[c]","33350","32930"
"Leaver Dept.","2022","20-29","Communications","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Female","80","[c]","34460","34000"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Male","75","[c]","33750","32940"
"Leaver Dept.","2022","20-29","Economics","Female","40","[c]","36160","33430"
"Leaver Dept.","2022","20-29","Economics","Male","55","[c]","36360","34310"
"Leaver Dept.","2022","20-29","Finance","Female","65","[c]","34500","30750"
"Leaver Dept.","2022","20-29","Finance","Male","60","[c]","31240","30900"
"Leaver Dept.","2022","20-29","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Female","145","[c]","29780","28790"
"Leaver Dept.","2022","20-29","Human Resources","Male","45","[c]","32920","30820"
"Leaver Dept.","2022","20-29","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Delivery","Female","1560","[c]","27350","26880"
"Leaver Dept.","2022","20-29","Operational Delivery","Male","870","[c]","27150","26880"
"Leaver Dept.","2022","20-29","Operational Research","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Female","175","[c]","27360","27500"
"Leaver Dept.","2022","20-29","Other","Male","125","[c]","27540","27570"
"Leaver Dept.","2022","20-29","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","Female","525","[c]","36680","34020"
"Leaver Dept.","2022","20-29","Policy","Male","425","[c]","38360","35070"
"Leaver Dept.","2022","20-29","Project Delivery","Female","70","[c]","30930","29520"
"Leaver Dept.","2022","20-29","Project Delivery","Male","65","[c]","32290","30750"
"Leaver Dept.","2022","20-29","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Female","325","[c]","29240","28590"
"Leaver Dept.","2022","20-29","Science and Engineering","Male","185","[c]","27910","27540"
"Leaver Dept.","2022","20-29","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Female","35","[c]","36220","33290"
"Leaver Dept.","2022","20-29","Statistics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","975","[c]","34080","32000"
"Leaver Dept.","2022","20-29","Unknown","Male","775","[c]","34700","32000"
"Leaver Dept.","2022","30-39","Commercial","Female","85","[c]","36150","36780"
"Leaver Dept.","2022","30-39","Commercial","Male","65","[c]","38050","36540"
"Leaver Dept.","2022","30-39","Communications","Female","80","[c]","39730","36580"
"Leaver Dept.","2022","30-39","Communications","Male","65","[c]","43730","39720"
"Leaver Dept.","2022","30-39","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Female","95","[c]","39940","36920"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Male","145","[c]","39540","37100"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Female","80","[c]","41160","37040"
"Leaver Dept.","2022","30-39","Finance","Male","80","[c]","42300","38150"
"Leaver Dept.","2022","30-39","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Female","105","[c]","38230","33070"
"Leaver Dept.","2022","30-39","Human Resources","Male","45","[c]","38490","32760"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Female","50","[c]","42640","40070"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Male","40","[c]","41480","37290"
"Leaver Dept.","2022","30-39","Legal","Female","30","[c]","55840","52740"
"Leaver Dept.","2022","30-39","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Female","55","[c]","64410","53080"
"Leaver Dept.","2022","30-39","Medicine","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","Female","1430","[c]","32260","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Male","965","[c]","31440","27570"
"Leaver Dept.","2022","30-39","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Female","100","[c]","32420","27570"
"Leaver Dept.","2022","30-39","Other","Male","105","[c]","30720","27570"
"Leaver Dept.","2022","30-39","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Female","395","[c]","46940","48200"
"Leaver Dept.","2022","30-39","Policy","Male","395","[c]","47920","47150"
"Leaver Dept.","2022","30-39","Project Delivery","Female","75","[c]","39860","39170"
"Leaver Dept.","2022","30-39","Project Delivery","Male","60","[c]","41150","39040"
"Leaver Dept.","2022","30-39","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Female","405","[c]","36840","36330"
"Leaver Dept.","2022","30-39","Science and Engineering","Male","165","[c]","36250","36330"
"Leaver Dept.","2022","30-39","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","700","[c]","46060","42520"
"Leaver Dept.","2022","30-39","Unknown","Male","655","[c]","44340","38670"
"Leaver Dept.","2022","30-39","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Female","70","[c]","45490","42390"
"Leaver Dept.","2022","40-49","Commercial","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","55","[c]","50700","48120"
"Leaver Dept.","2022","40-49","Communications","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Female","95","[c]","45880","41950"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Male","120","[c]","48100","44430"
"Leaver Dept.","2022","40-49","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Female","95","[c]","42070","38060"
"Leaver Dept.","2022","40-49","Finance","Male","95","[c]","47440","42780"
"Leaver Dept.","2022","40-49","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Female","100","[c]","43220","39960"
"Leaver Dept.","2022","40-49","Human Resources","Male","45","[c]","45420","40060"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Female","65","[c]","45710","48860"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","30","[c]","60210","60640"
"Leaver Dept.","2022","40-49","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Female","90","[c]","76620","84560"
"Leaver Dept.","2022","40-49","Medicine","Male","40","[c]","95400","97180"
"Leaver Dept.","2022","40-49","Operational Delivery","Female","1250","[c]","35740","30000"
"Leaver Dept.","2022","40-49","Operational Delivery","Male","640","[c]","37410","30180"
"Leaver Dept.","2022","40-49","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Female","90","[c]","32250","27580"
"Leaver Dept.","2022","40-49","Other","Male","65","[c]","39830","30800"
"Leaver Dept.","2022","40-49","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Female","215","[c]","52830","53130"
"Leaver Dept.","2022","40-49","Policy","Male","180","[c]","52960","53380"
"Leaver Dept.","2022","40-49","Project Delivery","Female","85","[c]","45620","41090"
"Leaver Dept.","2022","40-49","Project Delivery","Male","65","[c]","46640","42250"
"Leaver Dept.","2022","40-49","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Female","405","[c]","42920","40070"
"Leaver Dept.","2022","40-49","Science and Engineering","Male","185","[c]","45250","44580"
"Leaver Dept.","2022","40-49","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","410","[c]","51330","53600"
"Leaver Dept.","2022","40-49","Unknown","Male","355","[c]","53100","49700"
"Leaver Dept.","2022","40-49","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Female","55","[c]","41840","39040"
"Leaver Dept.","2022","50-59","Commercial","Male","50","[c]","51890","51110"
"Leaver Dept.","2022","50-59","Communications","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data and Technology","Female","40","[c]","46810","38000"
"Leaver Dept.","2022","50-59","Digital, Data and Technology","Male","80","[c]","45130","40520"
"Leaver Dept.","2022","50-59","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Female","70","[c]","42240","37750"
"Leaver Dept.","2022","50-59","Finance","Male","50","[c]","49030","42650"
"Leaver Dept.","2022","50-59","Human Resources","Female","75","[c]","43440","40060"
"Leaver Dept.","2022","50-59","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Female","45","[c]","46230","41460"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Male","30","[c]","49090","50080"
"Leaver Dept.","2022","50-59","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Female","80","[c]","99940","107720"
"Leaver Dept.","2022","50-59","Medicine","Male","40","[c]","115220","114780"
"Leaver Dept.","2022","50-59","Operational Delivery","Female","935","[c]","35900","29290"
"Leaver Dept.","2022","50-59","Operational Delivery","Male","480","[c]","40420","31640"
"Leaver Dept.","2022","50-59","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other","Female","80","[c]","30360","27570"
"Leaver Dept.","2022","50-59","Other","Male","30","[c]","42740","31530"
"Leaver Dept.","2022","50-59","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Policy","Female","135","[c]","55440","51660"
"Leaver Dept.","2022","50-59","Policy","Male","110","[c]","54020","52470"
"Leaver Dept.","2022","50-59","Project Delivery","Female","40","[c]","43300","37660"
"Leaver Dept.","2022","50-59","Project Delivery","Male","45","[c]","45450","40860"
"Leaver Dept.","2022","50-59","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Science and Engineering","Female","280","[c]","46790","45840"
"Leaver Dept.","2022","50-59","Science and Engineering","Male","175","[c]","49930","47090"
"Leaver Dept.","2022","50-59","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Female","265","[c]","47480","37440"
"Leaver Dept.","2022","50-59","Unknown","Male","195","[c]","53440","49700"
"Leaver Dept.","2022","60-64","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","Female","190","[c]","39150","28690"
"Leaver Dept.","2022","60-64","Operational Delivery","Male","85","[c]","48650","42690"
"Leaver Dept.","2022","60-64","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
