"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Veterinarian","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","East Midlands (England)","Outside London","80","[c]","23920","21260"
"Leaver CS","2022","Undeclared","Operational Delivery","East of England","Outside London","95","[c]","28430","27570"
"Leaver CS","2022","Undeclared","Operational Delivery","London","London","160","[c]","35230","31060"
"Leaver CS","2022","Undeclared","Operational Delivery","North East (England)","Outside London","75","[c]","24410","21260"
"Leaver CS","2022","Undeclared","Operational Delivery","North West (England)","Outside London","155","[c]","24650","21260"
"Leaver CS","2022","Undeclared","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Scotland","Outside London","35","[c]","30180","26130"
"Leaver CS","2022","Undeclared","Operational Delivery","South East (England)","Outside London","215","[c]","27690","26470"
"Leaver CS","2022","Undeclared","Operational Delivery","South West (England)","Outside London","65","[c]","25820","26310"
"Leaver CS","2022","Undeclared","Operational Delivery","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Wales","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","West Midlands (England)","Outside London","80","[c]","28410","26750"
"Leaver CS","2022","Undeclared","Operational Delivery","Yorkshire and The Humber","Outside London","105","[c]","26850","25480"
"Leaver CS","2022","Undeclared","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","London","London","65","[c]","50290","51730"
"Leaver CS","2022","Undeclared","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","South West (England)","Outside London","30","[c]","36530","35300"
"Leaver CS","2022","Undeclared","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","London","80","[c]","47710","44480"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","London","95","[c]","40170","35360"
"Leaver CS","2022","Unknown","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","London","London","140","[c]","46370","41950"
"Leaver CS","2022","Unknown","Digital, Data and Technology","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","North West (England)","Outside London","50","[c]","42520","37980"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South West (England)","Outside London","45","[c]","37240","33840"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Wales","Outside London","50","[c]","35240","33870"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","London","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","London","60","[c]","37890","32790"
"Leaver CS","2022","Unknown","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","London","60","[c]","39470","32640"
"Leaver CS","2022","Unknown","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
