"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Other ethnicity","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Policy","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Policy","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Statistics","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data and Technology","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","International Trade","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","AO","150","[c]","21530","21260"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","EO","105","[c]","27060","27570"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","HEO","120","[c]","33380","33460"
"Leaver Dept.","2022","20-29","Unknown","Policy","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AO","125","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","85","[c]","28080","27570"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G7","55","[c]","54770","54700"
"Leaver Dept.","2022","20-29","Unknown","Unknown","HEO","510","[c]","31780","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data and Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data and Technology","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data and Technology","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Economics","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Economics","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Economics","HEO","35","[c]","32330","33210"
"Leaver Dept.","2022","20-29","White","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","HEO","60","[c]","31550","32000"
"Leaver Dept.","2022","20-29","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","International Trade","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","International Trade","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Delivery","AA","40","[c]","19030","19100"
"Leaver Dept.","2022","20-29","White","Operational Delivery","AO","440","[c]","21370","21260"
"Leaver Dept.","2022","20-29","White","Operational Delivery","EO","520","[c]","26620","27570"
"Leaver Dept.","2022","20-29","White","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Delivery","G7","30","[c]","52920","52610"
"Leaver Dept.","2022","20-29","White","Operational Delivery","HEO","205","[c]","31380","31990"
"Leaver Dept.","2022","20-29","White","Operational Delivery","SEO","105","[c]","39790","40070"
"Leaver Dept.","2022","20-29","White","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Research","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Other","AO","40","[c]","21520","21260"
"Leaver Dept.","2022","20-29","White","Other","EO","100","[c]","26630","27570"
"Leaver Dept.","2022","20-29","White","Other","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Other","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Policy","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Policy","EO","70","[c]","27370","27690"
"Leaver Dept.","2022","20-29","White","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Policy","G7","80","[c]","53860","53380"
"Leaver Dept.","2022","20-29","White","Policy","HEO","250","[c]","33930","33570"
"Leaver Dept.","2022","20-29","White","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Policy","SEO","100","[c]","40580","40050"
"Leaver Dept.","2022","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","HEO","35","[c]","32110","32350"
"Leaver Dept.","2022","20-29","White","Project Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Science and Engineering","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Science and Engineering","AO","50","[c]","20990","19880"
"Leaver Dept.","2022","20-29","White","Science and Engineering","EO","125","[c]","24660","24100"
"Leaver Dept.","2022","20-29","White","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Science and Engineering","HEO","120","[c]","30740","30460"
"Leaver Dept.","2022","20-29","White","Science and Engineering","SEO","50","[c]","38280","38200"
"Leaver Dept.","2022","20-29","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Social Research","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Social Research","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Statistics","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Statistics","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Statistics","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Statistics","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AO","120","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","EO","130","[c]","27920","27500"
"Leaver Dept.","2022","20-29","White","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","G7","75","[c]","54250","54700"
"Leaver Dept.","2022","20-29","White","Unknown","HEO","205","[c]","33730","34550"
"Leaver Dept.","2022","20-29","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","SEO","65","[c]","40780","40600"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
