"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Inner London - West","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Lancashire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northumberland, and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Inner London - West","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Inner London - West","80","[c]","39760","36590"
"Leaver CS","2022","Unknown","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Devon","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Wales","45","[c]","35890","34500"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Greater Manchester","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - East","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - West","85","[c]","45630","41950"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - South","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - West","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - West","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
