"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Perth and Kinross, and Stirling","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Central Hampshire","Outside London","15","[c]","34080","33300"
"Leaver CS","2022","Property","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Portsmouth","Outside London","10","[c]","36620","36460"
"Leaver CS","2022","Property","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Southampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","39380","32000"
"Leaver CS","2022","Property","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bristol, City of","Outside London","15","[c]","33100","26030"
"Leaver CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Plymouth","Outside London","25","[c]","22970","22010"
"Leaver CS","2022","Property","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Birmingham","Outside London","10","[c]","34080","31160"
"Leaver CS","2022","Property","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","55","[c]","22980","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Leeds","Outside London","25","[c]","31220","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","North Yorkshire CC","Outside London","15","[c]","31300","33300"
"Leaver CS","2022","Property","Yorkshire and The Humber","Sheffield","Outside London","10","[c]","38470","30500"
"Leaver CS","2022","Property","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Lincolnshire CC","Outside London","10","[c]","23560","20540"
"Leaver CS","2022","Security","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Cambridgeshire CC","Outside London","35","[c]","45940","39070"
"Leaver CS","2022","Security","East of England","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Essex Haven Gateway","Outside London","25","[c]","35450","39070"
"Leaver CS","2022","Security","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","North and West Norfolk","Outside London","10","[c]","29310","25000"
"Leaver CS","2022","Security","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Hounslow and Richmond upon Thames","London","20","[c]","28910","29250"
"Leaver CS","2022","Security","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Westminster","London","60","[c]","35890","37000"
"Leaver CS","2022","Security","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","West Cumbria","Outside London","10","[c]","28780","25680"
"Leaver CS","2022","Security","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Aberdeen City and Aberdeenshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","75","[c]","36000","39070"
"Leaver CS","2022","Security","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Berkshire","Outside London","80","[c]","33320","28750"
"Leaver CS","2022","Security","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Central Hampshire","Outside London","15","[c]","29510","25000"
"Leaver CS","2022","Security","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Milton Keynes","Outside London","20","[c]","34880","33390"
"Leaver CS","2022","Security","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Oxfordshire CC","Outside London","15","[c]","23900","20720"
"Leaver CS","2022","Security","South East (England)","Portsmouth","Outside London","35","[c]","32590","28470"
"Leaver CS","2022","Security","South East (England)","South Hampshire","Outside London","10","[c]","25790","23420"
"Leaver CS","2022","Security","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","32820","35730"
"Leaver CS","2022","Security","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Devon CC","Outside London","10","[c]","24500","25000"
"Leaver CS","2022","Security","South West (England)","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Gloucestershire CC","Outside London","15","[c]","36820","39070"
"Leaver CS","2022","Security","South West (England)","Plymouth","Outside London","35","[c]","28230","26010"
"Leaver CS","2022","Security","South West (England)","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Wiltshire","Outside London","35","[c]","27180","24610"
"Leaver CS","2022","Security","Unknown","Unknown","Unknown","20","[c]","31540","27140"
"Leaver CS","2022","Security","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Herefordshire, County of","Outside London","15","[c]","37950","39070"
"Leaver CS","2022","Security","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","North Yorkshire CC","Outside London","30","[c]","34000","39070"
"Leaver CS","2022","Security","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","York","Outside London","45","[c]","30130","26670"
"Leaver CS","2022","Unknown","East Midlands (England)","Derby","Outside London","15","[c]","23420","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","East Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicester","Outside London","170","[c]","21970","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Outside London","25","[c]","26410","26670"
"Leaver CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","Outside London","80","[c]","27140","22330"
"Leaver CS","2022","Unknown","East Midlands (England)","North Northamptonshire","Outside London","10","[c]","23900","21470"
"Leaver CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","Outside London","10","[c]","29630","27570"
"Leaver CS","2022","Unknown","East Midlands (England)","Nottingham","Outside London","185","[c]","23340","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","Outside London","35","[c]","27710","22330"
"Leaver CS","2022","Unknown","East Midlands (England)","West Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Bedford","Outside London","15","[c]","29100","25760"
"Leaver CS","2022","Unknown","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Cambridgeshire CC","Outside London","40","[c]","32140","29200"
"Leaver CS","2022","Unknown","East of England","Central Bedfordshire","Outside London","25","[c]","25750","21830"
"Leaver CS","2022","Unknown","East of England","Essex Haven Gateway","Outside London","40","[c]","25210","21960"
"Leaver CS","2022","Unknown","East of England","Essex Thames Gateway","Outside London","10","[c]","28380","29290"
"Leaver CS","2022","Unknown","East of England","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Hertfordshire CC","Outside London","20","[c]","31710","29290"
"Leaver CS","2022","Unknown","East of England","Luton","Outside London","20","[c]","27890","27370"
"Leaver CS","2022","Unknown","East of England","North and West Norfolk","Outside London","25","[c]","25340","21170"
"Leaver CS","2022","Unknown","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Peterborough","Outside London","40","[c]","26390","21680"
"Leaver CS","2022","Unknown","East of England","Southend-on-Sea","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Suffolk CC","Outside London","105","[c]","26910","21830"
"Leaver CS","2022","Unknown","East of England","Thurrock","Outside London","25","[c]","25460","25310"
"Leaver CS","2022","Unknown","East of England","West Essex","Outside London","30","[c]","28930","27370"
"Leaver CS","2022","Unknown","London","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Barnet","London","15","[c]","33840","31060"
"Leaver CS","2022","Unknown","London","Bexley and Greenwich","London","10","[c]","33210","31060"
"Leaver CS","2022","Unknown","London","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Camden and City of London","London","20","[c]","35130","28810"
"Leaver CS","2022","Unknown","London","Croydon","London","435","[c]","38020","35050"
"Leaver CS","2022","Unknown","London","Ealing","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Hackney and Newham","London","250","[c]","29040","30990"
"Leaver CS","2022","Unknown","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Harrow and Hillingdon","London","155","[c]","32400","31060"
"Leaver CS","2022","Unknown","London","Hounslow and Richmond upon Thames","London","55","[c]","32600","28730"
"Leaver CS","2022","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Lambeth","London","15","[c]","39280","35070"
"Leaver CS","2022","Unknown","London","Lewisham and Southwark","London","20","[c]","32550","28760"
"Leaver CS","2022","Unknown","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Redbridge and Waltham Forest","London","15","[c]","28770","31060"
"Leaver CS","2022","Unknown","London","Tower Hamlets","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Westminster","London","735","[c]","43990","37320"
"Leaver CS","2022","Unknown","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Durham","Outside London","105","[c]","23000","21680"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","Outside London","10","[c]","40580","33300"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","Outside London","245","[c]","24570","27570"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","Outside London","625","[c]","25700","21260"
"Leaver CS","2022","Unknown","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","Outside London","55","[c]","26710","21260"
"Leaver CS","2022","Unknown","North West (England)","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North West","Outside London","10","[c]","21710","21140"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","Outside London","20","[c]","23260","21260"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","Outside London","355","[c]","39490","32620"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","Outside London","15","[c]","28690","26350"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","Outside London","475","[c]","24890","24880"
"Leaver CS","2022","Unknown","North West (England)","Manchester","Outside London","155","[c]","29570","27370"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","Outside London","140","[c]","22730","21260"
"Leaver CS","2022","Unknown","North West (England)","Sefton","Outside London","190","[c]","24460","24880"
"Leaver CS","2022","Unknown","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","Outside London","25","[c]","23280","21260"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","Outside London","155","[c]","23710","21680"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","Outside London","20","[c]","27510","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Overseas","80","[c]","42640","40120"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","Outside London","65","[c]","32470","28460"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","Outside London","165","[c]","32620","23230"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","Outside London","670","[c]","40110","36130"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","Outside London","15","[c]","33000","31530"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","Outside London","25","[c]","31940","28980"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","35760","32310"
"Leaver CS","2022","Unknown","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","Outside London","20","[c]","24110","21260"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","Outside London","285","[c]","33460","27230"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","29930","27370"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","55","[c]","29130","26300"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","20","[c]","28960","27010"
"Leaver CS","2022","Unknown","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","Outside London","135","[c]","24490","21260"
"Leaver CS","2022","Unknown","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","Outside London","40","[c]","32500","30040"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","Outside London","25","[c]","32820","28990"
"Leaver CS","2022","Unknown","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","Outside London","215","[c]","29100","27570"
"Leaver CS","2022","Unknown","Scotland","West Lothian","Outside London","30","[c]","42630","31790"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","Outside London","55","[c]","29770","29290"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","Outside London","35","[c]","27960","24860"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","Outside London","70","[c]","28990","26670"
"Leaver CS","2022","Unknown","South East (England)","East Kent","Outside London","120","[c]","27380","25310"
"Leaver CS","2022","Unknown","South East (England)","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Sussex CC","Outside London","15","[c]","23450","21260"
"Leaver CS","2022","Unknown","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Medway","Outside London","10","[c]","31450","23040"
"Leaver CS","2022","Unknown","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Milton Keynes","Outside London","30","[c]","33680","27570"
"Leaver CS","2022","Unknown","South East (England)","North Hampshire","Outside London","40","[c]","26440","26350"
"Leaver CS","2022","Unknown","South East (England)","Oxfordshire CC","Outside London","185","[c]","24810","20970"
"Leaver CS","2022","Unknown","South East (England)","Portsmouth","Outside London","195","[c]","29940","26350"
"Leaver CS","2022","Unknown","South East (England)","South Hampshire","Outside London","45","[c]","30960","30930"
"Leaver CS","2022","Unknown","South East (England)","Southampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Surrey","Outside London","30","[c]","40200","33210"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (North East)","Outside London","45","[c]","27860","27640"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (South West)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","[c]","37470","38300"
