"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Ministry of Justice","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Property","East Midlands (England)","25","20","44520","48410"
"In post","2022","Property","Ministry of Justice","Property","East of England","15","15","46610","44940"
"In post","2022","Property","Ministry of Justice","Property","London","170","165","49960","45540"
"In post","2022","Property","Ministry of Justice","Property","North East (England)","20","20","40480","36050"
"In post","2022","Property","Ministry of Justice","Property","North West (England)","45","45","39560","36050"
"In post","2022","Property","Ministry of Justice","Property","Scotland","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Property","South East (England)","30","30","38620","36050"
"In post","2022","Property","Ministry of Justice","Property","South West (England)","30","30","42590","42980"
"In post","2022","Property","Ministry of Justice","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Property","Wales","20","20","42990","42210"
"In post","2022","Property","Ministry of Justice","Property","West Midlands (England)","30","30","40670","36050"
"In post","2022","Property","Ministry of Justice","Property","Yorkshire and The Humber","50","50","41850","36940"
"In post","2022","Property","National Crime Agency","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","London","10","10","47530","46240"
"In post","2022","Property","National Crime Agency","Property","North West (England)","5","5","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Property","National Crime Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Property","North West (England)","5","5","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","Other","Scotland","245","240","31870","29900"
"In post","2022","Property","Scottish Government","Property","Scotland","25","25","38660","37710"
"In post","2022","Property","The National Archives","Property","London","15","10","38280","34480"
"In post","2022","Property","UK Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Property","South East (England)","5","5","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Property","Wales","10","10","[c]","[c]"
"In post","2022","Property","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Knowledge and Information Management","London","10","10","37870","31300"
"In post","2022","Security","Attorney General's Departments","Knowledge and Information Management","North West (England)","10","5","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Security","London","10","10","34960","32080"
"In post","2022","Security","Attorney General's Departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Security","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","East of England","10","10","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","London","210","210","43610","40600"
"In post","2022","Security","Cabinet Office","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","North West (England)","35","35","30520","33300"
"In post","2022","Security","Cabinet Office","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","Scotland","75","70","35390","32000"
"In post","2022","Security","Cabinet Office","Unknown","South East (England)","110","105","32390","33300"
"In post","2022","Security","Cabinet Office","Unknown","South West (England)","30","30","34860","33300"
"In post","2022","Security","Cabinet Office","Unknown","Unknown","45","45","32260","33300"
"In post","2022","Security","Cabinet Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","Yorkshire and The Humber","460","435","29940","26670"
"In post","2022","Security","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","Security","London","5","5","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Security","London","15","15","40500","35800"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Security","Wales","10","10","42880","42220"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Security","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Security","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Security","North West (England)","5","5","[c]","[c]"
"In post","2022","Security","Department for Education","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Security","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Security","Department for International Trade","Security","London","25","25","44030","43160"
"In post","2022","Security","Department for Levelling Up, Housing and Communities","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Levelling Up, Housing and Communities","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Knowledge and Information Management","East Midlands (England)","25","20","37170","35000"
"In post","2022","Security","Department for Transport","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Knowledge and Information Management","South West (England)","5","5","[c]","[c]"
"In post","2022","Security","Department for Transport","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Security","London","125","125","45250","43360"
"In post","2022","Security","Department for Transport","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Security","Wales","65","65","25290","24720"
"In post","2022","Security","Department for Transport","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","East Midlands (England)","15","15","25580","21260"
"In post","2022","Security","Department for Work and Pensions","Security","East of England","10","5","29130","27570"
"In post","2022","Security","Department for Work and Pensions","Security","London","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","North East (England)","15","15","28050","27570"
"In post","2022","Security","Department for Work and Pensions","Security","North West (England)","20","15","33840","33380"
"In post","2022","Security","Department for Work and Pensions","Security","Scotland","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","Wales","10","10","31380","31990"
"In post","2022","Security","Department for Work and Pensions","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Security","Yorkshire and The Humber","45","40","31900","27570"
"In post","2022","Security","Department of Health and Social Care","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","130","125","46870","39770"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","55","55","44910","39900"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","10","10","39750","34280"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Policy","London","10","10","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","5","5","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Security","London","110","110","39310","36550"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Security","Overseas","65","65","34660","34260"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Security","South East (England)","220","210","34670","33390"
"In post","2022","Security","HM Revenue and Customs","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","London","45","40","50480","45440"
"In post","2022","Security","HM Revenue and Customs","Security","North East (England)","20","20","48960","54160"
"In post","2022","Security","HM Revenue and Customs","Security","North West (England)","25","25","41200","40520"
"In post","2022","Security","HM Revenue and Customs","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","South West (England)","10","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","Wales","10","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Security","West Midlands (England)","50","45","40270","40520"
"In post","2022","Security","HM Revenue and Customs","Security","Yorkshire and The Humber","25","25","42330","40520"
"In post","2022","Security","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Treasury","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","East Midlands (England)","45","40","30070","30270"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","East of England","270","265","33480","33300"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","London","495","480","39710","37640"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","Overseas","15","15","41660","40580"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","South East (England)","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Other","South West (England)","25","20","28930","25860"
"In post","2022","Security","Ministry of Defence","Security","East Midlands (England)","125","125","28070","25000"
"In post","2022","Security","Ministry of Defence","Security","East of England","550","545","33670","33000"
"In post","2022","Security","Ministry of Defence","Security","London","395","390","35220","33950"
"In post","2022","Security","Ministry of Defence","Security","North East (England)","20","20","21050","19810"
"In post","2022","Security","Ministry of Defence","Security","North West (England)","180","175","26050","21170"
"In post","2022","Security","Ministry of Defence","Security","Northern Ireland","390","385","21430","20560"
"In post","2022","Security","Ministry of Defence","Security","Overseas","20","20","39390","33000"
"In post","2022","Security","Ministry of Defence","Security","Scotland","1370","1320","30450","26750"
"In post","2022","Security","Ministry of Defence","Security","South East (England)","1475","1460","31100","27680"
"In post","2022","Security","Ministry of Defence","Security","South West (England)","1170","1145","28640","25000"
"In post","2022","Security","Ministry of Defence","Security","Unknown","65","65","28900","27370"
"In post","2022","Security","Ministry of Defence","Security","Wales","150","145","23060","19810"
"In post","2022","Security","Ministry of Defence","Security","West Midlands (England)","260","255","27320","22630"
"In post","2022","Security","Ministry of Defence","Security","Yorkshire and The Humber","325","315","31290","33100"
"In post","2022","Security","Ministry of Justice","Security","East Midlands (England)","30","30","35690","38160"
"In post","2022","Security","Ministry of Justice","Security","East of England","55","55","35550","32040"
"In post","2022","Security","Ministry of Justice","Security","London","265","260","45140","41750"
"In post","2022","Security","Ministry of Justice","Security","North East (England)","50","50","34990","33460"
"In post","2022","Security","Ministry of Justice","Security","North West (England)","70","70","37250","33600"
"In post","2022","Security","Ministry of Justice","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Security","South East (England)","90","90","40220","40190"
"In post","2022","Security","Ministry of Justice","Security","South West (England)","40","40","34720","31180"
"In post","2022","Security","Ministry of Justice","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Security","Wales","40","40","33150","30630"
"In post","2022","Security","Ministry of Justice","Security","West Midlands (England)","70","70","38030","33520"
"In post","2022","Security","Ministry of Justice","Security","Yorkshire and The Humber","125","125","38040","38750"
"In post","2022","Security","National Crime Agency","Security","London","30","25","35420","33090"
"In post","2022","Security","National Crime Agency","Security","North West (England)","5","5","[c]","[c]"
"In post","2022","Security","National Crime Agency","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","Security","South West (England)","10","10","[c]","[c]"
"In post","2022","Security","National Crime Agency","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Security","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Security","Scotland","5","5","[c]","[c]"
"In post","2022","Security","UK Export Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Security","South East (England)","40","40","33470","30210"
"In post","2022","Security","UK Statistics Authority","Security","Wales","20","20","45610","50210"
"In post","2022","Security","Water Services Regulation Authority","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","London","15","15","38290","34930"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","North West (England)","15","15","34660","31270"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","London","35","30","62000","57490"
"In post","2022","Unknown","Attorney General's Departments","Policy","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","London","15","15","36140","31560"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Other","South West (England)","20","20","39620","30360"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","80","80","36050","32560"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Policy","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","25","20","49710","53200"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","South East (England)","35","35","40180","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","10","10","57850","58980"
"In post","2022","Unknown","Department for International Trade","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Unknown","Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","North East (England)","10","10","31580","32060"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","North West (England)","15","15","29000","27570"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","East Midlands (England)","20","20","29570","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","East of England","20","15","35740","32360"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","North East (England)","45","45","33860","31990"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","North West (England)","65","60","29990","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","Scotland","25","25","29090","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","South West (England)","10","10","30070","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","Unknown","10","10","31680","29780"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","Wales","10","10","31490","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","West Midlands (England)","25","20","32870","27570"
"In post","2022","Unknown","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","45","45","30910","27570"
"In post","2022","Unknown","Department for Work and Pensions","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","London","460","440","48420","41600"
"In post","2022","Unknown","Department for Work and Pensions","Policy","North East (England)","10","10","39770","35310"
"In post","2022","Unknown","Department for Work and Pensions","Policy","North West (England)","15","15","38300","32770"
"In post","2022","Unknown","Department for Work and Pensions","Policy","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","South West (England)","5","5","[c]","[c]"
