"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","Heterosexual / straight","70","65","27550","28430"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G7","Heterosexual / straight","120","105","53940","55610"
"In post","2022","Attorney General's Departments","Greater Manchester","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AO","Heterosexual / straight","45","45","23550","23770"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","Heterosexual / straight","45","45","28070","26970"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G7","Heterosexual / straight","85","80","57600","54760"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AO","Heterosexual / straight","260","245","23390","23770"
"In post","2022","Attorney General's Departments","Inner London - West","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AO","Unknown","80","70","23800","23770"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Heterosexual / straight","540","520","28450","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","LGBO","50","50","28810","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Undeclared","45","45","28440","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Unknown","125","115","28620","28890"
"In post","2022","Attorney General's Departments","Inner London - West","G6","Heterosexual / straight","570","525","68060","66200"
"In post","2022","Attorney General's Departments","Inner London - West","G6","LGBO","55","50","69570","66610"
"In post","2022","Attorney General's Departments","Inner London - West","G6","Undeclared","65","60","68340","66610"
"In post","2022","Attorney General's Departments","Inner London - West","G6","Unknown","270","245","68730","66610"
"In post","2022","Attorney General's Departments","Inner London - West","G7","Heterosexual / straight","1195","1120","54980","52730"
"In post","2022","Attorney General's Departments","Inner London - West","G7","LGBO","90","85","54330","51830"
"In post","2022","Attorney General's Departments","Inner London - West","G7","Undeclared","85","80","55340","53050"
"In post","2022","Attorney General's Departments","Inner London - West","G7","Unknown","285","255","57090","55530"
"In post","2022","Attorney General's Departments","Inner London - West","HEO","Heterosexual / straight","325","315","35650","33770"
"In post","2022","Attorney General's Departments","Inner London - West","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","HEO","Unknown","70","70","34860","34160"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Heterosexual / straight","170","160","87400","82110"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","LGBO","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Unknown","55","50","88620","79180"
"In post","2022","Attorney General's Departments","Inner London - West","SEO","Heterosexual / straight","155","155","40780","40000"
"In post","2022","Attorney General's Departments","Inner London - West","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SEO","Unknown","45","40","40560","40000"
"In post","2022","Attorney General's Departments","Kent","AO","Heterosexual / straight","30","30","23620","23770"
"In post","2022","Attorney General's Departments","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","AO","Unknown","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G7","Heterosexual / straight","30","30","56890","53050"
"In post","2022","Attorney General's Departments","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
