"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Veterinarian","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Female","35","[c]","32220","26000"
"Leaver CS","2022","Project Delivery","Operational Delivery","Male","40","[c]","38930","35810"
"Leaver CS","2022","Project Delivery","Other","Female","65","[c]","28530","22500"
"Leaver CS","2022","Project Delivery","Other","Male","115","[c]","29390","25050"
"Leaver CS","2022","Project Delivery","Policy","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Female","260","[c]","39390","36640"
"Leaver CS","2022","Project Delivery","Project Delivery","Male","355","[c]","42050","39750"
"Leaver CS","2022","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Male","210","[c]","36390","33730"
"Leaver CS","2022","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Female","90","[c]","21920","22010"
"Leaver CS","2022","Property","Operational Delivery","Male","45","[c]","22730","21750"
"Leaver CS","2022","Property","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Male","30","[c]","26700","26160"
"Leaver CS","2022","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Female","150","[c]","32600","27000"
"Leaver CS","2022","Property","Property","Male","260","[c]","36760","33350"
"Leaver CS","2022","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Male","45","[c]","35420","33500"
"Leaver CS","2022","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Female","120","[c]","29850","26600"
"Leaver CS","2022","Security","Security","Male","540","[c]","31890","28500"
"Leaver CS","2022","Security","Unknown","Female","30","[c]","31890","32650"
"Leaver CS","2022","Security","Unknown","Male","45","[c]","33660","29750"
"Leaver CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Female","35","[c]","51160","44960"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Male","90","[c]","51600","45600"
"Leaver CS","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Female","80","[c]","32460","29200"
"Leaver CS","2022","Unknown","Finance","Male","100","[c]","38850","33300"
"Leaver CS","2022","Unknown","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Female","35","[c]","28090","27300"
"Leaver CS","2022","Unknown","Intelligence Analysis","Male","40","[c]","28180","27370"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Female","205","[c]","38130","34170"
"Leaver CS","2022","Unknown","Medicine","Male","70","[c]","53270","39540"
"Leaver CS","2022","Unknown","Operational Delivery","Female","745","[c]","27130","25040"
"Leaver CS","2022","Unknown","Operational Delivery","Male","745","[c]","29220","26120"
"Leaver CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Female","680","[c]","25890","21580"
"Leaver CS","2022","Unknown","Other","Male","960","[c]","29660","26670"
"Leaver CS","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Female","145","[c]","42870","37410"
"Leaver CS","2022","Unknown","Policy","Male","120","[c]","51800","45200"
"Leaver CS","2022","Unknown","Project Delivery","Female","40","[c]","44660","37460"
"Leaver CS","2022","Unknown","Project Delivery","Male","35","[c]","47420","41950"
"Leaver CS","2022","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Female","40","[c]","34940","33000"
"Leaver CS","2022","Unknown","Science and Engineering","Male","175","[c]","34690","28220"
"Leaver CS","2022","Unknown","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","3840","[c]","29570","27570"
"Leaver CS","2022","Unknown","Unknown","Male","3080","[c]","32840","27570"
"Leaver CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Female","50","[c]","40290","33640"
"Leaver Dept.","2022","Analysis","Economics","Male","80","[c]","42960","34940"
"Leaver Dept.","2022","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","50","[c]","39440","36960"
"Leaver Dept.","2022","Analysis","Statistics","Male","55","[c]","42930","38340"
"Leaver Dept.","2022","Analysis","Unknown","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Female","220","[c]","40580","38980"
"Leaver Dept.","2022","Commercial","Commercial","Male","175","[c]","46030","41500"
"Leaver Dept.","2022","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Female","220","[c]","40530","36330"
"Leaver Dept.","2022","Communications","Communications","Male","155","[c]","42970","36930"
"Leaver Dept.","2022","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","40","[c]","44370","39370"
"Leaver Dept.","2022","Communications","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Female","55","[c]","30490","27570"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Male","60","[c]","31310","27610"
"Leaver Dept.","2022","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Female","35","[c]","23240","21260"
"Leaver Dept.","2022","Debt","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Female","290","[c]","40650","36780"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Male","385","[c]","42010","38000"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Male","30","[c]","49330","52200"
"Leaver Dept.","2022","Finance","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Female","285","[c]","39550","35530"
"Leaver Dept.","2022","Finance","Finance","Male","255","[c]","43790","40190"
"Leaver Dept.","2022","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Female","35","[c]","24540","21300"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Female","405","[c]","38230","33300"
"Leaver Dept.","2022","Human Resources","Human Resources","Male","145","[c]","40460","34310"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Female","40","[c]","28690","27570"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","95","[c]","42800","36320"
"Leaver Dept.","2022","Human Resources","Unknown","Male","40","[c]","32800","28330"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Female","75","[c]","59100","58500"
"Leaver Dept.","2022","Legal","Legal","Male","40","[c]","61230","62170"
"Leaver Dept.","2022","Legal","Operational Delivery","Female","40","[c]","25650","24590"
"Leaver Dept.","2022","Legal","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Knowledge and Information Management","Female","170","[c]","44240","40940"
"Leaver Dept.","2022","No function","Knowledge and Information Management","Male","90","[c]","45530","42850"
"Leaver Dept.","2022","No function","Medicine","Female","255","[c]","84080","91570"
"Leaver Dept.","2022","No function","Medicine","Male","135","[c]","102490","107000"
"Leaver Dept.","2022","No function","Operational Delivery","Female","4875","[c]","33040","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Male","2625","[c]","34460","27570"
"Leaver Dept.","2022","No function","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Female","215","[c]","30790","27570"
"Leaver Dept.","2022","No function","Other","Male","150","[c]","32560","27570"
"Leaver Dept.","2022","No function","Planning","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Female","1040","[c]","44100","40050"
"Leaver Dept.","2022","No function","Policy","Male","900","[c]","44890","40050"
"Leaver Dept.","2022","No function","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Psychology","Female","5","[c]","[c]","[c]"
