"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","West Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","G7","15","[c]","58840","58420"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","London","EO","10","[c]","27950","27270"
"Leaver CS","2022","Medicine","London","London","G6","10","[c]","67180","66930"
"Leaver CS","2022","Medicine","London","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","London","SCS level","55","[c]","99760","95710"
"Leaver CS","2022","Medicine","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Outside London","AO","15","[c]","23110","23280"
"Leaver CS","2022","Medicine","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Outside London","HEO","15","[c]","36770","39030"
"Leaver CS","2022","Medicine","South East (England)","Outside London","SCS level","10","[c]","96900","95140"
"Leaver CS","2022","Medicine","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Outside London","AO","10","[c]","22680","23280"
"Leaver CS","2022","Medicine","South West (England)","Outside London","EO","10","[c]","31510","31530"
"Leaver CS","2022","Medicine","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Outside London","HEO","10","[c]","37300","39030"
"Leaver CS","2022","Medicine","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","SCS level","10","[c]","105980","101430"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","EO","15","[c]","31110","31530"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","AA","125","[c]","18270","18160"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","AO","660","[c]","20900","20970"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","EO","350","[c]","27220","27570"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","HEO","50","[c]","32020","32160"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","SEO","20","[c]","40820","40490"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","AA","170","[c]","18400","18160"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","AO","710","[c]","21880","21260"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","EO","525","[c]","28170","27570"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","G6","15","[c]","64990","63580"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","G7","30","[c]","55210","53220"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","HEO","75","[c]","32910","32160"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","SEO","45","[c]","41690","40060"
"Leaver CS","2022","Operational Delivery","East of England","Outside London","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","London","London","AA","200","[c]","20540","21650"
"Leaver CS","2022","Operational Delivery","London","London","AO","950","[c]","23760","23720"
"Leaver CS","2022","Operational Delivery","London","London","EO","1185","[c]","29970","31060"
"Leaver CS","2022","Operational Delivery","London","London","G6","105","[c]","69100","67450"
"Leaver CS","2022","Operational Delivery","London","London","G7","315","[c]","55580","54230"
"Leaver CS","2022","Operational Delivery","London","London","HEO","425","[c]","33900","33360"
"Leaver CS","2022","Operational Delivery","London","London","SCS level","70","[c]","99430","91430"
"Leaver CS","2022","Operational Delivery","London","London","SEO","335","[c]","41740","40650"
"Leaver CS","2022","Operational Delivery","London","London","Unknown","235","[c]","50000","52850"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","AA","90","[c]","19620","19520"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","AO","720","[c]","21220","21260"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","EO","260","[c]","26920","27570"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","G7","35","[c]","53170","53220"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","HEO","55","[c]","32530","32500"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","SEO","35","[c]","40240","39450"
"Leaver CS","2022","Operational Delivery","North East (England)","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","AA","165","[c]","18260","18240"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","AO","1290","[c]","21150","21260"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","EO","805","[c]","26930","27570"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","G6","20","[c]","69950","65740"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","G7","40","[c]","53790","51000"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","HEO","130","[c]","33040","32570"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","SEO","90","[c]","41470","40670"
"Leaver CS","2022","Operational Delivery","North West (England)","Outside London","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","AO","25","[c]","21630","21680"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","EO","20","[c]","26530","24890"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","AA","45","[c]","20840","20950"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","AO","605","[c]","22090","21260"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","EO","510","[c]","29070","27570"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","G7","20","[c]","58820","59630"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","HEO","80","[c]","35770","36130"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","SEO","45","[c]","47840","46020"
"Leaver CS","2022","Operational Delivery","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","AA","325","[c]","19090","19050"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","AO","1165","[c]","21620","21260"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","EO","775","[c]","27990","27570"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","G7","25","[c]","53650","53110"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","HEO","110","[c]","33610","32150"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","SEO","85","[c]","41790","40140"
"Leaver CS","2022","Operational Delivery","South East (England)","Outside London","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","AA","135","[c]","18650","19100"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","AO","625","[c]","21070","21050"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","EO","395","[c]","27120","27570"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","G6","10","[c]","66520","65310"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","G7","20","[c]","53900","53500"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","HEO","90","[c]","32770","32650"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","SEO","70","[c]","39620","39410"
"Leaver CS","2022","Operational Delivery","South West (England)","Outside London","Unknown","150","[c]","30610","29500"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","AA","105","[c]","18280","18310"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","AO","220","[c]","21770","21840"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","EO","55","[c]","27690","27570"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","AA","60","[c]","18070","17210"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","AO","600","[c]","21070","21260"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","EO","245","[c]","26930","27570"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","G7","15","[c]","57760","60830"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","HEO","65","[c]","32990","33020"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","SEO","50","[c]","41620","41000"
"Leaver CS","2022","Operational Delivery","Wales","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","AA","110","[c]","18270","18570"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","AO","750","[c]","20890","20970"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","EO","500","[c]","27100","27570"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","G6","15","[c]","69400","69860"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","G7","50","[c]","53280","53090"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","HEO","90","[c]","32010","32160"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","SEO","55","[c]","40290","38260"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","AA","195","[c]","18740","19200"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","AO","785","[c]","21280","21260"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","EO","515","[c]","27090","27570"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","G7","25","[c]","54860","53320"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","HEO","85","[c]","33040","32570"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","SEO","50","[c]","39890","38210"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","Unknown","135","[c]","34580","32690"
"Leaver CS","2022","Operational Research","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Midlands (England)","Outside London","AA","20","[c]","19190","19300"
"Leaver CS","2022","Other","East Midlands (England)","Outside London","AO","70","[c]","21230","21260"
"Leaver CS","2022","Other","East Midlands (England)","Outside London","EO","15","[c]","27890","27570"
"Leaver CS","2022","Other","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East of England","Outside London","AA","25","[c]","19100","19050"
"Leaver CS","2022","Other","East of England","Outside London","AO","90","[c]","22030","21380"
"Leaver CS","2022","Other","East of England","Outside London","EO","35","[c]","27310","27570"
"Leaver CS","2022","Other","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East of England","Outside London","HEO","15","[c]","34480","34260"
"Leaver CS","2022","Other","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","London","London","AA","40","[c]","22110","22460"
"Leaver CS","2022","Other","London","London","AO","45","[c]","23910","24110"
"Leaver CS","2022","Other","London","London","EO","195","[c]","28580","28700"
"Leaver CS","2022","Other","London","London","G6","45","[c]","69020","69030"
"Leaver CS","2022","Other","London","London","G7","50","[c]","56100","54470"
"Leaver CS","2022","Other","London","London","HEO","80","[c]","34080","34240"
"Leaver CS","2022","Other","London","London","SCS level","25","[c]","94090","89790"
"Leaver CS","2022","Other","London","London","SEO","35","[c]","42820","41970"
"Leaver CS","2022","Other","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North East (England)","Outside London","AO","35","[c]","21140","21260"
"Leaver CS","2022","Other","North East (England)","Outside London","EO","10","[c]","27050","27570"
"Leaver CS","2022","Other","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","AO","70","[c]","21300","21260"
"Leaver CS","2022","Other","North West (England)","Outside London","EO","45","[c]","26760","27570"
"Leaver CS","2022","Other","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","AO","10","[c]","22180","22130"
"Leaver CS","2022","Other","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","HEO","35","[c]","40600","40860"
"Leaver CS","2022","Other","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scotland","Outside London","AA","35","[c]","21210","21280"
"Leaver CS","2022","Other","Scotland","Outside London","AO","90","[c]","22240","21260"
"Leaver CS","2022","Other","Scotland","Outside London","EO","75","[c]","25650","24650"
"Leaver CS","2022","Other","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scotland","Outside London","G7","15","[c]","55420","54170"
"Leaver CS","2022","Other","Scotland","Outside London","HEO","45","[c]","33510","33300"
"Leaver CS","2022","Other","Scotland","Outside London","SEO","30","[c]","43700","44750"
"Leaver CS","2022","Other","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South East (England)","Outside London","AA","85","[c]","19200","19050"
"Leaver CS","2022","Other","South East (England)","Outside London","AO","160","[c]","21560","21170"
"Leaver CS","2022","Other","South East (England)","Outside London","EO","95","[c]","25800","26670"
"Leaver CS","2022","Other","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South East (England)","Outside London","HEO","35","[c]","33880","33300"
"Leaver CS","2022","Other","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South East (England)","Outside London","SEO","25","[c]","46010","42170"
"Leaver CS","2022","Other","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West (England)","Outside London","AA","35","[c]","19220","19050"
"Leaver CS","2022","Other","South West (England)","Outside London","AO","125","[c]","21070","21170"
"Leaver CS","2022","Other","South West (England)","Outside London","EO","165","[c]","24400","26350"
"Leaver CS","2022","Other","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West (England)","Outside London","HEO","75","[c]","31060","31570"
"Leaver CS","2022","Other","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
