"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Food Standards Agency","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","15","[c]","26830","26590"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","15","[c]","60800","58420"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","25","[c]","37440","35630"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Inner London - West","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","70","[c]","62810","64130"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","85","[c]","39680","38600"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","20","[c]","61350","60720"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","10","[c]","21560","21490"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","15","[c]","53730","52680"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","25","[c]","35760","33930"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","10","[c]","22260","22600"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","10","[c]","27130","27130"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","39780","38550"
"Leaver CS","2022","HM Land Registry","Devon","AA/AO","15","[c]","22140","22600"
"Leaver CS","2022","HM Land Registry","Devon","EO","10","[c]","28500","27130"
"Leaver CS","2022","HM Land Registry","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Devon","SEO/HEO","40","[c]","39180","38450"
"Leaver CS","2022","HM Land Registry","Dorset and Somerset","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Dorset and Somerset","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","10","[c]","36060","33840"
"Leaver CS","2022","HM Land Registry","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Merseyside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Merseyside","SEO/HEO","10","[c]","38630","33840"
"Leaver CS","2022","HM Land Registry","Outer London - South","AA/AO","15","[c]","25310","25850"
"Leaver CS","2022","HM Land Registry","Outer London - South","EO","15","[c]","30600","30600"
"Leaver CS","2022","HM Land Registry","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Outer London - South","SEO/HEO","10","[c]","41740","41900"
"Leaver CS","2022","HM Land Registry","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Tees Valley and Durham","AA/AO","15","[c]","22600","22600"
"Leaver CS","2022","HM Land Registry","Tees Valley and Durham","EO","15","[c]","27480","27130"
"Leaver CS","2022","HM Land Registry","Tees Valley and Durham","SEO/HEO","15","[c]","38040","33840"
"Leaver CS","2022","HM Land Registry","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Wales and The Valleys","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Wales and The Valleys","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","75","[c]","26880","26030"
"Leaver CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Devon","AA/AO","20","[c]","21520","21880"
"Leaver CS","2022","HM Revenue and Customs","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Wales","AA/AO","190","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Wales","EO","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Wales","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Eastern Scotland","AA/AO","280","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Eastern Scotland","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester","AA/AO","205","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","95","[c]","37640","35980"
"Leaver CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","EO","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","G6/G7","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","100","[c]","42870","43710"
"Leaver CS","2022","HM Revenue and Customs","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancashire","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Merseyside","AA/AO","205","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Merseyside","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Merseyside","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Merseyside","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northern Ireland","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northern Ireland","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northern Ireland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","540","[c]","21670","21680"
"Leaver CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","130","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","AA/AO","170","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","AA/AO","70","[c]","21460","21250"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","AA/AO","145","[c]","21670","21680"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","AA/AO","135","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","AA/AO","260","[c]","21570","22040"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","EO","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","G6/G7","70","[c]","61350","59810"
"Leaver CS","2022","HM Treasury","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","SEO/HEO","75","[c]","39000","41720"
"Leaver CS","2022","HM Treasury","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","EO","20","[c]","27960","26160"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","AA/AO","20","[c]","21260","21680"
"Leaver CS","2022","Home Office","East Anglia","EO","15","[c]","25840","25310"
"Leaver CS","2022","Home Office","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","AA/AO","25","[c]","21570","21680"
"Leaver CS","2022","Home Office","East Wales","EO","15","[c]","26580","24890"
"Leaver CS","2022","Home Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","EO","15","[c]","25790","25180"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
