"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Other ethnicity","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department for Work and Pensions","Female","40","[c]","26030","25650"
"Leaver CS","2022","60-64","Undeclared","Department for Work and Pensions","Male","35","[c]","30320","27570"
"Leaver CS","2022","60-64","Undeclared","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","Male","75","[c]","35560","38000"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","Female","35","[c]","25560","21260"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","Male","75","[c]","43030","39070"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","Female","30","[c]","35690","30450"
"Leaver CS","2022","60-64","Unknown","Scottish Government","Male","70","[c]","38840","35000"
"Leaver CS","2022","60-64","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Attorney General's Departments","Female","50","[c]","47260","54770"
"Leaver CS","2022","60-64","White","Attorney General's Departments","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Female","35","[c]","36430","32730"
"Leaver CS","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Male","35","[c]","44480","40790"
"Leaver CS","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Environment, Food and Rural Affairs","Male","50","[c]","39470","34720"
"Leaver CS","2022","60-64","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Transport","Female","65","[c]","29110","21840"
"Leaver CS","2022","60-64","White","Department for Transport","Male","80","[c]","35450","27930"
"Leaver CS","2022","60-64","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department for Work and Pensions","Female","730","[c]","28290","27570"
"Leaver CS","2022","60-64","White","Department for Work and Pensions","Male","350","[c]","31410","27570"
"Leaver CS","2022","60-64","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department of Health and Social Care","Female","115","[c]","49720","42480"
"Leaver CS","2022","60-64","White","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Foreign, Commonwealth and Development Office","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Land Registry","Female","35","[c]","33040","33840"
"Leaver CS","2022","60-64","White","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Revenue and Customs","Female","460","[c]","30700","27960"
"Leaver CS","2022","60-64","White","HM Revenue and Customs","Male","290","[c]","39540","38000"
"Leaver CS","2022","60-64","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Home Office","Female","125","[c]","31950","25990"
"Leaver CS","2022","60-64","White","Home Office","Male","145","[c]","36830","30900"
"Leaver CS","2022","60-64","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Ministry of Defence","Female","300","[c]","31210","26670"
"Leaver CS","2022","60-64","White","Ministry of Defence","Male","515","[c]","37490","35180"
"Leaver CS","2022","60-64","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Ministry of Justice","Female","360","[c]","27070","20990"
"Leaver CS","2022","60-64","White","Ministry of Justice","Male","365","[c]","37160","25550"
"Leaver CS","2022","60-64","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","National Crime Agency","Male","40","[c]","46180","43710"
"Leaver CS","2022","60-64","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Scottish Government","Female","75","[c]","43450","36260"
"Leaver CS","2022","60-64","White","Scottish Government","Male","110","[c]","46950","39910"
"Leaver CS","2022","60-64","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Welsh Government","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Welsh Government","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
