"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Hampshire and Isle of Wight","G6/G7","Male","85","85","76960","78000"
"In post","2022","Unknown","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","AA/AO","Female","115","105","24330","24020"
"In post","2022","Unknown","Highlands and Islands","AA/AO","Male","155","150","26180","25940"
"In post","2022","Unknown","Highlands and Islands","EO","Female","120","110","29650","30040"
"In post","2022","Unknown","Highlands and Islands","EO","Male","120","120","31170","30040"
"In post","2022","Unknown","Highlands and Islands","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","SEO/HEO","Female","85","80","38030","36700"
"In post","2022","Unknown","Highlands and Islands","SEO/HEO","Male","105","105","39650","39520"
"In post","2022","Unknown","Inner London - East","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Unknown","Inner London - East","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","Unknown","Inner London - East","EO","Female","105","105","29730","30750"
"In post","2022","Unknown","Inner London - East","EO","Male","95","95","29650","30750"
"In post","2022","Unknown","Inner London - East","G6/G7","Female","360","345","60220","58600"
"In post","2022","Unknown","Inner London - East","G6/G7","Male","425","425","60420","58960"
"In post","2022","Unknown","Inner London - East","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Inner London - East","SCS level","Male","40","40","100600","93490"
"In post","2022","Unknown","Inner London - East","SEO/HEO","Female","290","285","37790","37610"
"In post","2022","Unknown","Inner London - East","SEO/HEO","Male","235","235","38720","37930"
"In post","2022","Unknown","Inner London - West","AA/AO","Female","80","75","24420","24490"
"In post","2022","Unknown","Inner London - West","AA/AO","Male","65","65","24750","24490"
"In post","2022","Unknown","Inner London - West","EO","Female","390","380","28340","27500"
"In post","2022","Unknown","Inner London - West","EO","Male","230","230","28160","27500"
"In post","2022","Unknown","Inner London - West","G6/G7","Female","1235","1200","60390","57500"
"In post","2022","Unknown","Inner London - West","G6/G7","Male","1145","1140","61130","58650"
"In post","2022","Unknown","Inner London - West","SCS level","Female","295","285","91760","82340"
"In post","2022","Unknown","Inner London - West","SCS level","Male","375","370","104560","94570"
"In post","2022","Unknown","Inner London - West","SEO/HEO","Female","1525","1510","34470","34550"
"In post","2022","Unknown","Inner London - West","SEO/HEO","Male","1145","1140","34910","34550"
"In post","2022","Unknown","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Kent","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Lancashire","AA/AO","Female","40","35","21320","21250"
"In post","2022","Unknown","Lancashire","AA/AO","Male","60","55","21250","21250"
"In post","2022","Unknown","Lancashire","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Lancashire","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Lancashire","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Lancashire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","AA/AO","Female","80","70","21400","21250"
"In post","2022","Unknown","Merseyside","AA/AO","Male","55","55","21340","21250"
"In post","2022","Unknown","Merseyside","EO","Female","60","55","26420","26590"
"In post","2022","Unknown","Merseyside","EO","Male","45","45","26490","26590"
"In post","2022","Unknown","Merseyside","G6/G7","Female","45","45","58100","55210"
"In post","2022","Unknown","Merseyside","G6/G7","Male","30","30","62070","61710"
"In post","2022","Unknown","Merseyside","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Merseyside","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Merseyside","SEO/HEO","Female","115","110","34520","33080"
"In post","2022","Unknown","Merseyside","SEO/HEO","Male","90","90","34120","33080"
"In post","2022","Unknown","North Eastern Scotland","AA/AO","Female","60","50","23980","24020"
"In post","2022","Unknown","North Eastern Scotland","AA/AO","Male","50","50","26390","25940"
"In post","2022","Unknown","North Eastern Scotland","EO","Female","100","95","29190","28990"
"In post","2022","Unknown","North Eastern Scotland","EO","Male","90","90","29700","30040"
"In post","2022","Unknown","North Eastern Scotland","G6/G7","Female","35","35","62170","62170"
"In post","2022","Unknown","North Eastern Scotland","G6/G7","Male","40","40","63650","62170"
"In post","2022","Unknown","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","SEO/HEO","Female","155","145","37890","36130"
"In post","2022","Unknown","North Eastern Scotland","SEO/HEO","Male","145","140","39650","39520"
"In post","2022","Unknown","North Yorkshire","AA/AO","Female","70","65","21190","21170"
"In post","2022","Unknown","North Yorkshire","AA/AO","Male","55","55","21180","21170"
"In post","2022","Unknown","North Yorkshire","EO","Female","80","80","25720","26350"
"In post","2022","Unknown","North Yorkshire","EO","Male","55","50","25710","26350"
"In post","2022","Unknown","North Yorkshire","G6/G7","Female","35","35","55900","49700"
"In post","2022","Unknown","North Yorkshire","G6/G7","Male","35","35","57010","53500"
"In post","2022","Unknown","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","SEO/HEO","Female","110","105","34990","33300"
"In post","2022","Unknown","North Yorkshire","SEO/HEO","Male","110","110","34370","33300"
"In post","2022","Unknown","Northern Ireland","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","EO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","EO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA/AO","Female","220","190","21160","21250"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA/AO","Male","160","155","21220","21250"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","Female","160","145","25690","26590"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","Male","95","95","26100","26590"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6/G7","Female","40","35","55550","52630"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6/G7","Male","55","55","58170","55210"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","Female","190","185","33730","33080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","Male","150","150","34330","33370"
"In post","2022","Unknown","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Outer London - South","EO","Female","45","40","30960","31020"
"In post","2022","Unknown","Outer London - South","EO","Male","45","45","30720","30750"
"In post","2022","Unknown","Outer London - South","G6/G7","Female","50","45","67770","64500"
"In post","2022","Unknown","Outer London - South","G6/G7","Male","40","40","66130","64090"
"In post","2022","Unknown","Outer London - South","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SEO/HEO","Female","85","85","38800","37930"
"In post","2022","Unknown","Outer London - South","SEO/HEO","Male","70","70","39050","37930"
"In post","2022","Unknown","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Shropshire and Staffordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","G6/G7","Female","35","30","57880","52750"
"In post","2022","Unknown","South Yorkshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Southern Scotland","AA/AO","Female","205","180","24250","24400"
"In post","2022","Unknown","Southern Scotland","AA/AO","Male","190","185","25430","25930"
"In post","2022","Unknown","Southern Scotland","EO","Female","195","175","28850","28980"
"In post","2022","Unknown","Southern Scotland","EO","Male","150","145","30010","30030"
"In post","2022","Unknown","Southern Scotland","G6/G7","Female","30","30","63880","62170"
"In post","2022","Unknown","Southern Scotland","G6/G7","Male","30","30","63040","62170"
"In post","2022","Unknown","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southern Scotland","SEO/HEO","Female","115","105","36320","36130"
"In post","2022","Unknown","Southern Scotland","SEO/HEO","Male","115","110","38960","37070"
"In post","2022","Unknown","Surrey, East and West Sussex","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","EO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","SEO/HEO","Male","35","35","37460","37860"
"In post","2022","Unknown","Tees Valley and Durham","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","G6/G7","Female","45","45","56460","54700"
"In post","2022","Unknown","Unknown","G6/G7","Male","45","45","56980","54700"
"In post","2022","Unknown","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Female","195","190","31570","29250"
"In post","2022","Unknown","Unknown","SEO/HEO","Male","160","160","32040","32000"
"In post","2022","Unknown","West Central Scotland","AA/AO","Female","440","410","22310","22140"
"In post","2022","Unknown","West Central Scotland","AA/AO","Male","385","375","22360","22140"
"In post","2022","Unknown","West Central Scotland","EO","Female","495","475","27870","27230"
"In post","2022","Unknown","West Central Scotland","EO","Male","300","295","27860","27230"
"In post","2022","Unknown","West Central Scotland","G6/G7","Female","570","555","61850","62170"
"In post","2022","Unknown","West Central Scotland","G6/G7","Male","425","420","63950","62170"
"In post","2022","Unknown","West Central Scotland","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Unknown","West Central Scotland","SCS level","Male","35","35","86510","83230"
"In post","2022","Unknown","West Central Scotland","SEO/HEO","Female","1055","1010","38210","36130"
"In post","2022","Unknown","West Central Scotland","SEO/HEO","Male","820","815","38990","39660"
"In post","2022","Unknown","West Midlands","AA/AO","Female","40","40","21240","21250"
"In post","2022","Unknown","West Midlands","AA/AO","Male","40","40","21250","21250"
"In post","2022","Unknown","West Midlands","EO","Female","70","70","26670","26800"
"In post","2022","Unknown","West Midlands","EO","Male","70","70","26660","26590"
"In post","2022","Unknown","West Midlands","G6/G7","Female","35","30","62400","60500"
"In post","2022","Unknown","West Midlands","G6/G7","Male","45","45","62530","61710"
"In post","2022","Unknown","West Midlands","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands","SEO/HEO","Female","125","120","33660","33250"
"In post","2022","Unknown","West Midlands","SEO/HEO","Male","120","120","34080","33370"
"In post","2022","Unknown","West Wales and The Valleys","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","West Yorkshire","AA/AO","Female","60","55","21280","21250"
"In post","2022","Unknown","West Yorkshire","AA/AO","Male","85","85","21270","21250"
"In post","2022","Unknown","West Yorkshire","EO","Female","65","60","26380","26590"
"In post","2022","Unknown","West Yorkshire","EO","Male","85","85","26690","26820"
"In post","2022","Unknown","West Yorkshire","G6/G7","Female","100","95","57840","55210"
"In post","2022","Unknown","West Yorkshire","G6/G7","Male","85","85","59410","56380"
"In post","2022","Unknown","West Yorkshire","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","West Yorkshire","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","West Yorkshire","SEO/HEO","Female","135","130","34130","33080"
"In post","2022","Unknown","West Yorkshire","SEO/HEO","Male","125","125","34000","33080"
"In post","2022","Veterinarian","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cheshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cornwall and Isles of Scilly","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2022","Veterinarian","Cornwall and Isles of Scilly","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Veterinarian","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Derbyshire and Nottinghamshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Veterinarian","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Devon","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","Devon","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Veterinarian","Devon","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Veterinarian","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Dorset and Somerset","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Veterinarian","Dorset and Somerset","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Anglia","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Veterinarian","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Eastern Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Veterinarian","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
