"Status","Year","Organisation","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","50","[c]","86010","76580"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","50","[c]","88130","77820"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","Female","90","[c]","40290","40600"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","Male","45","[c]","40250","40600"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Other","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Other","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Other","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Other","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Other","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Commercial","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Communications","SEO","Male","[c]","[c]","[c]","[c]"
