"Status","Year","Function_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","East Sussex CC","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Enfield","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Enfield","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Haven Gateway","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Haven Gateway","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Haven Gateway","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Haven Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Thames Gateway","Outside London","Heterosexual / straight","65","[c]","27350","25110"
"Leaver CS","2022","No function","Essex Thames Gateway","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex Thames Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Falkirk","Outside London","Heterosexual / straight","50","[c]","24290","21260"
"Leaver CS","2022","No function","Falkirk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Falkirk","Outside London","Unknown","35","[c]","29250","23780"
"Leaver CS","2022","No function","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Flintshire and Wrexham","Outside London","Heterosexual / straight","170","[c]","25050","21260"
"Leaver CS","2022","No function","Flintshire and Wrexham","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Flintshire and Wrexham","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Flintshire and Wrexham","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Glasgow City","Outside London","Heterosexual / straight","180","[c]","28050","26060"
"Leaver CS","2022","No function","Glasgow City","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Glasgow City","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Glasgow City","Outside London","Unknown","90","[c]","28540","26130"
"Leaver CS","2022","No function","Gloucestershire CC","Outside London","Heterosexual / straight","60","[c]","30250","27570"
"Leaver CS","2022","No function","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire CC","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North East","Outside London","Heterosexual / straight","55","[c]","29990","27570"
"Leaver CS","2022","No function","Greater Manchester North East","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North East","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North West","Outside London","Heterosexual / straight","105","[c]","24260","21260"
"Leaver CS","2022","No function","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North West","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester North West","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South East","Outside London","Heterosexual / straight","65","[c]","25030","21260"
"Leaver CS","2022","No function","Greater Manchester South East","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South East","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South East","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South West","Outside London","Heterosexual / straight","80","[c]","25380","21340"
"Leaver CS","2022","No function","Greater Manchester South West","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester South West","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwent Valleys","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwent Valleys","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwynedd","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwynedd","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gwynedd","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hackney and Newham","London","Heterosexual / straight","55","[c]","30870","31060"
"Leaver CS","2022","No function","Hackney and Newham","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hackney and Newham","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hackney and Newham","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Haringey and Islington","London","Heterosexual / straight","105","[c]","28050","31060"
"Leaver CS","2022","No function","Haringey and Islington","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Haringey and Islington","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Haringey and Islington","London","Unknown","75","[c]","26430","23720"
"Leaver CS","2022","No function","Harrow and Hillingdon","London","Heterosexual / straight","50","[c]","29750","31060"
"Leaver CS","2022","No function","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Harrow and Hillingdon","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Harrow and Hillingdon","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hartlepool and Stockton-on-Tees","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hartlepool and Stockton-on-Tees","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heart of Essex","Outside London","Heterosexual / straight","105","[c]","35830","29290"
"Leaver CS","2022","No function","Heart of Essex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heart of Essex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heart of Essex","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, County of","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hertfordshire CC","Outside London","Heterosexual / straight","170","[c]","33410","29290"
"Leaver CS","2022","No function","Hertfordshire CC","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hertfordshire CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hertfordshire CC","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hounslow and Richmond upon Thames","London","Heterosexual / straight","100","[c]","28210","28460"
"Leaver CS","2022","No function","Hounslow and Richmond upon Thames","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hounslow and Richmond upon Thames","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hounslow and Richmond upon Thames","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","30","[c]","30970","27570"
"Leaver CS","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Wight","Outside London","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Wight","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Wight","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent Thames Gateway","Outside London","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent Thames Gateway","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent Thames Gateway","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent Thames Gateway","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kingston upon Hull, City of","Outside London","Heterosexual / straight","85","[c]","25250","27130"
"Leaver CS","2022","No function","Kingston upon Hull, City of","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kingston upon Hull, City of","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kingston upon Hull, City of","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lambeth","London","Heterosexual / straight","560","[c]","42590","37560"
"Leaver CS","2022","No function","Lambeth","London","LGBO","50","[c]","34840","31060"
"Leaver CS","2022","No function","Lambeth","London","Undeclared","100","[c]","40860","36330"
"Leaver CS","2022","No function","Lambeth","London","Unknown","75","[c]","54820","48860"
"Leaver CS","2022","No function","Lancaster and Wyre","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancaster and Wyre","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancaster and Wyre","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancaster and Wyre","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leeds","Outside London","Heterosexual / straight","430","[c]","30250","27570"
"Leaver CS","2022","No function","Leeds","Outside London","LGBO","50","[c]","26640","25780"
"Leaver CS","2022","No function","Leeds","Outside London","Undeclared","75","[c]","27870","25080"
"Leaver CS","2022","No function","Leeds","Outside London","Unknown","180","[c]","29110","27570"
"Leaver CS","2022","No function","Leicester","Outside London","Heterosexual / straight","115","[c]","24510","21260"
"Leaver CS","2022","No function","Leicester","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicester","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicester","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","170","[c]","41630","37450"
"Leaver CS","2022","No function","Leicestershire CC and Rutland","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire CC and Rutland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire CC and Rutland","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lewisham and Southwark","London","Heterosexual / straight","210","[c]","43100","40560"
"Leaver CS","2022","No function","Lewisham and Southwark","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lewisham and Southwark","London","Undeclared","35","[c]","48940","46480"
"Leaver CS","2022","No function","Lewisham and Southwark","London","Unknown","45","[c]","44100","35770"
"Leaver CS","2022","No function","Lincolnshire CC","Outside London","Heterosexual / straight","125","[c]","28800","27570"
"Leaver CS","2022","No function","Lincolnshire CC","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire CC","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire CC","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Liverpool","Outside London","Heterosexual / straight","130","[c]","31100","27570"
"Leaver CS","2022","No function","Liverpool","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Liverpool","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Liverpool","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Luton","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Luton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Luton","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Manchester","Outside London","Heterosexual / straight","245","[c]","32700","27570"
"Leaver CS","2022","No function","Manchester","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Manchester","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Manchester","Outside London","Unknown","95","[c]","27470","25000"
"Leaver CS","2022","No function","Medway","Outside London","Heterosexual / straight","95","[c]","30790","29290"
"Leaver CS","2022","No function","Medway","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medway","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medway","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","50","[c]","30260","31060"
"Leaver CS","2022","No function","Merton, Kingston upon Thames and Sutton","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merton, Kingston upon Thames and Sutton","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merton, Kingston upon Thames and Sutton","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Kent","Outside London","Heterosexual / straight","90","[c]","41050","29290"
"Leaver CS","2022","No function","Mid Kent","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Kent","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Lancashire","Outside London","Heterosexual / straight","150","[c]","24500","21280"
"Leaver CS","2022","No function","Mid Lancashire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Lancashire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Mid Lancashire","Outside London","Unknown","70","[c]","23810","22600"
"Leaver CS","2022","No function","Milton Keynes","Outside London","Heterosexual / straight","125","[c]","25540","27350"
"Leaver CS","2022","No function","Milton Keynes","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Milton Keynes","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Milton Keynes","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Monmouthshire and Newport","Outside London","Heterosexual / straight","90","[c]","29180","25120"
"Leaver CS","2022","No function","Monmouthshire and Newport","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Monmouthshire and Newport","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Monmouthshire and Newport","Outside London","Unknown","50","[c]","24150","20970"
"Leaver CS","2022","No function","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Na h-Eileanan Siar","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and North East Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and North East Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and West Norfolk","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and West Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and West Norfolk","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Hampshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Hampshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Lanarkshire","Outside London","Heterosexual / straight","35","[c]","25630","26120"
"Leaver CS","2022","No function","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Lanarkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Lanarkshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Northamptonshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Nottinghamshire","Outside London","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Nottinghamshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire CC","Outside London","Heterosexual / straight","45","[c]","28800","27570"
"Leaver CS","2022","No function","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Norwich and East Norfolk","Outside London","Heterosexual / straight","135","[c]","26660","27570"
"Leaver CS","2022","No function","Norwich and East Norfolk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Norwich and East Norfolk","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Norwich and East Norfolk","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Nottingham","Outside London","Heterosexual / straight","165","[c]","27100","22600"
"Leaver CS","2022","No function","Nottingham","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Nottingham","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Nottingham","Outside London","Unknown","55","[c]","25070","20970"
"Leaver CS","2022","No function","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Oxfordshire CC","Outside London","Heterosexual / straight","155","[c]","28590","27570"
"Leaver CS","2022","No function","Oxfordshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Oxfordshire CC","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Oxfordshire CC","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Perth and Kinross, and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Perth and Kinross, and Stirling","Outside London","Unknown","40","[c]","29600","30450"
"Leaver CS","2022","No function","Peterborough","Outside London","Heterosexual / straight","40","[c]","28500","27570"
"Leaver CS","2022","No function","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Peterborough","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Peterborough","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Plymouth","Outside London","Heterosexual / straight","40","[c]","27980","26490"
"Leaver CS","2022","No function","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Plymouth","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Plymouth","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Portsmouth","Outside London","Heterosexual / straight","45","[c]","29490","27570"
"Leaver CS","2022","No function","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Portsmouth","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Powys","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Powys","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Redbridge and Waltham Forest","London","Heterosexual / straight","50","[c]","28330","31060"
"Leaver CS","2022","No function","Redbridge and Waltham Forest","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Redbridge and Waltham Forest","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Redbridge and Waltham Forest","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sandwell","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Borders","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sefton","Outside London","Heterosexual / straight","75","[c]","30090","27570"
"Leaver CS","2022","No function","Sefton","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sefton","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sefton","Outside London","Unknown","35","[c]","30710","27570"
"Leaver CS","2022","No function","Sheffield","Outside London","Heterosexual / straight","130","[c]","31750","27570"
"Leaver CS","2022","No function","Sheffield","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sheffield","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Sheffield","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
