"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Anglia","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","36660","35500"
"Leaver CS","2022","Undeclared","No function","Greater Manchester","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Hampshire and Isle of Wight","65","[c]","25750","21400"
"Leaver CS","2022","Undeclared","No function","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Inner London - East","90","[c]","44440","40850"
"Leaver CS","2022","Undeclared","No function","Inner London - West","80","[c]","42640","39940"
"Leaver CS","2022","Undeclared","No function","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Merseyside","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Yorkshire","45","[c]","27780","27570"
"Leaver CS","2022","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","40350","38250"
"Leaver CS","2022","Undeclared","Project Delivery","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Kent","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outer London - South","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Inner London - West","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
