"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","SEO","10","[c]","43970","44030"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","10","[c]","25870","26470"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","AO","20","[c]","21730","21840"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","EO","10","[c]","27040","26700"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","G7","10","[c]","57040","56630"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","HEO","20","[c]","32240","31040"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","SEO","15","[c]","46880","46030"
"Leaver CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - East","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - East","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","EO","25","[c]","29850","30270"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","G6","20","[c]","67320","66230"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","G7","40","[c]","56000","54760"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","HEO","50","[c]","35030","34710"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","SEO","45","[c]","43680","43190"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","East Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","East Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Mid Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lincolnshire","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lincolnshire","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","East Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","Liverpool","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Yorkshire","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","Ards and North Down","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","AO","15","[c]","21760","21840"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - South","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Sheffield","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Tees Valley and Durham","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","AA","105","[c]","18410","18310"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","AO","220","[c]","21800","21840"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","EO","35","[c]","26470","26470"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","G7","10","[c]","53420","50110"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","HEO","20","[c]","32740","32180"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","SEO","25","[c]","41950","41090"
"Leaver CS","2022","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Birmingham","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Birmingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Dudley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","EO","30","[c]","27840","27570"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","20","[c]","24380","24250"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","60","[c]","29660","29290"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
