"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Policy","London","50","[c]","35030","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Communications","London","15","[c]","31080","28500"
"Leaver CS","2022","20-29","Department for Education","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","London","10","[c]","36890","32940"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","London","35","[c]","35130","28500"
"Leaver CS","2022","20-29","Department for Education","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","10","[c]","22900","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","15","[c]","21920","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","20","[c]","24570","24370"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","10","[c]","23390","22430"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","10","[c]","21880","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","10","[c]","22240","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","10","[c]","21890","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","London","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Economics","London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","International Trade","London","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Other","South West (England)","10","[c]","20150","18290"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","London","25","[c]","30940","30530"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Digital, Data and Technology","Unknown","10","[c]","28510","26130"
"Leaver CS","2022","20-29","Department for Transport","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","South East (England)","10","[c]","23330","21840"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","Unknown","85","[c]","20370","21590"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Policy","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","London","70","[c]","35230","34710"
"Leaver CS","2022","20-29","Department for Transport","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","North East (England)","10","[c]","39350","40370"
"Leaver CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","North West (England)","10","[c]","41240","41670"
"Leaver CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","East Midlands (England)","75","[c]","25080","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","East of England","80","[c]","27200","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","London","245","[c]","30330","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","North East (England)","150","[c]","21770","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","North West (England)","220","[c]","22940","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Scotland","115","[c]","23130","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","South East (England)","135","[c]","25920","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","South West (England)","70","[c]","23820","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Wales","60","[c]","23720","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","West Midlands (England)","90","[c]","25610","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","105","[c]","24900","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","East of England","15","[c]","24600","24250"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","London","25","[c]","30790","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","North East (England)","15","[c]","21750","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","North West (England)","25","[c]","23760","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","West Midlands (England)","10","[c]","21200","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Other","Yorkshire and The Humber","10","[c]","21750","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","East Midlands (England)","30","[c]","22450","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","East of England","20","[c]","26710","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","London","65","[c]","27700","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","North East (England)","35","[c]","23090","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","North West (England)","65","[c]","23050","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Scotland","30","[c]","23590","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","South East (England)","15","[c]","24930","24250"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","South West (England)","20","[c]","21190","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Wales","15","[c]","24580","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","West Midlands (England)","35","[c]","23620","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Yorkshire and The Humber","80","[c]","23520","21260"
"Leaver CS","2022","20-29","Department of Health and Social Care","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Communications","London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Finance","North West (England)","[c]","[c]","[c]","[c]"
