"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","30","25","33580","31990"
"In post","2022","Security","Department for Work and Pensions","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","175","170","43600","38370"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","Unknown","45","45","41320","37560"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","95","95","38530","34350"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","180","170","34080","32940"
"In post","2022","Security","Foreign, Commonwealth and Development Office","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","London","Unknown","15","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Security","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Treasury","London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","East Midlands (England)","Heterosexual / straight","135","130","27750","26510"
"In post","2022","Security","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Ministry of Defence","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Ministry of Defence","East of England","Heterosexual / straight","610","600","33820","33300"
"In post","2022","Security","Ministry of Defence","East of England","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Ministry of Defence","East of England","Undeclared","110","110","34340","33460"
"In post","2022","Security","Ministry of Defence","East of England","Unknown","80","80","31300","26510"
"In post","2022","Security","Ministry of Defence","London","Heterosexual / straight","640","625","37460","37000"
"In post","2022","Security","Ministry of Defence","London","LGBO","30","30","[c]","[c]"
"In post","2022","Security","Ministry of Defence","London","Undeclared","100","100","43000","40270"
"In post","2022","Security","Ministry of Defence","London","Unknown","125","120","35230","34720"
"In post","2022","Security","Ministry of Defence","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Ministry of Defence","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","North West (England)","Heterosexual / straight","125","125","25460","20310"
"In post","2022","Security","Ministry of Defence","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","North West (England)","Undeclared","20","15","[c]","[c]"
"In post","2022","Security","Ministry of Defence","North West (England)","Unknown","30","30","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Northern Ireland","Heterosexual / straight","315","315","21410","20560"
"In post","2022","Security","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Northern Ireland","Unknown","45","45","20660","20560"
"In post","2022","Security","Ministry of Defence","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Scotland","Heterosexual / straight","980","940","30180","26350"
"In post","2022","Security","Ministry of Defence","Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Scotland","Undeclared","120","115","34330","39070"
"In post","2022","Security","Ministry of Defence","Scotland","Unknown","245","245","29610","26610"
"In post","2022","Security","Ministry of Defence","South East (England)","Heterosexual / straight","1035","1025","30520","27680"
"In post","2022","Security","Ministry of Defence","South East (England)","LGBO","55","55","30790","27680"
"In post","2022","Security","Ministry of Defence","South East (England)","Undeclared","160","155","34350","39070"
"In post","2022","Security","Ministry of Defence","South East (England)","Unknown","235","230","31830","28750"
"In post","2022","Security","Ministry of Defence","South West (England)","Heterosexual / straight","840","820","27930","25000"
"In post","2022","Security","Ministry of Defence","South West (England)","LGBO","45","45","29420","26750"
"In post","2022","Security","Ministry of Defence","South West (England)","Undeclared","135","130","31380","33000"
"In post","2022","Security","Ministry of Defence","South West (England)","Unknown","175","175","30190","26750"
"In post","2022","Security","Ministry of Defence","Unknown","Heterosexual / straight","55","55","29000","27370"
"In post","2022","Security","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Wales","Heterosexual / straight","125","120","23230","20060"
"In post","2022","Security","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Wales","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Defence","West Midlands (England)","Heterosexual / straight","195","195","26770","21170"
"In post","2022","Security","Ministry of Defence","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Defence","West Midlands (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","Security","Ministry of Defence","West Midlands (England)","Unknown","30","30","27340","25000"
"In post","2022","Security","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","210","200","30790","28890"
"In post","2022","Security","Ministry of Defence","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Yorkshire and The Humber","Undeclared","40","40","36750","39070"
"In post","2022","Security","Ministry of Defence","Yorkshire and The Humber","Unknown","55","55","28470","26750"
"In post","2022","Security","Ministry of Justice","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East of England","Heterosexual / straight","45","45","34370","32040"
"In post","2022","Security","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East of England","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","London","Heterosexual / straight","165","160","44160","41750"
"In post","2022","Security","Ministry of Justice","London","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Ministry of Justice","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Security","Ministry of Justice","London","Unknown","55","55","45010","40520"
"In post","2022","Security","Ministry of Justice","North East (England)","Heterosexual / straight","30","30","34370","31180"
"In post","2022","Security","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","North West (England)","Heterosexual / straight","50","50","35360","32030"
"In post","2022","Security","Ministry of Justice","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South East (England)","Heterosexual / straight","65","60","39530","38750"
"In post","2022","Security","Ministry of Justice","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Justice","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Wales","Heterosexual / straight","35","35","31990","30450"
"In post","2022","Security","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Justice","West Midlands (England)","Heterosexual / straight","50","50","38100","33520"
"In post","2022","Security","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Justice","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","80","80","35840","35400"
"In post","2022","Security","Ministry of Justice","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","South East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","Heterosexual / straight","60","60","51340","54760"
"In post","2022","Unknown","Attorney General's Departments","London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
