"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Outside London","35","[c]","30700","26750"
"Leaver CS","2022","Food Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Outside London","10","[c]","37680","35840"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","25","[c]","40450","38850"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Outside London","15","[c]","40420","29700"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","10","[c]","27530","25000"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","London","25","[c]","58050","58030"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","15","[c]","41660","38600"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","Outside London","15","[c]","34570","33390"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","London","185","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Outside London","70","[c]","36700","38450"
"Leaver CS","2022","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Outside London","15","[c]","39330","40860"
"Leaver CS","2022","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Outside London","25","[c]","52010","57000"
"Leaver CS","2022","HM Land Registry","Operational Delivery","London","20","[c]","28530","25850"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Outside London","235","[c]","28490","27130"
"Leaver CS","2022","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Outside London","10","[c]","29130","28920"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","London","10","[c]","39680","31020"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Outside London","215","[c]","23410","22010"
"Leaver CS","2022","HM Revenue and Customs","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","London","20","[c]","45510","46280"
"Leaver CS","2022","HM Revenue and Customs","Property","Outside London","95","[c]","33850","27000"
"Leaver CS","2022","HM Revenue and Customs","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Outside London","35","[c]","39780","33830"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","450","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Outside London","4070","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","London","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","120","[c]","46920","50250"
"Leaver CS","2022","HM Treasury","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","London","20","[c]","40660","41970"
"Leaver CS","2022","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","London","75","[c]","54010","45790"
"Leaver CS","2022","Home Office","Digital, Data and Technology","Outside London","45","[c]","48650","43710"
"Leaver CS","2022","Home Office","Economics","London","15","[c]","31940","35050"
"Leaver CS","2022","Home Office","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","25","[c]","44100","37510"
"Leaver CS","2022","Home Office","Human Resources","Outside London","15","[c]","38340","30820"
"Leaver CS","2022","Home Office","Intelligence Analysis","London","25","[c]","30440","28810"
"Leaver CS","2022","Home Office","Intelligence Analysis","Outside London","45","[c]","26730","27370"
"Leaver CS","2022","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","London","360","[c]","33080","29080"
"Leaver CS","2022","Home Office","Operational Delivery","Outside London","1035","[c]","25770","24890"
"Leaver CS","2022","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","London","100","[c]","33380","28650"
"Leaver CS","2022","Home Office","Other","Outside London","30","[c]","29840","25690"
"Leaver CS","2022","Home Office","Other","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","London","110","[c]","48940","41970"
"Leaver CS","2022","Home Office","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","London","45","[c]","51430","44500"
"Leaver CS","2022","Home Office","Project Delivery","Outside London","20","[c]","39030","35740"
"Leaver CS","2022","Home Office","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","London","15","[c]","37470","35050"
"Leaver CS","2022","Home Office","Security","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","London","10","[c]","40530","42870"
"Leaver CS","2022","Home Office","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","London","10","[c]","26150","22460"
"Leaver CS","2022","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","Outside London","150","[c]","39080","35480"
"Leaver CS","2022","Ministry of Defence","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","London","15","[c]","41720","40640"
"Leaver CS","2022","Ministry of Defence","Communications","Outside London","35","[c]","35180","33300"
"Leaver CS","2022","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","Outside London","220","[c]","35380","33300"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Finance","London","20","[c]","48370","42950"
"Leaver CS","2022","Ministry of Defence","Finance","Outside London","260","[c]","34170","33000"
"Leaver CS","2022","Ministry of Defence","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Geography","Outside London","35","[c]","32810","33290"
"Leaver CS","2022","Ministry of Defence","Human Resources","London","20","[c]","36500","36500"
"Leaver CS","2022","Ministry of Defence","Human Resources","Outside London","140","[c]","31230","26350"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","London","30","[c]","35200","36000"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Outside London","30","[c]","34620","33300"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Internal Audit","Outside London","10","[c]","31610","33150"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Outside London","25","[c]","31950","28630"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Outside London","245","[c]","41170","35300"
"Leaver CS","2022","Ministry of Defence","Medicine","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","Outside London","45","[c]","32190","26000"
"Leaver CS","2022","Ministry of Defence","Operational Research","Outside London","20","[c]","39800","38070"
"Leaver CS","2022","Ministry of Defence","Other","London","75","[c]","30110","25890"
"Leaver CS","2022","Ministry of Defence","Other","Outside London","1370","[c]","25460","21380"
"Leaver CS","2022","Ministry of Defence","Other","Overseas","45","[c]","39740","40120"
"Leaver CS","2022","Ministry of Defence","Other","Unknown","250","[c]","35530","32700"
"Leaver CS","2022","Ministry of Defence","Policy","London","35","[c]","49880","44850"
"Leaver CS","2022","Ministry of Defence","Policy","Outside London","25","[c]","33550","29200"
"Leaver CS","2022","Ministry of Defence","Project Delivery","London","15","[c]","46760","45200"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Outside London","380","[c]","39270","38730"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Outside London","175","[c]","29830","28800"
"Leaver CS","2022","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","15","[c]","49800","44430"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Outside London","675","[c]","33910","31950"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","London","30","[c]","29600","25660"
"Leaver CS","2022","Ministry of Defence","Security","Outside London","565","[c]","31380","26930"
"Leaver CS","2022","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","1500","[c]","32760","25890"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Outside London","7285","[c]","24160","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","95","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","530","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","15","[c]","40470","33430"
"Leaver CS","2022","National Crime Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","75","[c]","48060","40170"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","170","[c]","37920","36410"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","10","[c]","60590","51360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","105","[c]","65310","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","10","[c]","22490","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","15","[c]","23190","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","20","[c]","63200","64240"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","15","[c]","64640","55000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","70","[c]","49500","46200"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Outside London","60","[c]","30950","25000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
