"Status","Year","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Social Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","Heterosexual / straight","35","[c]","36610","35700"
"Leaver CS","2022","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Heterosexual / straight","475","[c]","48340","42890"
"Leaver CS","2022","Unknown","London","LGBO","60","[c]","47600","40600"
"Leaver CS","2022","Unknown","London","Undeclared","105","[c]","44700","40600"
"Leaver CS","2022","Unknown","London","Unknown","1005","[c]","45590","34710"
"Leaver CS","2022","Unknown","Outside London","Heterosexual / straight","1180","[c]","33270","27570"
"Leaver CS","2022","Unknown","Outside London","LGBO","100","[c]","29920","27570"
"Leaver CS","2022","Unknown","Outside London","Undeclared","120","[c]","31750","27570"
"Leaver CS","2022","Unknown","Outside London","Unknown","5315","[c]","31460","27570"
"Leaver CS","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","60","[c]","43440","35310"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","200","[c]","47620","34550"
"Leaver CS","2022","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Heterosexual / straight","65","[c]","48020","46000"
"Leaver Dept.","2022","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outside London","Heterosexual / straight","205","[c]","37880","36500"
"Leaver Dept.","2022","Commercial","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outside London","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Heterosexual / straight","150","[c]","45170","40070"
"Leaver Dept.","2022","Communications","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","Heterosexual / straight","75","[c]","36120","34050"
"Leaver Dept.","2022","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","Heterosexual / straight","55","[c]","29590","27570"
"Leaver Dept.","2022","Counter Fraud","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Heterosexual / straight","150","[c]","46630","41080"
"Leaver Dept.","2022","Digital, Data and Technology","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Unknown","45","[c]","48650","45320"
"Leaver Dept.","2022","Digital, Data and Technology","Outside London","Heterosexual / straight","260","[c]","40430","37000"
"Leaver Dept.","2022","Digital, Data and Technology","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Outside London","Undeclared","60","[c]","42180","37280"
"Leaver Dept.","2022","Digital, Data and Technology","Outside London","Unknown","80","[c]","38270","36690"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Heterosexual / straight","90","[c]","47420","39980"
"Leaver Dept.","2022","Economics","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Heterosexual / straight","125","[c]","49060","42760"
"Leaver Dept.","2022","Finance","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outside London","Heterosexual / straight","235","[c]","37550","35310"
"Leaver Dept.","2022","Finance","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outside London","Undeclared","75","[c]","41540","38150"
"Leaver Dept.","2022","Finance","Outside London","Unknown","40","[c]","38000","35820"
"Leaver Dept.","2022","Finance","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Heterosexual / straight","210","[c]","41220","33610"
"Leaver Dept.","2022","Human Resources","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Heterosexual / straight","230","[c]","38300","33300"
"Leaver Dept.","2022","Human Resources","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","Heterosexual / straight","140","[c]","46840","48860"
"Leaver Dept.","2022","Knowledge and Information Management","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","Unknown","55","[c]","45950","47090"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","Heterosexual / straight","55","[c]","38830","37010"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Heterosexual / straight","55","[c]","59140","59060"
"Leaver Dept.","2022","Legal","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Unknown","35","[c]","61830","61860"
"Leaver Dept.","2022","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","Heterosexual / straight","90","[c]","85520","90960"
"Leaver Dept.","2022","Medicine","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","Unknown","40","[c]","114630","114000"
"Leaver Dept.","2022","Medicine","Outside London","Heterosexual / straight","165","[c]","81370","87940"
"Leaver Dept.","2022","Medicine","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outside London","Unknown","35","[c]","110060","114000"
"Leaver Dept.","2022","Operational Delivery","London","Heterosexual / straight","1850","[c]","38860","32330"
"Leaver Dept.","2022","Operational Delivery","London","LGBO","150","[c]","38880","32650"
"Leaver Dept.","2022","Operational Delivery","London","Undeclared","305","[c]","39670","36650"
"Leaver Dept.","2022","Operational Delivery","London","Unknown","455","[c]","42570","36820"
"Leaver Dept.","2022","Operational Delivery","Outside London","Heterosexual / straight","4060","[c]","29370","27570"
"Leaver Dept.","2022","Operational Delivery","Outside London","LGBO","320","[c]","29340","27570"
"Leaver Dept.","2022","Operational Delivery","Outside London","Undeclared","420","[c]","30820","27570"
"Leaver Dept.","2022","Operational Delivery","Outside London","Unknown","835","[c]","30840","27570"
"Leaver Dept.","2022","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Heterosexual / straight","85","[c]","27740","26130"
"Leaver Dept.","2022","Operational Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Heterosexual / straight","165","[c]","37120","31060"
"Leaver Dept.","2022","Other","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Unknown","70","[c]","40410","31390"
"Leaver Dept.","2022","Other","Outside London","Heterosexual / straight","365","[c]","28020","27570"
"Leaver Dept.","2022","Other","Outside London","LGBO","35","[c]","26620","25560"
"Leaver Dept.","2022","Other","Outside London","Undeclared","40","[c]","30220","27570"
"Leaver Dept.","2022","Other","Outside London","Unknown","60","[c]","28990","27570"
"Leaver Dept.","2022","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Heterosexual / straight","1070","[c]","47190","41970"
"Leaver Dept.","2022","Policy","London","LGBO","155","[c]","45330","40230"
"Leaver Dept.","2022","Policy","London","Undeclared","345","[c]","47450","42190"
"Leaver Dept.","2022","Policy","London","Unknown","240","[c]","46020","40350"
"Leaver Dept.","2022","Policy","Outside London","Heterosexual / straight","320","[c]","38980","36420"
"Leaver Dept.","2022","Policy","Outside London","LGBO","45","[c]","37020","36340"
"Leaver Dept.","2022","Policy","Outside London","Undeclared","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outside London","Unknown","60","[c]","40030","37450"
"Leaver Dept.","2022","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Heterosexual / straight","110","[c]","44130","40170"
"Leaver Dept.","2022","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Heterosexual / straight","260","[c]","38840","36740"
"Leaver Dept.","2022","Project Delivery","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","50","[c]","41660","38940"
"Leaver Dept.","2022","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Heterosexual / straight","50","[c]","39890","36800"
"Leaver Dept.","2022","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","London","Heterosexual / straight","465","[c]","40180","40060"
"Leaver Dept.","2022","Science and Engineering","London","LGBO","50","[c]","43170","38200"
"Leaver Dept.","2022","Science and Engineering","London","Undeclared","60","[c]","44670","40070"
"Leaver Dept.","2022","Science and Engineering","London","Unknown","135","[c]","49080","46000"
"Leaver Dept.","2022","Science and Engineering","Outside London","Heterosexual / straight","1030","[c]","37570","35040"
"Leaver Dept.","2022","Science and Engineering","Outside London","LGBO","60","[c]","32800","28730"
"Leaver Dept.","2022","Science and Engineering","Outside London","Undeclared","175","[c]","39340","38590"
"Leaver Dept.","2022","Science and Engineering","Outside London","Unknown","295","[c]","43270","40560"
"Leaver Dept.","2022","Security","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Heterosexual / straight","40","[c]","32150","31990"
"Leaver Dept.","2022","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Heterosexual / straight","45","[c]","46300","43240"
"Leaver Dept.","2022","Statistics","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","LGBO","[c]","[c]","[c]","[c]"
