"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Greater Manchester","Greater Manchester South West","Female","170","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Greater Manchester South West","Male","185","[c]","43620","37660"
"Leaver CS","2022","Unknown","Greater Manchester","Manchester","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Manchester","Male","100","[c]","31520","27570"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Central Hampshire","Female","35","[c]","27960","26670"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Central Hampshire","Male","35","[c]","29970","26930"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","Female","105","[c]","26150","22330"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","Male","90","[c]","32110","28380"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","Male","30","[c]","31330","32670"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Southampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Hackney and Newham","Female","145","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Hackney and Newham","Male","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Lambeth","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Lambeth","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Lewisham and Southwark","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Tower Hamlets","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Tower Hamlets","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Camden and City of London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Camden and City of London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Wandsworth","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Westminster","Female","380","[c]","39620","35050"
"Leaver CS","2022","Unknown","Inner London - West","Westminster","Male","360","[c]","48710","41970"
"Leaver CS","2022","Unknown","Kent","East Kent","Female","50","[c]","25580","24890"
"Leaver CS","2022","Unknown","Kent","East Kent","Male","75","[c]","28650","27370"
"Leaver CS","2022","Unknown","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Medway","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Blackpool","Female","30","[c]","27720","21260"
"Leaver CS","2022","Unknown","Lancashire","Blackpool","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Mid Lancashire","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Mid Lancashire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Female","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Lincolnshire CC","Female","40","[c]","27010","21380"
"Leaver CS","2022","Unknown","Lincolnshire","Lincolnshire CC","Male","40","[c]","27280","24550"
"Leaver CS","2022","Unknown","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Liverpool","Female","280","[c]","24950","24890"
"Leaver CS","2022","Unknown","Merseyside","Liverpool","Male","195","[c]","24760","22080"
"Leaver CS","2022","Unknown","Merseyside","Sefton","Female","115","[c]","23900","21680"
"Leaver CS","2022","Unknown","Merseyside","Sefton","Male","75","[c]","25230","24890"
"Leaver CS","2022","Unknown","Merseyside","Wirral","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Wirral","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","35","[c]","33410","28990"
"Leaver CS","2022","Unknown","North Yorkshire","North Yorkshire CC","Female","45","[c]","27790","23280"
"Leaver CS","2022","Unknown","North Yorkshire","North Yorkshire CC","Male","40","[c]","30110","21780"
"Leaver CS","2022","Unknown","North Yorkshire","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","York","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","Male","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Northumberland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Sunderland","Female","180","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Sunderland","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Tyneside","Female","375","[c]","24970","21260"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Tyneside","Male","250","[c]","26620","22750"
"Leaver CS","2022","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Bexley and Greenwich","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Croydon","Female","225","[c]","35300","29370"
"Leaver CS","2022","Unknown","Outer London - South","Croydon","Male","210","[c]","41400","35200"
"Leaver CS","2022","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Barnet","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Barnet","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Harrow and Hillingdon","Female","65","[c]","31270","28990"
"Leaver CS","2022","Unknown","Outer London - West and North West","Harrow and Hillingdon","Male","90","[c]","33200","34630"
"Leaver CS","2022","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","35","[c]","29810","28670"
"Leaver CS","2022","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Female","45","[c]","38750","38860"
"Leaver CS","2022","Unknown","Overseas","Overseas","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Shropshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Shropshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Staffordshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Staffordshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Telford and Wrekin","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Telford and Wrekin","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Sheffield","Female","90","[c]","28250","24890"
"Leaver CS","2022","Unknown","South Yorkshire","Sheffield","Male","75","[c]","28840","24890"
"Leaver CS","2022","Unknown","Southern Scotland","Dumfries and Galloway","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Dumfries and Galloway","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Scottish Borders","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Scottish Borders","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Ayrshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Lanarkshire","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Lanarkshire","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Surrey","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Sussex CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Sussex CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Surrey","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (North East)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (North East)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (South West)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (South West)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Durham","Female","70","[c]","23170","21680"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Durham","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","South Teesside","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","70","[c]","30880","28680"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","270","[c]","36130","33270"
"Leaver CS","2022","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Glasgow City","Female","140","[c]","31180","24880"
"Leaver CS","2022","Unknown","West Central Scotland","Glasgow City","Male","145","[c]","35390","27470"
"Leaver CS","2022","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","North Lanarkshire","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","North Lanarkshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Birmingham","Female","160","[c]","26400","27570"
"Leaver CS","2022","Unknown","West Midlands","Birmingham","Male","125","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Coventry","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Sandwell","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Solihull","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Solihull","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Central Valleys","Female","35","[c]","32190","27570"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Central Valleys","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Conwy and Denbighshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Conwy and Denbighshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwent Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwynedd","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwynedd","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Isle of Anglesey","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Isle of Anglesey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","South West Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Swansea","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Swansea","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Bradford","Female","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Bradford","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Leeds","Female","160","[c]","27070","25670"
"Leaver CS","2022","Unknown","West Yorkshire","Leeds","Male","160","[c]","29780","24970"
"Leaver CS","2022","Unknown","West Yorkshire","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Wales","Monmouthshire and Newport","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Wales","Monmouthshire and Newport","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Greater Manchester","Manchester","Female","5","[c]","[c]","[c]"
