"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Disclosure Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education and Skills Funding Agency","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Education Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","FCDO Services","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Legal","East of England","[c]","[c]","[c]","[c]"
