"Status","Year","Ethnicity","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Female","Heterosexual / straight","670","[c]","38540","32650"
"Leaver Dept.","2022","Asian","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Female","Undeclared","55","[c]","41700","34550"
"Leaver Dept.","2022","Asian","London","Female","Unknown","80","[c]","48270","38860"
"Leaver Dept.","2022","Asian","London","Male","Heterosexual / straight","415","[c]","40220","34220"
"Leaver Dept.","2022","Asian","London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Female","Heterosexual / straight","455","[c]","31320","27570"
"Leaver Dept.","2022","Asian","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Male","Heterosexual / straight","395","[c]","30380","27570"
"Leaver Dept.","2022","Asian","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Male","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Female","Heterosexual / straight","475","[c]","36630","32330"
"Leaver Dept.","2022","Black","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Female","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Male","Heterosexual / straight","175","[c]","37610","33000"
"Leaver Dept.","2022","Black","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Female","Heterosexual / straight","255","[c]","31810","27570"
"Leaver Dept.","2022","Black","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Male","Heterosexual / straight","125","[c]","35560","27570"
"Leaver Dept.","2022","Black","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Female","Heterosexual / straight","175","[c]","40220","35310"
"Leaver Dept.","2022","Mixed","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Male","Heterosexual / straight","95","[c]","41590","37380"
"Leaver Dept.","2022","Mixed","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Female","Heterosexual / straight","115","[c]","29250","27570"
"Leaver Dept.","2022","Mixed","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Male","Heterosexual / straight","60","[c]","34420","29230"
"Leaver Dept.","2022","Mixed","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Female","Heterosexual / straight","45","[c]","38810","34550"
"Leaver Dept.","2022","Other ethnicity","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Female","Heterosexual / straight","40","[c]","34990","28590"
"Leaver Dept.","2022","Other ethnicity","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Female","Heterosexual / straight","45","[c]","38210","33930"
"Leaver Dept.","2022","Undeclared","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Female","Undeclared","110","[c]","43480","40070"
"Leaver Dept.","2022","Undeclared","London","Female","Unknown","95","[c]","46610","41350"
"Leaver Dept.","2022","Undeclared","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Male","Undeclared","120","[c]","48620","41970"
"Leaver Dept.","2022","Undeclared","London","Male","Unknown","55","[c]","50630","51510"
"Leaver Dept.","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Heterosexual / straight","55","[c]","33710","27570"
"Leaver Dept.","2022","Undeclared","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Undeclared","110","[c]","37680","33950"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Unknown","130","[c]","41870","36840"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Heterosexual / straight","35","[c]","32540","28620"
"Leaver Dept.","2022","Undeclared","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Undeclared","160","[c]","35590","30700"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Unknown","110","[c]","42760","38200"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Heterosexual / straight","55","[c]","46560","40070"
"Leaver Dept.","2022","Unknown","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Undeclared","315","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Unknown","820","[c]","39830","33250"
"Leaver Dept.","2022","Unknown","London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Male","Undeclared","275","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Male","Unknown","730","[c]","42700","35050"
"Leaver Dept.","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Female","Heterosexual / straight","50","[c]","35520","27570"
"Leaver Dept.","2022","Unknown","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Female","Undeclared","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Female","Unknown","715","[c]","30330","27570"
"Leaver Dept.","2022","Unknown","Outside London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Male","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Male","Unknown","590","[c]","30890","27570"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","105","[c]","35570","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","95","[c]","37250","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","Female","Heterosexual / straight","2175","[c]","45550","40300"
"Leaver Dept.","2022","White","London","Female","LGBO","230","[c]","42030","37000"
"Leaver Dept.","2022","White","London","Female","Undeclared","235","[c]","44280","40050"
"Leaver Dept.","2022","White","London","Female","Unknown","305","[c]","57290","52610"
"Leaver Dept.","2022","White","London","Male","Heterosexual / straight","1410","[c]","48830","42470"
"Leaver Dept.","2022","White","London","Male","LGBO","275","[c]","43280","39160"
"Leaver Dept.","2022","White","London","Male","Undeclared","125","[c]","46140","40600"
"Leaver Dept.","2022","White","London","Male","Unknown","225","[c]","54140","52610"
"Leaver Dept.","2022","White","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Outside London","Female","Heterosexual / straight","3870","[c]","33610","28590"
"Leaver Dept.","2022","White","Outside London","Female","LGBO","275","[c]","31690","27570"
"Leaver Dept.","2022","White","Outside London","Female","Undeclared","340","[c]","35240","29360"
