"Status","Year","Disability","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","No function","Outer London - South","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - South","Unknown","150","[c]","30500","30130"
"New entrant CS","2022","Unknown","No function","Outer London - West and North West","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outer London - West and North West","Unknown","220","[c]","29950","31020"
"New entrant CS","2022","Unknown","No function","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Shropshire and Staffordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Shropshire and Staffordshire","Unknown","210","[c]","24740","23140"
"New entrant CS","2022","Unknown","No function","South Yorkshire","Heterosexual / straight","60","[c]","29490","27570"
"New entrant CS","2022","Unknown","No function","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South Yorkshire","Unknown","205","[c]","26040","24430"
"New entrant CS","2022","Unknown","No function","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Southern Scotland","Unknown","50","[c]","22130","21250"
"New entrant CS","2022","Unknown","No function","Surrey, East and West Sussex","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Surrey, East and West Sussex","Unknown","250","[c]","27230","24950"
"New entrant CS","2022","Unknown","No function","Tees Valley and Durham","Heterosexual / straight","35","[c]","29430","29320"
"New entrant CS","2022","Unknown","No function","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Tees Valley and Durham","Unknown","215","[c]","25970","23170"
"New entrant CS","2022","Unknown","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Unknown","285","[c]","28140","28000"
"New entrant CS","2022","Unknown","No function","West Central Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Central Scotland","Unknown","240","[c]","23810","21640"
"New entrant CS","2022","Unknown","No function","West Midlands","Heterosexual / straight","120","[c]","30850","28840"
"New entrant CS","2022","Unknown","No function","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Midlands","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Midlands","Unknown","635","[c]","25640","23140"
"New entrant CS","2022","Unknown","No function","West Wales and The Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Wales and The Valleys","Unknown","380","[c]","22590","21840"
"New entrant CS","2022","Unknown","No function","West Yorkshire","Heterosexual / straight","60","[c]","30740","27570"
"New entrant CS","2022","Unknown","No function","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Yorkshire","Unknown","690","[c]","26530","23170"
"New entrant CS","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Devon","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","60","[c]","36530","34000"
"New entrant CS","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","175","[c]","29340","27540"
"New entrant CS","2022","Unknown","Project Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Inner London - West","Unknown","40","[c]","47430","40310"
"New entrant CS","2022","Unknown","Project Delivery","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Lancashire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - South","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Southern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Tees Valley and Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Derbyshire and Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Devon","Unknown","50","[c]","22700","21750"
"New entrant CS","2022","Unknown","Property","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Anglia","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Inner London - West","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outer London - South","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
