"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","AA","Male","145","[c]","21230","19810"
"Leaver CS","2022","Security","Ministry of Defence","AO","Female","50","[c]","29880","26680"
"Leaver CS","2022","Security","Ministry of Defence","AO","Male","275","[c]","33570","39070"
"Leaver CS","2022","Security","Ministry of Defence","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","EO","Male","65","[c]","35850","38010"
"Leaver CS","2022","Security","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","HEO","Male","35","[c]","41310","36220"
"Leaver CS","2022","Security","Ministry of Defence","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AO","Female","380","[c]","21440","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AO","Male","235","[c]","21520","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","Female","375","[c]","27810","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","Male","185","[c]","27920","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","HEO","Female","30","[c]","33990","34290"
"Leaver CS","2022","Unknown","Department for Work and Pensions","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AA","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AO","Female","1535","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AO","Male","930","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","EO","Female","460","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","EO","Male","390","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G6","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G7","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G7","Male","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","HEO","Female","235","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","HEO","Male","300","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SEO","Female","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SEO","Male","130","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","AA","Female","80","[c]","20270","20230"
"Leaver CS","2022","Unknown","Home Office","AA","Male","40","[c]","20820","22210"
"Leaver CS","2022","Unknown","Home Office","AO","Female","260","[c]","22550","21680"
"Leaver CS","2022","Unknown","Home Office","AO","Male","190","[c]","22190","21680"
"Leaver CS","2022","Unknown","Home Office","EO","Female","380","[c]","27070","26160"
"Leaver CS","2022","Unknown","Home Office","EO","Male","470","[c]","27800","27370"
"Leaver CS","2022","Unknown","Home Office","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","G6","Male","40","[c]","70160","68760"
"Leaver CS","2022","Unknown","Home Office","G7","Female","55","[c]","57140","57460"
"Leaver CS","2022","Unknown","Home Office","G7","Male","65","[c]","58410","57460"
"Leaver CS","2022","Unknown","Home Office","HEO","Female","135","[c]","34430","35050"
"Leaver CS","2022","Unknown","Home Office","HEO","Male","140","[c]","34380","35050"
"Leaver CS","2022","Unknown","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SEO","Female","75","[c]","41800","41950"
"Leaver CS","2022","Unknown","Home Office","SEO","Male","95","[c]","42320","41970"
"Leaver CS","2022","Unknown","Home Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA","Female","105","[c]","19510","19810"
"Leaver CS","2022","Unknown","Ministry of Defence","AA","Male","160","[c]","19270","19050"
"Leaver CS","2022","Unknown","Ministry of Defence","AO","Female","375","[c]","21790","21380"
"Leaver CS","2022","Unknown","Ministry of Defence","AO","Male","260","[c]","21660","21170"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","Female","150","[c]","28070","27070"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","Male","250","[c]","28500","28190"
"Leaver CS","2022","Unknown","Ministry of Defence","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","G6","Male","30","[c]","73860","72570"
"Leaver CS","2022","Unknown","Ministry of Defence","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","G7","Male","35","[c]","60650","57290"
"Leaver CS","2022","Unknown","Ministry of Defence","HEO","Female","140","[c]","36740","36460"
"Leaver CS","2022","Unknown","Ministry of Defence","HEO","Male","175","[c]","36020","34610"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO","Female","55","[c]","44100","44460"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO","Male","80","[c]","44170","42120"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","Male","220","[c]","36500","33570"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","AA","Female","55","[c]","22290","22140"
