"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Harrow and Hillingdon","Undeclared","50","45","33050","30500"
"In post","2022","Declared disabled","Harrow and Hillingdon","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Heterosexual / straight","205","180","28220","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Heterosexual / straight","110","105","32020","29290"
"In post","2022","Declared disabled","Heart of Essex","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Heterosexual / straight","260","240","34190","30000"
"In post","2022","Declared disabled","Hertfordshire CC","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Heterosexual / straight","190","175","32030","31060"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Undeclared","30","30","33550","30780"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","75","60","29880","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","90","80","28150","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Heterosexual / straight","105","95","28150","26470"
"In post","2022","Declared disabled","Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","55","55","31240","31060"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Heterosexual / straight","150","140","29110","29290"
"In post","2022","Declared disabled","Kent Thames Gateway","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Heterosexual / straight","205","175","27350","27130"
"In post","2022","Declared disabled","Kingston upon Hull, City of","LGBO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Undeclared","30","25","26380","27130"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","Heterosexual / straight","180","170","36980","33530"
"In post","2022","Declared disabled","Lambeth","LGBO","30","30","35850","32300"
"In post","2022","Declared disabled","Lambeth","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Heterosexual / straight","95","85","28600","26930"
"In post","2022","Declared disabled","Lancaster and Wyre","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Heterosexual / straight","1010","935","33550","28920"
"In post","2022","Declared disabled","Leeds","LGBO","135","130","33940","30740"
"In post","2022","Declared disabled","Leeds","Undeclared","95","90","33450","27570"
"In post","2022","Declared disabled","Leeds","Unknown","60","55","32190","27570"
"In post","2022","Declared disabled","Leicester","Heterosexual / straight","250","225","26720","25120"
"In post","2022","Declared disabled","Leicester","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Undeclared","30","30","27160","21610"
"In post","2022","Declared disabled","Leicester","Unknown","35","30","24620","22600"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Heterosexual / straight","150","140","28240","26990"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","Heterosexual / straight","125","120","32900","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","Undeclared","35","30","32410","30330"
"In post","2022","Declared disabled","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Heterosexual / straight","325","300","28520","27570"
"In post","2022","Declared disabled","Lincolnshire CC","LGBO","30","30","29870","27570"
"In post","2022","Declared disabled","Lincolnshire CC","Undeclared","45","40","27330","27570"
"In post","2022","Declared disabled","Lincolnshire CC","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Heterosexual / straight","30","30","27080","26660"
"In post","2022","Declared disabled","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Heterosexual / straight","1015","925","29680","26590"
"In post","2022","Declared disabled","Liverpool","LGBO","105","100","29340","26970"
"In post","2022","Declared disabled","Liverpool","Undeclared","100","95","29320","26720"
"In post","2022","Declared disabled","Liverpool","Unknown","80","70","27570","23390"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Heterosexual / straight","60","55","27100","27570"
"In post","2022","Declared disabled","Luton","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Luton","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Manchester","Heterosexual / straight","775","720","33690","30210"
"In post","2022","Declared disabled","Manchester","LGBO","130","125","33650","31670"
"In post","2022","Declared disabled","Manchester","Undeclared","110","105","31890","27570"
"In post","2022","Declared disabled","Manchester","Unknown","60","55","32620","28430"
"In post","2022","Declared disabled","Medway","Heterosexual / straight","135","125","32050","29290"
"In post","2022","Declared disabled","Medway","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Medway","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Medway","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","60","55","32270","31060"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Heterosexual / straight","95","90","30420","29290"
"In post","2022","Declared disabled","Mid Kent","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Lancashire","Heterosexual / straight","595","525","27720","26310"
"In post","2022","Declared disabled","Mid Lancashire","LGBO","55","50","27000","22140"
"In post","2022","Declared disabled","Mid Lancashire","Undeclared","75","65","25470","24920"
"In post","2022","Declared disabled","Mid Lancashire","Unknown","65","55","26520","26750"
"In post","2022","Declared disabled","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Heterosexual / straight","185","175","30490","27570"
"In post","2022","Declared disabled","Milton Keynes","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Heterosexual / straight","375","350","32700","30710"
"In post","2022","Declared disabled","Monmouthshire and Newport","LGBO","55","55","35810","36840"
"In post","2022","Declared disabled","Monmouthshire and Newport","Undeclared","35","30","31660","30710"
"In post","2022","Declared disabled","Monmouthshire and Newport","Unknown","35","35","33970","31250"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Heterosexual / straight","70","65","27610","27570"
