"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
