"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Female","60","[c]","42010","39600"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Male","45","[c]","43940","39600"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Delivery","Female","70","[c]","26330","23040"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Delivery","Male","55","[c]","26620","25210"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Policy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","Female","70","[c]","45100","42890"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","Male","105","[c]","44840","42470"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Female","30","[c]","28190","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Female","35","[c]","38980","36840"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Male","50","[c]","42100","37400"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Finance","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Finance","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Operational Delivery","Female","985","[c]","27900","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Operational Delivery","Male","620","[c]","28120","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Other","Female","125","[c]","28570","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Other","Male","90","[c]","28170","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Policy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Female","55","[c]","29020","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Male","40","[c]","34000","29290"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Commercial","Female","40","[c]","43140","40900"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Commercial","Male","30","[c]","49600","47430"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Communications","Female","50","[c]","41160","37670"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Communications","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","Female","40","[c]","45680","36330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","Male","70","[c]","43280","39320"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Finance","Female","45","[c]","36060","29490"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Finance","Male","40","[c]","45510","42480"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Human Resources","Female","110","[c]","41380","33950"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Human Resources","Male","40","[c]","42330","36330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","Female","100","[c]","46450","48860"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","Male","50","[c]","46880","45780"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Medicine","Female","165","[c]","75910","84560"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Medicine","Male","80","[c]","93190","99250"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Delivery","Female","1545","[c]","35830","32330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Delivery","Male","650","[c]","40600","36330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Policy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Science and Engineering","Female","885","[c]","37390","34170"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Science and Engineering","Male","365","[c]","38250","33830"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
