"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","65","[c]","25700","21590"
"Leaver CS","2022","40-49","Operational Delivery","Lincolnshire","Outside London","30","[c]","25980","27570"
"Leaver CS","2022","40-49","Operational Delivery","Merseyside","Outside London","80","[c]","28050","24890"
"Leaver CS","2022","40-49","Operational Delivery","North Eastern Scotland","Outside London","15","[c]","37910","27570"
"Leaver CS","2022","40-49","Operational Delivery","North Yorkshire","Outside London","20","[c]","30750","27570"
"Leaver CS","2022","40-49","Operational Delivery","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","90","[c]","28580","24570"
"Leaver CS","2022","40-49","Operational Delivery","Outer London - East and North East","London","45","[c]","29330","31060"
"Leaver CS","2022","40-49","Operational Delivery","Outer London - South","London","50","[c]","29820","30530"
"Leaver CS","2022","40-49","Operational Delivery","Outer London - West and North West","London","75","[c]","31350","31060"
"Leaver CS","2022","40-49","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Shropshire and Staffordshire","Outside London","75","[c]","25630","26450"
"Leaver CS","2022","40-49","Operational Delivery","South Yorkshire","Outside London","55","[c]","25260","25310"
"Leaver CS","2022","40-49","Operational Delivery","Southern Scotland","Outside London","20","[c]","27230","27570"
"Leaver CS","2022","40-49","Operational Delivery","Surrey, East and West Sussex","Outside London","85","[c]","28030","27570"
"Leaver CS","2022","40-49","Operational Delivery","Tees Valley and Durham","Outside London","60","[c]","22470","21680"
"Leaver CS","2022","40-49","Operational Delivery","Unknown","Unknown","85","[c]","24200","21840"
"Leaver CS","2022","40-49","Operational Delivery","West Central Scotland","Outside London","60","[c]","26160","23780"
"Leaver CS","2022","40-49","Operational Delivery","West Midlands","Outside London","130","[c]","32320","27570"
"Leaver CS","2022","40-49","Operational Delivery","West Wales and The Valleys","Outside London","45","[c]","25110","22260"
"Leaver CS","2022","40-49","Operational Delivery","West Yorkshire","Outside London","100","[c]","26630","27570"
"Leaver CS","2022","40-49","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","30350","21490"
"Leaver CS","2022","40-49","Other","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Dorset and Somerset","Outside London","10","[c]","23660","21220"
"Leaver CS","2022","40-49","Other","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Eastern Scotland","Outside London","10","[c]","34270","34000"
"Leaver CS","2022","40-49","Other","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","32410","29000"
"Leaver CS","2022","40-49","Other","Greater Manchester","Outside London","10","[c]","27800","24490"
"Leaver CS","2022","40-49","Other","Hampshire and Isle of Wight","Outside London","10","[c]","25050","21210"
"Leaver CS","2022","40-49","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Highlands and Islands","Outside London","10","[c]","21300","21260"
"Leaver CS","2022","40-49","Other","Inner London - East","London","35","[c]","53950","50530"
"Leaver CS","2022","40-49","Other","Inner London - West","London","15","[c]","64090","49390"
"Leaver CS","2022","40-49","Other","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Overseas","Overseas","15","[c]","37660","38540"
"Leaver CS","2022","40-49","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Unknown","Unknown","25","[c]","35870","32700"
"Leaver CS","2022","40-49","Other","West Central Scotland","Outside London","15","[c]","42790","49490"
"Leaver CS","2022","40-49","Other","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Inner London - West","London","120","[c]","60180","57730"
"Leaver CS","2022","40-49","Policy","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","44210","40640"
"Leaver CS","2022","40-49","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","East Anglia","Outside London","10","[c]","31610","28630"
"Leaver CS","2022","40-49","Science and Engineering","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","41340","40560"
"Leaver CS","2022","40-49","Science and Engineering","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Inner London - East","London","40","[c]","49180","47130"
"Leaver CS","2022","40-49","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","46430","40060"
"Leaver CS","2022","40-49","Science and Engineering","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Surrey, East and West Sussex","Outside London","10","[c]","44190","39730"
"Leaver CS","2022","40-49","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","32100","26610"
"Leaver CS","2022","40-49","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tax","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Wales","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Eastern Scotland","Outside London","125","[c]","36210","31540"
"Leaver CS","2022","40-49","Unknown","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Greater Manchester","Outside London","60","[c]","41020","27570"
"Leaver CS","2022","40-49","Unknown","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Highlands and Islands","Outside London","10","[c]","35820","37640"
"Leaver CS","2022","40-49","Unknown","Inner London - East","London","55","[c]","65850","60640"
"Leaver CS","2022","40-49","Unknown","Inner London - West","London","120","[c]","62360","59540"
"Leaver CS","2022","40-49","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Lancashire","Outside London","35","[c]","26570","21260"
"Leaver CS","2022","40-49","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Merseyside","Outside London","40","[c]","29670","27570"
"Leaver CS","2022","40-49","Unknown","North Eastern Scotland","Outside London","10","[c]","32930","31540"
"Leaver CS","2022","40-49","Unknown","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northumberland, and Tyne and Wear","Outside London","105","[c]","27310","21260"
"Leaver CS","2022","40-49","Unknown","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South Yorkshire","Outside London","15","[c]","32510","21260"
"Leaver CS","2022","40-49","Unknown","Southern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Tees Valley and Durham","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","40","[c]","53970","56520"
"Leaver CS","2022","40-49","Unknown","West Central Scotland","Outside London","35","[c]","43430","40150"
"Leaver CS","2022","40-49","Unknown","West Midlands","Outside London","45","[c]","24960","27570"
"Leaver CS","2022","40-49","Unknown","West Wales and The Valleys","Outside London","15","[c]","23550","21260"
"Leaver CS","2022","40-49","Unknown","West Yorkshire","Outside London","50","[c]","39750","35590"
"Leaver CS","2022","40-49","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
