"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","G6/G7","Male","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Female","240","[c]","39830","39400"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Male","280","[c]","39280","40520"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","AA/AO","Female","250","[c]","21990","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","AA/AO","Male","165","[c]","21900","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","EO","Female","265","[c]","26920","26000"
"Leaver CS","2022","Declared non-disabled","Home Office","EO","Male","320","[c]","28080","27370"
"Leaver CS","2022","Declared non-disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","G6/G7","Female","55","[c]","60570","59240"
"Leaver CS","2022","Declared non-disabled","Home Office","G6/G7","Male","70","[c]","64040","63180"
"Leaver CS","2022","Declared non-disabled","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","SEO/HEO","Female","120","[c]","36960","36620"
"Leaver CS","2022","Declared non-disabled","Home Office","SEO/HEO","Male","150","[c]","37770","37450"
"Leaver CS","2022","Declared non-disabled","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","AA/AO","Female","470","[c]","21570","21170"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","AA/AO","Male","550","[c]","23710","20970"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","EO","Female","235","[c]","26180","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","EO","Male","365","[c]","27310","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","G6/G7","Female","85","[c]","58810","54880"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","G6/G7","Male","185","[c]","59560","56410"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SEO/HEO","Female","360","[c]","36540","36460"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SEO/HEO","Male","755","[c]","37150","36460"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","Male","80","[c]","37760","39680"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","AA/AO","Female","1700","[c]","20600","20970"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","AA/AO","Male","1870","[c]","20580","20970"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","EO","Female","230","[c]","25430","25120"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","EO","Male","230","[c]","25950","25120"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","G6/G7","Female","55","[c]","60000","59000"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","G6/G7","Male","65","[c]","61850","60800"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SEO/HEO","Female","260","[c]","37250","36050"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SEO/HEO","Male","210","[c]","38940","39510"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","Female","700","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","Male","225","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","40","[c]","75420","75500"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","45","[c]","44990","46360"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Male","40","[c]","61400","57220"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Female","30","[c]","37190","36780"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Male","40","[c]","37430","36660"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","AA/AO","Female","100","[c]","23220","23230"
"Leaver CS","2022","Declared non-disabled","Scottish Government","AA/AO","Male","95","[c]","24470","23230"
"Leaver CS","2022","Declared non-disabled","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","EO","Female","40","[c]","30430","30040"
"Leaver CS","2022","Declared non-disabled","Scottish Government","EO","Male","45","[c]","30500","30040"
"Leaver CS","2022","Declared non-disabled","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","G6/G7","Male","50","[c]","66230","62170"
"Leaver CS","2022","Declared non-disabled","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SEO/HEO","Female","85","[c]","41480","39660"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SEO/HEO","Male","75","[c]","41950","41280"
"Leaver CS","2022","Declared non-disabled","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","AA/AO","Female","45","[c]","19780","19610"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","AA/AO","Male","45","[c]","20150","19860"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SEO/HEO","Female","35","[c]","32780","31190"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SEO/HEO","Male","35","[c]","34490","36840"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","SEO/HEO","Male","10","[c]","[c]","[c]"
