"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Prison and Probation Service","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Essex","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Essex","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","AA/AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","AA/AO","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","AA/AO","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","AA/AO","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","AA/AO","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","AA/AO","Female","110","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","AA/AO","Male","140","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","AA/AO","Male","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","125","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","AA/AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","AA/AO","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","AA/AO","Male","130","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","AA/AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","AA/AO","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","AA/AO","Male","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","AA/AO","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","AA/AO","Male","135","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Female","170","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","AA/AO","Female","120","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","AA/AO","Male","145","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Anglia","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
