"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","AO","Female","40","[c]","22460","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
