"Status","Year","Age","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Unknown","North West (England)","East Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Greater Manchester North East","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Greater Manchester North West","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Greater Manchester South West","180","[c]","31800","26590"
"New entrant CS","2022","30-39","Unknown","North West (England)","Lancaster and Wyre","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Liverpool","180","[c]","25890","24880"
"New entrant CS","2022","30-39","Unknown","North West (England)","Manchester","145","[c]","32190","27570"
"New entrant CS","2022","30-39","Unknown","North West (England)","Mid Lancashire","35","[c]","25840","24800"
"New entrant CS","2022","30-39","Unknown","North West (England)","Sefton","70","[c]","25530","24880"
"New entrant CS","2022","30-39","Unknown","North West (England)","Warrington","50","[c]","32380","29180"
"New entrant CS","2022","30-39","Unknown","North West (England)","West Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Wirral","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Ards and North Down","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Belfast","75","[c]","27040","21250"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Aberdeen City and Aberdeenshire","35","[c]","28130","27230"
"New entrant CS","2022","30-39","Unknown","Scotland","Angus and Dundee City","75","[c]","25840","27230"
"New entrant CS","2022","30-39","Unknown","Scotland","City of Edinburgh","275","[c]","33540","31540"
"New entrant CS","2022","30-39","Unknown","Scotland","Clackmannanshire and Fife","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","28210","23540"
"New entrant CS","2022","30-39","Unknown","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Falkirk","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Glasgow City","260","[c]","30840","27230"
"New entrant CS","2022","30-39","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","North Lanarkshire","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Perth and Kinross, and Stirling","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Scottish Borders","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","South Lanarkshire","30","[c]","27210","21250"
"New entrant CS","2022","30-39","Unknown","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Berkshire","40","[c]","29600","26440"
"New entrant CS","2022","30-39","Unknown","South East (England)","Brighton and Hove","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Buckinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Central Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","East Kent","45","[c]","24190","24880"
"New entrant CS","2022","30-39","Unknown","South East (England)","East Surrey","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","East Sussex CC","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Kent Thames Gateway","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Medway","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Mid Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Milton Keynes","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","North Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Oxfordshire CC","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Portsmouth","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","South Hampshire","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Southampton","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","West Surrey","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","West Sussex (North East)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","110","[c]","33320","33000"
"New entrant CS","2022","30-39","Unknown","South West (England)","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Bristol, City of","110","[c]","32990","30530"
"New entrant CS","2022","30-39","Unknown","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Devon CC","35","[c]","26940","23140"
"New entrant CS","2022","30-39","Unknown","South West (England)","Dorset","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Gloucestershire CC","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Plymouth","45","[c]","26300","23540"
"New entrant CS","2022","30-39","Unknown","South West (England)","Somerset CC","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Swindon","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Wiltshire","35","[c]","33490","26350"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","125","[c]","27110","24920"
"New entrant CS","2022","30-39","Unknown","Wales","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Cardiff and Vale of Glamorgan","110","[c]","26130","24430"
"New entrant CS","2022","30-39","Unknown","Wales","Central Valleys","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Flintshire and Wrexham","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Monmouthshire and Newport","75","[c]","32750","30210"
"New entrant CS","2022","30-39","Unknown","Wales","Powys","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","South West Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Swansea","80","[c]","24710","21840"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Birmingham","235","[c]","28150","25120"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Coventry","55","[c]","32480","29360"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Sandwell","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Shropshire","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Solihull","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Staffordshire CC","45","[c]","24950","23140"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Telford and Wrekin","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Warwickshire CC","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Wolverhampton","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Worcestershire CC","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","40","[c]","25750","23800"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Bradford","65","[c]","25160","21260"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Leeds","270","[c]","31870","27570"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","North Yorkshire CC","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Sheffield","115","[c]","35290","32690"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Wakefield","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","York","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Derby","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Leicester","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","North Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Nottingham","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Bromley","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Haringey and Islington","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Lambeth","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Westminster","50","[c]","48190","50500"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Tyneside","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Blackpool","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","East Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Greater Manchester North West","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Lancaster and Wyre","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Liverpool","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Angus and Dundee City","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","City of Edinburgh","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Glasgow City","45","[c]","29950","27570"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Brighton and Hove","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Kent Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Oxfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Bristol, City of","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Wiltshire","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Cardiff and Vale of Glamorgan","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Monmouthshire and Newport","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Birmingham","35","[c]","31850","30730"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Coventry","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
