"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA/AO","Heterosexual / straight","165","[c]","23800","23780"
"Leaver Dept.","2022","20-29","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA/AO","Unknown","55","[c]","22830","23720"
"Leaver Dept.","2022","20-29","London","EO","Heterosexual / straight","565","[c]","28470","27850"
"Leaver Dept.","2022","20-29","London","EO","LGBO","75","[c]","28520","27680"
"Leaver Dept.","2022","20-29","London","EO","Undeclared","105","[c]","27540","27500"
"Leaver Dept.","2022","20-29","London","EO","Unknown","125","[c]","29020","28650"
"Leaver Dept.","2022","20-29","London","G6/G7","Heterosexual / straight","190","[c]","54350","54110"
"Leaver Dept.","2022","20-29","London","G6/G7","LGBO","45","[c]","54820","53400"
"Leaver Dept.","2022","20-29","London","G6/G7","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G6/G7","Unknown","95","[c]","54810","54700"
"Leaver Dept.","2022","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SEO/HEO","Heterosexual / straight","1045","[c]","35890","34550"
"Leaver Dept.","2022","20-29","London","SEO/HEO","LGBO","175","[c]","35490","34550"
"Leaver Dept.","2022","20-29","London","SEO/HEO","Undeclared","225","[c]","35780","34550"
"Leaver Dept.","2022","20-29","London","SEO/HEO","Unknown","620","[c]","33330","32000"
"Leaver Dept.","2022","20-29","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","AA/AO","Heterosexual / straight","585","[c]","20910","21010"
"Leaver Dept.","2022","20-29","Outside London","AA/AO","LGBO","75","[c]","21020","21170"
"Leaver Dept.","2022","20-29","Outside London","AA/AO","Undeclared","75","[c]","20950","20970"
"Leaver Dept.","2022","20-29","Outside London","AA/AO","Unknown","380","[c]","20900","21010"
"Leaver Dept.","2022","20-29","Outside London","EO","Heterosexual / straight","775","[c]","25860","26670"
"Leaver Dept.","2022","20-29","Outside London","EO","LGBO","95","[c]","26330","27570"
"Leaver Dept.","2022","20-29","Outside London","EO","Undeclared","80","[c]","25660","26510"
"Leaver Dept.","2022","20-29","Outside London","EO","Unknown","205","[c]","26170","26880"
"Leaver Dept.","2022","20-29","Outside London","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SEO/HEO","Heterosexual / straight","475","[c]","32370","31040"
"Leaver Dept.","2022","20-29","Outside London","SEO/HEO","LGBO","75","[c]","32700","31990"
"Leaver Dept.","2022","20-29","Outside London","SEO/HEO","Undeclared","95","[c]","32420","30690"
"Leaver Dept.","2022","20-29","Outside London","SEO/HEO","Unknown","175","[c]","32530","32000"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","40","[c]","34430","33320"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Unknown","110","[c]","31800","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA/AO","Heterosexual / straight","65","[c]","23890","23780"
"Leaver Dept.","2022","30-39","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Heterosexual / straight","220","[c]","28830","28670"
"Leaver Dept.","2022","30-39","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Unknown","60","[c]","29050","28650"
"Leaver Dept.","2022","30-39","London","G6/G7","Heterosexual / straight","635","[c]","58110","54710"
"Leaver Dept.","2022","30-39","London","G6/G7","LGBO","70","[c]","56880","54700"
"Leaver Dept.","2022","30-39","London","G6/G7","Undeclared","150","[c]","56660","54280"
"Leaver Dept.","2022","30-39","London","G6/G7","Unknown","260","[c]","57690","54740"
"Leaver Dept.","2022","30-39","London","SCS level","Heterosexual / straight","60","[c]","80790","75500"
"Leaver Dept.","2022","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SEO/HEO","Heterosexual / straight","790","[c]","37740","38600"
"Leaver Dept.","2022","30-39","London","SEO/HEO","LGBO","95","[c]","37380","36430"
"Leaver Dept.","2022","30-39","London","SEO/HEO","Undeclared","175","[c]","37160","36800"
"Leaver Dept.","2022","30-39","London","SEO/HEO","Unknown","310","[c]","36600","35430"
"Leaver Dept.","2022","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AA/AO","Heterosexual / straight","400","[c]","21130","21260"
"Leaver Dept.","2022","30-39","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AA/AO","Undeclared","35","[c]","21460","21260"
"Leaver Dept.","2022","30-39","Outside London","AA/AO","Unknown","235","[c]","21100","21130"
"Leaver Dept.","2022","30-39","Outside London","EO","Heterosexual / straight","700","[c]","26310","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","LGBO","65","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","Undeclared","65","[c]","26280","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","Unknown","225","[c]","26890","27570"
"Leaver Dept.","2022","30-39","Outside London","G6/G7","Heterosexual / straight","235","[c]","54450","52070"
"Leaver Dept.","2022","30-39","Outside London","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G6/G7","Undeclared","55","[c]","55040","50730"
"Leaver Dept.","2022","30-39","Outside London","G6/G7","Unknown","70","[c]","53490","51380"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SEO/HEO","Heterosexual / straight","845","[c]","34940","35310"
"Leaver Dept.","2022","30-39","Outside London","SEO/HEO","LGBO","75","[c]","34600","35680"
"Leaver Dept.","2022","30-39","Outside London","SEO/HEO","Undeclared","120","[c]","35830","36330"
"Leaver Dept.","2022","30-39","Outside London","SEO/HEO","Unknown","270","[c]","35120","34530"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","34690","33250"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Unknown","30","[c]","32420","32000"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA/AO","Heterosexual / straight","45","[c]","23570","23780"
"Leaver Dept.","2022","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Heterosexual / straight","120","[c]","28800","28650"
"Leaver Dept.","2022","40-49","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","G6/G7","Heterosexual / straight","450","[c]","59580","57600"
"Leaver Dept.","2022","40-49","London","G6/G7","LGBO","45","[c]","58590","57520"
"Leaver Dept.","2022","40-49","London","G6/G7","Undeclared","115","[c]","60380","57370"
"Leaver Dept.","2022","40-49","London","G6/G7","Unknown","215","[c]","60690","59400"
"Leaver Dept.","2022","40-49","London","SCS level","Heterosexual / straight","140","[c]","90570","87210"
"Leaver Dept.","2022","40-49","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SCS level","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SCS level","Unknown","50","[c]","90530","82720"
"Leaver Dept.","2022","40-49","London","SEO/HEO","Heterosexual / straight","375","[c]","38270","40050"
"Leaver Dept.","2022","40-49","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SEO/HEO","Undeclared","85","[c]","38460","39840"
"Leaver Dept.","2022","40-49","London","SEO/HEO","Unknown","135","[c]","39870","40560"
"Leaver Dept.","2022","40-49","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","Heterosexual / straight","275","[c]","21250","21260"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","Unknown","160","[c]","21490","21260"
"Leaver Dept.","2022","40-49","Outside London","EO","Heterosexual / straight","500","[c]","26730","27570"
"Leaver Dept.","2022","40-49","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","EO","Undeclared","55","[c]","26690","27570"
"Leaver Dept.","2022","40-49","Outside London","EO","Unknown","150","[c]","27110","27570"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","Heterosexual / straight","400","[c]","56990","53500"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","Undeclared","85","[c]","53930","51060"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","Unknown","145","[c]","56330","52320"
"Leaver Dept.","2022","40-49","Outside London","SCS level","Heterosexual / straight","60","[c]","93650","95140"
"Leaver Dept.","2022","40-49","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","Heterosexual / straight","710","[c]","35720","35610"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","LGBO","35","[c]","37470","38160"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","Undeclared","110","[c]","35580","35310"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","Unknown","235","[c]","36910","36840"
"Leaver Dept.","2022","40-49","Outside London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","AA/AO","Heterosexual / straight","35","[c]","23310","23780"
"Leaver Dept.","2022","50-59","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","AA/AO","Unknown","20","[c]","[c]","[c]"
