"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","FCDO Services","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Government Internal Audit Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Government Legal Department","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Health and Safety Executive","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Health and Safety Executive","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Health and Safety Executive","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Health and Safety Executive","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Health and Safety Executive","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Intellectual Property Office","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Maritime and Coastguard Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","10","[c]","38570","32800"
"Leaver CS","2022","Human Resources","Met Office","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","London","20","[c]","36500","36500"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","20","[c]","23400","21170"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Scotland","25","[c]","25330","22080"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","15","[c]","31050","26350"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","25","[c]","30120","21170"
"Leaver CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Savings and Investments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Public Health England","Human Resources","London","15","[c]","36160","36330"
"Leaver CS","2022","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Prison Service","Human Resources","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Prison Service","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The Insolvency Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Health Security Agency","Human Resources","London","30","[c]","46140","45670"
"Leaver CS","2022","Human Resources","UK Health Security Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Health Security Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Hydrographic Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Space Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Space Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Human Resources","South East (England)","15","[c]","32240","30500"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Human Resources","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Valuation Office Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Vehicle Certification Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","Human Resources","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Revenue Authority","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Prison and Probation Service","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Prison and Probation Service","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Prison and Probation Service","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Maritime and Coastguard Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Registers of Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Prison Service","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Hydrographic Office","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Vehicle Certification Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cabinet Office (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Companies House","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Legal","London","10","[c]","72070","75140"
"Leaver CS","2022","Legal","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Crown Office and Procurator Fiscal Service","Legal","Scotland","25","[c]","56840","53490"
"Leaver CS","2022","Legal","Crown Prosecution Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Crown Prosecution Service","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","East Midlands (England)","15","[c]","47630","51520"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","East of England","10","[c]","52200","54890"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","London","55","[c]","54960","55000"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","North East (England)","15","[c]","53120","55610"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","North West (England)","25","[c]","55630","55000"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","South East (England)","25","[c]","55530","55000"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","South West (England)","10","[c]","55390","55610"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","Wales","15","[c]","60950","57100"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","West Midlands (England)","15","[c]","49750","51520"
"Leaver CS","2022","Legal","Crown Prosecution Service","Legal","Yorkshire and The Humber","15","[c]","58170","55610"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","East Midlands (England)","20","[c]","23400","22960"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","East of England","15","[c]","27720","27460"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","London","40","[c]","24400","23770"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","North East (England)","15","[c]","23320","22200"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","North West (England)","20","[c]","27100","23720"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","South East (England)","25","[c]","22860","23770"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","West Midlands (England)","15","[c]","24960","22200"
"Leaver CS","2022","Legal","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","20","[c]","23740","22200"
"Leaver CS","2022","Legal","Crown Prosecution Service","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education (excl. agencies)","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education (excl. agencies)","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","FCDO Services","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","FCDO Services","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Food Standards Agency","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Legal","London","130","[c]","59790","55390"
"Leaver CS","2022","Legal","Government Legal Department","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Other","London","40","[c]","28350","27350"
"Leaver CS","2022","Legal","Government Legal Department","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Health and Safety Executive","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Institute for Apprenticeships and Technical Education","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Met Office","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Legal","London","15","[c]","64640","55000"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Public Health England","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Courts and Tribunals Service","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Prison Service","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Serious Fraud Office","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Health Security Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","Legal","London","10","[c]","37650","37230"
"Leaver CS","2022","Legal","UK Supreme Court","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","East of England","15","[c]","29490","29180"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","North West (England)","20","[c]","27630","21300"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","Scotland","10","[c]","26770","23110"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","South East (England)","40","[c]","30220","24920"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","South West (England)","25","[c]","25280","24920"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","Wales","25","[c]","25470","21300"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","15","[c]","25910","24920"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","20","[c]","26190","25190"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","South East (England)","25","[c]","30540","27960"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","South East (England)","10","[c]","33610","31170"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","London","150","[c]","42900","34550"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","30","[c]","38980","32000"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Operational Delivery","North West (England)","20","[c]","28730","29160"
"Leaver CS","2022","No function","Charity Commission","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Companies House","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Companies House","Operational Delivery","Wales","30","[c]","22840","22490"
"Leaver CS","2022","No function","Criminal Injuries Compensation Authority","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
