"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Devon","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Torbay","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","45","[c]","27510","27570"
"Leaver CS","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Dorset","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Dorset","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Dorset","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Somerset CC","Heterosexual / straight","70","[c]","28580","27570"
"Leaver CS","2022","No function","Dorset and Somerset","Somerset CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Somerset CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Somerset CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Breckland and South Norfolk","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Breckland and South Norfolk","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Breckland and South Norfolk","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Cambridgeshire CC","Heterosexual / straight","220","[c]","36850","28000"
"Leaver CS","2022","No function","East Anglia","Cambridgeshire CC","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Cambridgeshire CC","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Cambridgeshire CC","Unknown","55","[c]","39470","36480"
"Leaver CS","2022","No function","East Anglia","North and West Norfolk","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","North and West Norfolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Norwich and East Norfolk","Heterosexual / straight","135","[c]","26660","27570"
"Leaver CS","2022","No function","East Anglia","Norwich and East Norfolk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Norwich and East Norfolk","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Norwich and East Norfolk","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Peterborough","Heterosexual / straight","40","[c]","28500","27570"
"Leaver CS","2022","No function","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Peterborough","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Peterborough","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Suffolk CC","Heterosexual / straight","225","[c]","26020","24030"
"Leaver CS","2022","No function","East Anglia","Suffolk CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Suffolk CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Suffolk CC","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","140","[c]","26590","24130"
"Leaver CS","2022","No function","East Wales","Cardiff and Vale of Glamorgan","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Cardiff and Vale of Glamorgan","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Cardiff and Vale of Glamorgan","Unknown","70","[c]","24710","20970"
"Leaver CS","2022","No function","East Wales","Flintshire and Wrexham","Heterosexual / straight","170","[c]","25050","21260"
"Leaver CS","2022","No function","East Wales","Flintshire and Wrexham","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Flintshire and Wrexham","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Flintshire and Wrexham","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Monmouthshire and Newport","Heterosexual / straight","90","[c]","29180","25120"
"Leaver CS","2022","No function","East Wales","Monmouthshire and Newport","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Monmouthshire and Newport","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Monmouthshire and Newport","Unknown","50","[c]","24150","20970"
"Leaver CS","2022","No function","East Wales","Powys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Powys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","85","[c]","25250","27130"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","45","[c]","24320","21260"
"Leaver CS","2022","No function","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Angus and Dundee City","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","City of Edinburgh","Heterosexual / straight","65","[c]","31850","27570"
"Leaver CS","2022","No function","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","City of Edinburgh","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","City of Edinburgh","Unknown","75","[c]","31090","27570"
"Leaver CS","2022","No function","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","60","[c]","26440","27570"
"Leaver CS","2022","No function","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Clackmannanshire and Fife","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Clackmannanshire and Fife","Unknown","35","[c]","27640","26130"
"Leaver CS","2022","No function","Eastern Scotland","East Lothian and Midlothian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Falkirk","Heterosexual / straight","50","[c]","24290","21260"
"Leaver CS","2022","No function","Eastern Scotland","Falkirk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Falkirk","Unknown","35","[c]","29250","23780"
"Leaver CS","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","40","[c]","29600","30450"
"Leaver CS","2022","No function","Eastern Scotland","West Lothian","Heterosexual / straight","30","[c]","23360","21260"
"Leaver CS","2022","No function","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","West Lothian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Haven Gateway","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Haven Gateway","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Haven Gateway","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Haven Gateway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Thames Gateway","Heterosexual / straight","65","[c]","27350","25110"
"Leaver CS","2022","No function","Essex","Essex Thames Gateway","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Heart of Essex","Heterosexual / straight","105","[c]","35830","29290"
"Leaver CS","2022","No function","Essex","Heart of Essex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Heart of Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Heart of Essex","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Southend-on-Sea","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Thurrock","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","West Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","270","[c]","36880","30510"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","85","[c]","25530","17140"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","220","[c]","33180","27570"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","95","[c]","26110","21260"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","60","[c]","30250","27570"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","235","[c]","29510","27570"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","40","[c]","30610","26130"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","80","[c]","33310","29230"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North East","Heterosexual / straight","55","[c]","29990","27570"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North West","Heterosexual / straight","105","[c]","24260","21260"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester North West","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South East","Heterosexual / straight","65","[c]","25030","21260"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South West","Heterosexual / straight","80","[c]","25380","21340"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Greater Manchester South West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Manchester","Heterosexual / straight","245","[c]","32700","27570"
"Leaver CS","2022","No function","Greater Manchester","Manchester","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Manchester","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Manchester","Unknown","95","[c]","27470","25000"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","90","[c]","35020","29260"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Central Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Central Hampshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Central Hampshire","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","North Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","45","[c]","29490","27570"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Portsmouth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","210","[c]","23980","20350"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","South Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","South Hampshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","South Hampshire","Unknown","65","[c]","23260","19860"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","70","[c]","33440","27570"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Southampton","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Southampton","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","140","[c]","30230","27570"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Hackney and Newham","Heterosexual / straight","55","[c]","30870","31060"
"Leaver CS","2022","No function","Inner London - East","Hackney and Newham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Hackney and Newham","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Hackney and Newham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Haringey and Islington","Heterosexual / straight","105","[c]","28050","31060"
"Leaver CS","2022","No function","Inner London - East","Haringey and Islington","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Haringey and Islington","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Haringey and Islington","Unknown","75","[c]","26430","23720"
"Leaver CS","2022","No function","Inner London - East","Lambeth","Heterosexual / straight","560","[c]","42590","37560"
"Leaver CS","2022","No function","Inner London - East","Lambeth","LGBO","50","[c]","34840","31060"
"Leaver CS","2022","No function","Inner London - East","Lambeth","Undeclared","100","[c]","40860","36330"
"Leaver CS","2022","No function","Inner London - East","Lambeth","Unknown","75","[c]","54820","48860"
"Leaver CS","2022","No function","Inner London - East","Lewisham and Southwark","Heterosexual / straight","210","[c]","43100","40560"
"Leaver CS","2022","No function","Inner London - East","Lewisham and Southwark","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Lewisham and Southwark","Undeclared","35","[c]","48940","46480"
"Leaver CS","2022","No function","Inner London - East","Lewisham and Southwark","Unknown","45","[c]","44100","35770"
"Leaver CS","2022","No function","Inner London - East","Tower Hamlets","Heterosexual / straight","225","[c]","43100","34260"
"Leaver CS","2022","No function","Inner London - East","Tower Hamlets","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Tower Hamlets","Undeclared","35","[c]","45770","41010"
"Leaver CS","2022","No function","Inner London - East","Tower Hamlets","Unknown","135","[c]","50650","45160"
"Leaver CS","2022","No function","Inner London - West","Camden and City of London","Heterosexual / straight","60","[c]","31610","24310"
"Leaver CS","2022","No function","Inner London - West","Camden and City of London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Camden and City of London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Camden and City of London","Unknown","45","[c]","25130","23720"
"Leaver CS","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Wandsworth","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Wandsworth","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Wandsworth","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Wandsworth","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Westminster","Heterosexual / straight","1080","[c]","45740","40600"
"Leaver CS","2022","No function","Inner London - West","Westminster","LGBO","145","[c]","40400","34020"
"Leaver CS","2022","No function","Inner London - West","Westminster","Undeclared","265","[c]","45540","44030"
"Leaver CS","2022","No function","Inner London - West","Westminster","Unknown","655","[c]","40290","34710"
