"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Anglia","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","30","[c]","52760","50990"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","G7","35","[c]","53050","52610"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","G7","45","[c]","54300","54310"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outer London - West and North West","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","West Central Scotland","AO","[c]","[c]","[c]","[c]"
